#repetition,TotalFirmProfit,TotalConsumerUtility,SocialWelfair,firmEpsilon,consumerEpsilon,Firm0's Quality,Firm1's Quality,Firm0's Price,Firm1's Price
0,0.0,40.5,40.5,0.3,0.0,0.0,0.0,2.0,3.0
1,13224.0,67641.84375,80865.84375,0.2999996250001874,0.0,0.0,3.0,3.0,3.0
2,15704.0,70735.3125,86439.3125,0.29999850000299993,0.0,2.0,1.0,1.0,1.0
3,16974.0,80675.5,97649.5,0.2999966250151875,0.0,0.0,3.0,3.0,1.0
4,18062.0,81424.0625,99486.0625,0.2999940000479998,0.0,1.0,3.0,1.0,3.0
5,17310.0,84249.875,101559.875,0.29999062511718677,0.0,0.0,2.0,2.0,3.0
6,13725.0,82950.65625,96675.65625,0.2999865002429978,0.0,0.0,3.0,3.0,2.0
7,16857.0,86664.53125,103521.53125,0.2999816254501819,0.0,3.0,3.0,2.0,2.0
8,16982.0,88997.25,105979.25,0.2999760007679877,0.0,1.0,3.0,3.0,3.0
9,15937.0,92846.96875,108783.96875,0.2999696262301625,0.0,0.0,3.0,3.0,2.0
10,18122.0,91212.78125,109334.78125,0.29996250187495305,0.0,0.0,3.0,2.0,1.0
11,18387.0,93347.78125,111734.78125,0.2999546277451044,0.0,0.0,3.0,3.0,1.0
12,15753.0,92334.5625,108087.5625,0.29994600388785997,0.0,0.0,2.0,3.0,1.0
13,13578.0,90494.25,104072.25,0.2999366303549612,0.0,3.0,3.0,2.0,2.0
14,16005.0,94806.6875,110811.6875,0.2999265072026471,0.0,0.0,2.0,2.0,2.0
15,15991.0,95511.15625,111502.15625,0.2999156344916536,0.0,1.0,3.0,3.0,1.0
16,17403.0,95186.28125,112589.28125,0.29990401228721364,0.0,1.0,2.0,1.0,2.0
17,15032.0,97086.96875,112118.96875,0.2998916406590561,0.0,3.0,1.0,3.0,1.0
18,11349.0,98673.4375,110022.4375,0.2998785196814057,0.0,2.0,2.0,1.0,1.0
19,9821.0,95522.03125,105343.03125,0.2998646494329824,0.0,2.0,2.0,1.0,1.0
20,12422.0,93151.375,105573.375,0.29985002999700017,0.0,3.0,2.0,2.0,1.0
21,11485.0,94678.6875,106163.6875,0.29983466146116744,0.0,2.0,1.0,2.0,2.0
