#repetition,Firm0,Firm1
0,1,3
1,3,3
2,1,1
3,3,3
4,1,1
5,3,3
6,1,1
7,3,3
8,1,1
9,3,3
10,1,1
11,3,3
12,1,1
13,3,3
14,1,1
15,3,3
16,1,1
17,3,3
18,1,1
19,3,3
20,1,1
21,3,3
22,1,1
23,3,3
24,1,1
25,3,3
26,1,1
27,3,3
28,1,1
29,3,3
30,1,1
31,3,3
32,1,1
33,3,3
34,1,1
35,3,3
36,1,1
37,3,3
38,1,1
39,3,3
40,1,1
41,3,3
42,1,1
43,3,3
44,1,1
45,3,3
46,1,1
47,3,3
48,1,1
49,3,3
50,1,1
51,3,3
52,1,1
53,3,3
54,1,1
55,3,3
56,1,1
57,3,3
58,1,1
59,3,3
60,1,1
61,3,3
62,1,1
63,3,3
64,1,1
65,3,3
66,1,1
67,3,3
68,1,1
69,3,3
70,1,1
71,3,3
72,1,1
73,3,3
74,1,1
75,3,3
76,1,1
77,3,3
78,1,1
79,3,3
80,1,1
81,3,3
82,1,1
83,3,3
84,1,1
85,3,3
86,1,1
87,3,3
88,1,1
89,3,3
90,1,1
91,3,3
92,1,1
93,3,3
94,1,1
95,3,3
96,1,1
97,3,3
98,1,1
99,3,3
100,1,1
101,3,3
102,1,1
103,3,3
104,1,1
105,3,3
106,1,1
107,3,3
108,1,1
109,3,3
110,1,1
111,3,3
112,1,1
113,3,3
114,1,1
115,3,3
116,1,1
117,3,3
118,1,1
119,3,3
120,1,1
121,3,3
122,1,1
123,3,3
124,1,1
125,3,3
126,1,1
127,3,3
128,1,1
129,3,3
130,1,1
131,3,3
132,1,1
133,3,3
134,1,1
135,3,3
136,1,1
137,3,3
138,1,1
139,3,3
140,1,1
141,3,3
142,1,1
143,3,3
144,1,1
145,3,3
146,1,1
147,3,3
148,1,1
149,3,3
150,1,1
151,3,3
152,1,1
153,3,3
154,1,1
155,3,3
156,1,1
157,3,3
158,1,1
159,3,3
160,1,1
161,3,3
162,1,1
163,3,3
164,1,1
165,3,3
166,1,1
167,3,3
168,1,1
169,3,3
170,1,1
171,3,3
172,1,1
173,3,3
174,1,1
175,3,3
176,1,1
177,3,3
178,1,1
179,3,3
180,1,1
181,3,3
182,1,1
183,3,3
184,1,1
185,3,3
186,1,1
187,3,3
188,1,1
189,3,3
190,1,1
191,3,3
192,1,1
193,3,3
194,1,1
195,3,3
196,1,1
197,3,3
198,1,1
199,3,3
200,1,1
201,3,3
202,1,1
203,3,3
204,1,1
205,3,3
206,1,1
207,3,3
208,1,1
209,3,3
210,1,1
211,3,3
212,1,1
213,3,3
214,1,1
215,3,3
216,1,1
217,3,3
218,1,1
219,3,3
220,1,1
221,3,3
222,1,1
223,3,3
224,1,1
225,3,3
226,1,1
227,3,3
228,1,1
229,3,3
230,1,1
231,3,3
232,1,1
233,3,3
234,1,1
235,3,3
236,1,1
237,3,3
238,1,1
239,3,3
240,1,1
241,3,3
242,1,1
243,3,3
244,1,1
245,3,3
246,1,1
247,3,3
248,1,1
249,3,3
250,1,1
251,3,3
252,1,1
253,3,3
254,1,1
255,3,3
256,1,1
257,3,3
258,1,1
259,3,3
260,1,1
261,3,3
262,1,1
263,3,3
264,1,1
265,3,3
266,1,1
267,3,3
268,1,1
269,3,3
270,1,1
271,3,3
272,1,1
273,3,3
274,1,1
275,3,3
276,1,1
277,3,3
278,1,1
279,3,3
280,1,1
281,3,3
282,1,1
283,3,3
284,1,1
285,3,3
286,1,1
287,3,3
288,1,1
289,3,3
290,1,1
291,3,3
292,1,1
293,3,3
294,1,1
295,3,3
296,1,1
297,3,3
298,1,1
299,3,3
300,1,1
301,3,3
302,1,1
303,3,3
304,1,1
305,3,3
306,1,1
307,3,3
308,1,1
309,3,3
310,1,1
311,3,3
312,1,1
313,3,3
314,1,1
315,3,3
316,1,1
317,3,3
318,1,1
319,3,3
320,1,1
321,3,3
322,1,1
323,3,3
324,1,1
325,3,3
326,1,1
327,3,3
328,1,1
329,3,3
330,1,1
331,3,3
332,1,1
333,3,3
334,1,1
335,3,3
336,1,1
337,3,3
338,1,1
339,3,3
340,1,1
341,3,3
342,1,1
343,3,3
344,1,1
345,3,3
346,1,1
347,3,3
348,1,1
349,3,3
350,1,1
351,3,3
352,1,1
353,3,3
354,1,1
355,3,3
356,1,1
357,3,3
358,1,1
359,3,3
360,1,1
361,3,3
362,1,1
363,3,3
364,1,1
365,3,3
366,1,1
367,3,3
368,1,1
369,3,3
370,1,1
371,3,3
372,1,1
373,3,3
374,1,1
375,3,3
376,1,1
377,3,3
378,1,1
379,3,3
380,1,1
381,3,3
382,1,1
383,3,3
384,1,1
385,3,3
386,1,1
387,3,3
388,1,1
389,3,3
390,1,1
391,3,3
392,1,1
393,3,3
394,1,1
395,3,3
396,1,1
397,3,3
398,1,1
399,3,3
400,1,1
401,3,3
402,1,1
403,3,3
404,1,1
405,3,3
406,1,1
407,3,3
408,1,1
409,3,3
410,1,1
411,3,3
412,1,1
413,3,3
414,1,1
415,3,3
416,1,1
417,3,3
418,1,1
419,3,3
420,1,1
421,3,3
422,1,1
423,3,3
424,1,1
425,3,3
426,1,1
427,3,3
428,1,1
429,3,3
430,1,1
431,3,3
432,1,1
433,3,3
434,1,1
435,3,3
436,1,1
437,3,3
438,1,1
439,3,3
440,1,1
441,3,3
442,1,1
443,3,3
444,1,1
445,3,3
446,1,1
447,3,3
448,1,1
449,3,3
450,1,1
451,3,3
452,1,1
453,3,3
454,1,1
455,3,3
456,1,1
457,3,3
458,1,1
459,3,3
460,1,1
461,3,3
462,1,1
463,3,3
464,1,1
465,3,3
466,1,1
467,3,3
468,1,1
469,3,3
470,1,1
471,3,3
472,1,1
473,3,3
474,1,1
475,3,3
476,1,1
477,3,3
478,1,1
479,3,3
480,1,1
481,3,3
482,1,1
483,3,3
484,1,1
485,3,3
486,1,1
487,3,3
488,1,1
489,3,3
490,1,1
491,3,3
492,1,1
493,3,3
494,1,1
495,3,3
496,1,1
497,3,3
498,1,1
499,3,3
500,1,1
501,3,3
502,1,1
503,3,3
504,1,1
505,3,3
506,1,1
507,3,3
508,1,1
509,3,3
510,1,1
511,3,3
512,1,1
513,3,3
514,1,1
515,3,3
516,1,1
517,3,3
518,1,1
519,3,3
520,1,1
521,3,3
522,1,1
523,3,3
