#repetition,Firm0,Firm1
0,2,3
1,1,1
2,1,2
3,3,1
4,2,3
5,1,1
6,1,2
7,3,1
8,2,3
9,1,1
10,1,2
11,3,1
12,2,3
13,1,1
14,1,2
15,3,1
16,2,3
17,1,1
18,1,2
19,3,1
20,2,3
21,1,1
22,1,2
23,3,1
24,2,3
25,1,1
26,1,2
27,3,1
28,2,3
29,1,1
30,1,2
31,3,1
32,2,3
33,1,1
34,1,2
35,3,1
36,2,3
37,1,1
38,1,2
39,3,1
40,2,3
41,1,1
42,1,2
43,3,1
44,2,3
45,1,1
46,1,2
47,3,1
48,2,3
49,1,1
50,1,2
51,3,1
52,2,3
53,1,1
54,1,2
55,3,1
56,2,3
57,1,1
58,1,2
59,3,1
60,2,3
61,1,1
62,1,2
63,3,1
64,2,3
65,1,1
66,1,2
67,3,1
68,2,3
69,1,1
70,1,2
71,3,1
72,2,3
73,1,1
74,1,2
75,3,1
76,2,3
77,1,1
78,1,2
79,3,1
80,2,3
81,1,1
82,1,2
83,3,1
84,2,3
85,1,1
86,1,2
87,3,1
88,2,3
89,1,1
90,1,2
91,3,1
92,2,3
93,1,1
94,1,2
95,3,1
96,2,3
97,1,1
98,1,2
99,3,1
100,2,3
101,1,1
102,1,2
103,3,1
104,2,3
105,1,1
106,1,2
107,3,1
108,2,3
109,1,1
110,1,2
111,3,1
112,2,3
113,1,1
114,1,2
115,3,1
116,2,3
117,1,1
118,1,2
119,3,1
120,2,3
121,1,1
122,1,2
123,3,1
124,2,3
125,1,1
126,1,2
127,3,1
128,2,3
129,1,1
130,1,2
131,3,1
132,2,3
133,1,1
134,1,2
135,3,1
136,2,3
137,1,1
138,1,2
139,3,1
140,2,3
141,1,1
142,1,2
143,3,1
144,2,3
145,1,1
146,1,2
147,3,1
148,2,3
149,1,1
150,1,2
151,3,1
152,2,3
153,1,1
154,1,2
155,3,1
156,2,3
157,1,1
158,1,2
159,3,1
160,2,3
161,1,1
162,1,2
163,3,1
164,2,3
165,1,1
166,1,2
167,3,1
168,2,3
169,1,1
170,1,2
171,3,1
172,2,3
173,1,1
174,1,2
175,3,1
176,2,3
177,1,1
178,1,2
179,3,1
180,2,3
181,1,1
182,1,2
183,3,1
184,2,3
185,1,1
186,1,2
187,3,1
188,2,3
189,1,1
190,1,2
191,3,1
192,2,3
193,1,1
194,1,2
195,3,1
196,2,3
197,1,1
198,1,2
199,3,1
200,2,3
201,1,1
202,1,2
203,3,1
204,2,3
205,1,1
206,1,2
207,3,1
208,2,3
209,1,1
210,1,2
211,3,1
212,2,3
213,1,1
214,1,2
215,3,1
216,2,3
217,1,1
218,1,2
219,3,1
220,2,3
221,1,1
222,1,2
223,3,1
224,2,3
225,1,1
226,1,2
227,3,1
228,2,3
229,1,1
230,1,2
231,3,1
232,2,3
233,1,1
234,1,2
235,3,1
236,2,3
237,1,1
238,1,2
239,3,1
240,2,3
241,1,1
242,1,2
243,3,1
244,2,3
245,1,1
246,1,2
247,3,1
248,2,3
249,1,1
250,1,2
251,3,1
252,2,3
253,1,1
254,1,2
255,3,1
256,2,3
257,1,1
258,1,2
259,3,1
260,2,3
261,1,1
262,1,2
263,3,1
264,2,3
265,1,1
266,1,2
267,3,1
268,2,3
269,1,1
270,1,2
271,3,1
272,2,3
273,1,1
274,1,2
275,3,1
276,2,3
277,1,1
278,1,2
279,3,1
280,2,3
281,1,1
282,1,2
283,3,1
284,2,3
285,1,1
286,1,2
287,3,1
288,2,3
289,1,1
290,1,2
291,3,1
292,2,3
293,1,1
294,1,2
295,3,1
296,2,3
297,1,1
298,1,2
299,3,1
300,2,3
301,1,1
302,1,2
303,3,1
304,2,3
305,1,1
306,1,2
307,3,1
308,2,3
309,1,1
310,1,2
311,3,1
312,2,3
313,1,1
314,1,2
315,3,1
316,2,3
317,1,1
318,1,2
319,3,1
320,2,3
321,1,1
322,1,2
323,3,1
324,2,3
325,1,1
326,1,2
327,3,1
328,2,3
329,1,1
330,1,2
331,3,1
332,2,3
333,1,1
334,1,2
335,3,1
336,2,3
337,1,1
338,1,2
339,3,1
340,2,3
341,1,1
342,1,2
343,3,1
344,2,3
345,1,1
346,1,2
347,3,1
348,2,3
349,1,1
350,1,2
351,3,1
352,2,3
353,1,1
354,1,2
355,3,1
356,2,3
357,1,1
358,1,2
359,3,1
360,2,3
361,1,1
362,1,2
363,3,1
364,2,3
365,1,1
366,1,2
