#repetition,Firm0,Firm1
0,1,3
1,2,3
2,1,3
3,2,3
4,1,3
5,2,3
6,1,3
7,2,3
8,1,3
9,2,3
10,1,3
11,2,3
12,1,3
13,2,3
14,1,3
15,2,3
16,1,3
17,2,3
18,1,3
19,2,3
20,1,3
21,2,3
22,1,3
23,2,3
24,1,3
25,2,3
26,1,3
27,2,3
28,1,3
29,2,3
30,1,3
31,2,3
32,1,3
33,2,3
34,1,3
35,2,3
36,1,3
37,2,3
38,1,3
39,2,3
40,1,3
41,2,3
42,1,3
43,2,3
44,1,3
45,2,3
46,1,3
47,2,3
48,1,3
49,2,3
50,1,3
51,2,3
52,1,3
53,2,3
54,1,3
55,2,3
56,1,3
57,2,3
58,1,3
59,2,3
60,1,3
61,2,3
62,1,3
63,2,3
64,1,3
65,2,3
66,1,3
67,2,3
68,1,3
69,2,3
70,1,3
71,2,3
72,1,3
73,2,3
74,1,3
75,2,3
76,1,3
77,2,3
78,1,3
79,2,3
80,1,3
81,2,3
82,1,3
83,2,3
84,1,3
85,2,3
86,1,3
87,2,3
88,1,3
89,2,3
90,1,3
91,2,3
92,1,3
93,2,3
94,1,3
95,2,3
96,1,3
97,2,3
98,1,3
99,2,3
100,1,3
101,2,3
102,1,3
103,2,3
104,1,3
105,2,3
106,1,3
107,2,3
108,1,3
109,2,3
110,1,3
111,2,3
112,1,3
113,2,3
114,1,3
115,2,3
116,1,3
117,2,3
118,1,3
119,2,3
120,1,3
121,2,3
122,1,3
123,2,3
124,1,3
125,2,3
126,1,3
127,2,3
128,1,3
129,2,3
130,1,3
131,2,3
132,1,3
133,2,3
134,1,3
135,2,3
136,1,3
137,2,3
138,1,3
139,2,3
140,1,3
141,2,3
142,1,3
143,2,3
144,1,3
145,2,3
146,1,3
147,2,3
148,1,3
149,2,3
150,1,3
151,2,3
152,1,3
153,2,3
154,1,3
155,2,3
156,1,3
157,2,3
158,1,3
159,2,3
160,1,3
161,2,3
162,1,3
163,2,3
164,1,3
165,2,3
166,1,3
167,2,3
168,1,3
169,2,3
170,1,3
171,2,3
172,1,3
173,2,3
174,1,3
175,2,3
176,1,3
177,2,3
178,1,3
179,2,3
180,1,3
181,2,3
182,1,3
183,2,3
184,1,3
185,2,3
186,1,3
187,2,3
188,1,3
189,2,3
190,1,3
191,2,3
192,1,3
193,2,3
194,1,3
195,2,3
196,1,3
197,2,3
198,1,3
199,2,3
200,1,3
201,2,3
202,1,3
203,2,3
204,1,3
205,2,3
206,1,3
207,2,3
208,1,3
209,2,3
210,1,3
211,2,3
212,1,3
213,2,3
214,1,3
215,2,3
216,1,3
217,2,3
218,1,3
219,2,3
220,1,3
221,2,3
222,1,3
223,2,3
224,1,3
225,2,3
226,1,3
227,2,3
228,1,3
229,2,3
230,1,3
231,2,3
232,1,3
233,2,3
234,1,3
235,2,3
236,1,3
237,2,3
238,1,3
239,2,3
240,1,3
241,2,3
242,1,3
243,2,3
244,1,3
245,2,3
246,1,3
247,2,3
248,1,3
249,2,3
250,1,3
251,2,3
252,1,3
253,2,3
254,1,3
255,2,3
256,1,3
257,2,3
258,1,3
259,2,3
260,1,3
261,2,3
262,1,3
263,2,3
264,1,3
265,2,3
266,1,3
267,2,3
268,1,3
269,2,3
270,1,3
271,2,3
272,1,3
273,2,3
274,1,3
275,2,3
276,1,3
277,2,3
278,1,3
279,2,3
280,1,3
281,2,3
282,1,3
283,2,3
284,1,3
285,2,3
286,1,3
287,2,3
288,1,3
289,2,3
290,1,3
291,2,3
292,1,3
293,2,3
294,1,3
295,2,3
296,1,3
297,2,3
298,1,3
299,2,3
300,1,3
301,2,3
302,1,3
303,2,3
304,1,3
305,2,3
306,1,3
307,2,3
308,1,3
309,2,3
310,1,3
311,2,3
312,1,3
313,2,3
314,1,3
315,2,3
316,1,3
317,2,3
318,1,3
319,2,3
320,1,3
321,2,3
322,1,3
323,2,3
324,1,3
325,2,3
326,1,3
327,2,3
328,1,3
329,2,3
330,1,3
331,2,3
332,1,3
333,2,3
334,1,3
335,2,3
336,1,3
337,2,3
338,1,3
339,2,3
340,1,3
341,2,3
342,1,3
343,2,3
344,1,3
345,2,3
346,1,3
347,2,3
348,1,3
349,2,3
350,1,3
351,2,3
352,1,3
353,2,3
354,1,3
355,2,3
356,1,3
357,2,3
358,1,3
359,2,3
360,1,3
361,2,3
362,1,3
363,2,3
364,1,3
365,2,3
366,1,3
367,2,3
368,1,3
369,2,3
370,1,3
371,2,3
