#repetition,Consumer0,Consumer1,Consumer2,Consumer3,Consumer4,Consumer5,Consumer6,Consumer7,Consumer8,Consumer9,Consumer10,Consumer11,Consumer12,Consumer13,Consumer14,Consumer15,Consumer16,Consumer17,Consumer18,Consumer19,Consumer20,Consumer21,Consumer22,Consumer23,Consumer24,Consumer25,Consumer26,Consumer27,Consumer28,Consumer29,Consumer30,Consumer31,Consumer32,Consumer33,Consumer34,Consumer35,Consumer36,Consumer37,Consumer38,Consumer39,Consumer40,Consumer41,Consumer42,Consumer43,Consumer44,Consumer45,Consumer46,Consumer47,Consumer48,Consumer49
0,1,0,1,1,0,2,2,2,1,2,2,2,0,1,1,1,1,0,2,0,1,1,1,1,2,2,2,0,2,2,1,1,0,1,1,0,2,2,1,2,1,1,1,1,1,1,2,2,2,1
1,2,2,0,0,2,1,1,1,2,1,1,1,2,2,2,2,2,0,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,2,0,0,0,0,2,1,1,1,2
2,1,1,2,2,1,2,0,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,0,2,0,1,0,2,1,1,1,1,1,1,2,2,1,2,1,2,0,2,0,1,2,2,2,1
3,2,2,1,1,2,1,2,1,0,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,0,2,2,2,1,1,2,1,2,1,0,1,2,2,1,1,1,2
4,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,0,2,1,2,1,2,2,2,1,1,0,2,0,1
5,0,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,0,0,1,0,0,2,1,2,2,1,2,0,2,2,1,2,1,2,1,1,1,2,0,2,1,2,2
6,2,1,2,2,1,2,1,2,2,0,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,0,1,0,2,2,1,2,1,0,1,1
7,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,2,2,1,1,2,2,0,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,0,0,2,2
8,2,1,2,0,1,2,1,2,0,1,0,0,2,0,2,1,1,2,2,1,1,2,1,0,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1
9,1,2,1,2,2,1,2,1,2,2,0,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,0,2,1,2,1,2,0,1,2,2,2,2,1,1,2,1,1,1,2,2
10,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,0,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1,0,2,1,1,1,1,2,2,1,2,2,2,1,1
11,1,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,0,1,2,2,2,1,0,2,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2
12,0,1,2,1,1,2,1,2,1,1,2,1,0,1,2,1,2,2,1,1,1,0,2,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1
13,0,2,1,0,0,1,0,1,2,2,1,2,2,0,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,0,0,1,2,2,2,2,1,1,2,1,1,1,2,0
14,2,1,2,2,2,2,2,2,1,1,0,1,1,2,0,1,2,2,1,1,1,1,2,1,2,2,2,2,1,0,2,1,2,1,2,0,2,2,1,1,1,1,2,2,1,2,2,0,1,2
15,1,0,1,1,1,1,1,1,2,2,2,2,2,1,2,0,1,1,2,2,0,0,1,2,1,1,1,1,0,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,0,1,1,2,0,1
16,0,2,2,2,0,2,2,2,1,1,1,1,1,2,1,2,0,0,1,1,2,0,2,1,2,2,2,2,2,1,0,1,0,1,2,1,0,2,1,1,1,1,2,2,2,2,2,1,2,2
17,2,1,1,1,2,1,1,1,2,2,0,2,2,1,2,1,2,2,2,0,1,0,1,2,1,1,1,1,1,0,0,2,0,0,1,2,2,1,2,0,2,2,1,1,1,1,1,2,1,1
18,1,2,2,2,1,2,2,0,1,1,2,1,1,0,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2
19,2,1,1,1,2,1,1,2,0,2,1,0,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1
20,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,0,2,2,1,2,2,0,2,2,2,2,1,2,2,0,1,1,2,1,2,1,1,2,2,0,2,2,1,2,2
21,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,0,2,1,0,1,1,2,1,1,2,1,1,1,1,2,1,1,2,0,0,1,2,1,2,2,1,1,0,1,1,2,1,1
22,1,2,0,0,1,2,0,1,0,1,2,2,1,1,1,2,1,2,1,2,0,2,2,1,0,2,1,2,0,2,2,1,2,2,1,0,2,2,1,0,1,1,2,0,2,2,2,1,2,2
23,2,1,2,2,0,1,2,2,0,2,1,1,2,2,2,1,2,1,2,1,2,1,1,0,2,1,0,1,2,1,1,0,1,1,2,2,1,1,2,2,0,2,1,2,1,1,1,2,1,1
24,1,0,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,0,1,2,2,2,1,0,2,0,1,2,0,2,2,2,1,1,0,2,1,1,0,1,2,1,2,2,2,1,2,2
25,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,1,0,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,0,2,2,1,2,2,2,2,1,2,1,1,1,2,1,1
26,1,1,1,1,2,2,1,1,2,1,0,0,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,1,0,1,2,0,0,2,1,1,2,1,1,1,1,2,1,2,2,2,1,0,2
27,2,0,2,2,1,1,0,2,1,2,2,2,2,0,0,1,1,1,2,0,2,1,1,1,2,2,1,0,2,2,0,1,2,2,1,0,0,1,2,0,2,0,1,0,1,1,1,2,2,1
28,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,0,2,1,2,1,2,0,2,1,1,2,2,1,1,0,2,1,1,2,2,2,2,1,2,1,2,0,2,0,2,2,1,1,2
29,0,1,2,2,1,1,1,2,1,0,2,2,2,1,1,1,2,1,2,1,2,1,2,1,0,2,1,1,2,2,0,1,2,2,1,1,1,1,2,1,0,1,2,1,0,1,1,0,2,1
30,2,2,1,1,2,2,2,1,2,2,1,1,1,0,2,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1,1,0,0,0,2,1,0,2,2,1,0,2,2,2,2,1,2
31,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,0,1,2,1,1,2,1,1,0,2,1,1,2,0,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1
32,0,2,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,0,2,2,1,2,2,1,2,0,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2
33,2,1,2,2,1,1,1,0,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,2,0,1,2,2,1,1,2,2,1,1,1,1,2,1
34,1,2,1,1,2,2,2,2,2,0,1,1,1,1,2,2,1,0,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,0,1,1,2,2,1,1,2,2,1,1,2,0,2,2,1,2
35,0,1,0,2,1,1,1,1,1,2,2,2,0,2,1,1,2,0,2,0,1,1,0,1,1,0,1,0,1,2,1,1,2,2,2,2,1,1,2,2,1,1,0,2,1,0,1,1,2,1
36,2,2,2,1,0,2,0,2,2,1,1,1,2,1,2,2,1,0,1,2,2,2,2,2,2,2,2,0,0,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,0,0,0,2,1,2
37,1,1,1,2,2,1,0,1,1,2,2,2,1,2,1,1,0,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,2,1,1,1,2,2,0,2,1,0,1
38,2,2,2,1,1,0,2,2,2,1,1,1,0,1,2,2,0,1,1,2,0,2,2,2,0,0,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,2
39,1,1,1,2,2,0,1,1,1,2,2,2,2,2,1,1,2,2,0,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1
40,0,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,1,0,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,0,2,1,0,2,0,1,1,2,1,2,2,0
41,0,1,1,2,2,1,1,1,1,2,2,0,0,2,1,1,0,2,1,1,2,2,1,1,2,2,1,2,2,0,1,1,2,2,2,2,1,2,1,2,2,1,2,0,2,1,0,1,1,2
42,2,2,2,1,1,2,2,2,0,1,1,2,2,1,2,2,2,1,0,0,1,1,2,2,1,1,2,1,1,0,2,2,1,1,1,1,2,1,0,1,1,2,1,2,1,2,0,2,0,1
43,1,1,1,2,2,1,1,1,2,2,0,1,1,0,1,1,1,2,2,2,2,2,1,1,0,2,1,2,2,2,1,1,2,2,2,0,1,2,2,2,2,1,2,1,2,1,2,1,2,2
44,0,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1
45,2,1,1,2,2,1,1,1,0,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,0,2,2,1,1,2,0,0,1,1,2,2,2,2,1,2,1,2,1,0,1,2,2
46,1,2,0,1,1,2,0,2,2,1,2,2,2,2,0,2,2,1,1,1,1,1,0,2,2,1,2,2,1,1,2,2,1,0,0,2,2,1,1,1,1,2,1,2,1,0,0,2,1,1
47,2,1,2,0,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,0,2,2,1,1,2,1,1,0,2,1,1,2,0,2,1,1,2,2,2,2,1,2,1,2,2,0,1,2,2
48,1,2,1,2,1,0,1,2,2,1,2,2,0,2,1,0,0,1,1,1,2,1,1,0,2,1,2,2,0,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1
49,2,1,2,1,2,0,0,1,1,0,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,0,0,0,2,1,2,1,0,2,1,1,2,0
50,1,2,1,2,1,2,2,2,2,2,2,0,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,0,2,2,1,2,1,2,0,1,2,0,1,2
51,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,0,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,0,1,2,0,1,2,2,1
52,1,2,1,2,1,2,2,2,0,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,0,2,1,0,0,1,2,2,2,1,2,2,1,1,2
53,2,1,2,1,2,1,1,1,0,1,1,0,2,1,2,2,2,0,0,2,1,2,2,1,1,0,1,1,0,0,1,1,0,1,2,2,1,2,2,2,0,1,1,1,2,1,1,2,2,1
54,1,0,1,0,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,0,1,1,0,2,2,2,2,0,2,2,2,2,0,1,1,2,1,1,1,2,2,2,2,1,0,2,1,1,2
55,2,2,0,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,0,1,1,1,1,2,2,1,2,2,1
56,1,1,2,1,1,2,0,0,2,0,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,0,2,2,2,1,1,1,2,1,1,2,2,0,0,2,1,1,2,1,1,2
57,0,2,1,2,0,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,0,0,2,1,1,1,1,2,2,1,1,1,2,2,2,1,0,0,1,1,2,2,1,2,2,1,2,2,1
