#repetition,Firm0,Firm1
0,0,22
1,0,20
2,0,25
3,0,18
4,0,22
5,0,23
6,0,20
7,0,22
8,0,24
9,0,17
10,0,24
11,0,19
12,0,25
13,0,17
14,0,23
15,0,22
16,0,21
17,0,23
18,0,20
19,0,18
20,0,21
21,0,21
22,0,21
23,0,20
24,0,25
25,0,15
26,0,28
27,0,15
28,0,27
29,0,16
30,0,25
31,0,15
32,0,21
33,0,20
34,0,23
35,0,19
36,0,21
37,0,22
38,0,20
39,0,26
40,0,17
41,0,25
42,0,20
43,0,24
44,0,17
45,0,26
46,0,17
47,0,24
48,0,21
49,0,19
50,0,19
51,0,25
52,0,19
53,0,17
54,0,25
55,0,19
56,0,22
57,0,23
58,0,22
59,0,21
60,0,22
61,0,20
62,0,22
63,0,21
64,0,23
65,0,19
66,0,20
67,0,20
68,0,24
69,0,19
70,0,21
71,0,23
72,0,22
73,0,22
74,0,20
75,0,20
76,0,22
77,0,23
78,0,23
79,0,20
80,0,24
81,0,18
82,0,24
83,0,18
84,0,26
85,0,18
86,0,25
87,0,20
88,0,23
89,0,21
90,0,25
91,0,20
92,0,24
93,0,15
94,0,27
95,0,13
96,0,25
97,0,22
98,0,18
99,0,20
100,0,22
101,0,20
102,0,21
103,0,24
104,0,17
105,0,26
106,0,16
107,0,28
108,0,15
109,0,26
110,0,16
111,0,28
112,0,15
113,0,28
114,0,16
115,0,27
116,0,17
117,0,22
118,0,23
119,0,18
120,0,26
121,0,20
122,0,18
123,0,23
124,0,18
125,0,24
126,0,19
127,0,22
128,0,21
129,0,20
130,0,25
131,0,15
132,0,28
133,0,14
134,0,24
135,0,18
136,0,21
137,0,21
138,0,22
139,0,23
140,0,18
141,0,24
142,0,19
143,0,20
144,0,25
145,0,19
146,0,27
147,0,16
148,0,25
149,0,14
150,0,24
151,0,18
152,0,24
153,0,18
154,0,23
155,0,18
156,0,28
157,0,14
158,0,27
159,0,16
160,0,21
161,0,25
162,0,17
163,0,26
164,0,17
165,0,24
166,0,14
167,0,24
168,0,20
169,0,18
170,0,20
171,0,22
172,0,20
173,0,21
174,0,21
175,0,22
176,0,22
177,0,22
178,0,20
179,0,19
180,0,25
181,0,18
182,0,24
183,0,14
184,0,22
185,0,25
186,0,21
187,0,19
188,0,24
189,0,20
190,0,21
191,0,23
192,0,19
193,0,21
194,0,19
195,0,23
196,0,17
197,0,22
198,0,24
199,0,17
200,0,26
201,0,17
202,0,26
203,0,19
204,0,25
205,0,16
206,0,24
207,0,15
208,0,24
209,0,21
210,0,22
211,0,23
212,0,20
213,0,21
214,0,22
215,0,21
216,0,20
217,0,20
218,0,23
219,0,20
220,0,21
221,0,20
222,0,21
223,0,20
224,0,20
225,0,24
226,0,15
227,0,28
228,0,13
229,0,25
230,0,14
231,0,30
232,0,16
233,0,23
234,0,21
235,0,20
236,0,21
237,0,21
238,0,23
239,0,22
240,0,20
241,0,23
242,0,19
243,0,23
244,0,21
245,0,17
246,0,23
247,0,17
248,0,25
249,0,18
250,0,24
251,0,15
252,0,27
253,0,15
254,0,29
255,0,14
256,0,24
257,0,21
258,0,20
259,0,21
260,0,24
261,0,18
262,0,23
263,0,21
264,0,20
265,0,24
266,0,20
267,0,24
268,0,18
269,0,24
270,0,21
271,0,21
272,0,22
273,0,21
274,0,20
275,0,18
276,0,25
277,0,15
278,0,26
279,0,17
280,0,23
281,0,21
282,0,21
283,0,22
284,0,16
285,0,27
286,0,16
287,0,27
288,0,17
289,0,22
290,0,22
291,0,20
292,0,26
293,0,17
294,0,28
295,0,17
296,0,24
297,0,20
298,0,25
299,0,19
300,0,24
301,0,21
302,0,19
303,0,25
304,0,16
305,0,27
306,0,17
307,0,24
308,0,21
309,0,20
310,0,18
311,0,25
312,0,15
313,0,24
314,0,16
315,0,27
316,0,18
317,0,25
318,0,20
319,0,25
320,0,20
321,0,22
322,0,21
323,0,24
324,0,18
325,0,22
326,0,19
327,0,21
328,0,20
329,0,23
330,0,18
331,0,22
332,0,21
333,0,23
334,0,19
335,0,24
336,0,16
337,0,26
338,0,17
339,0,27
340,0,15
341,0,27
342,0,18
343,0,22
344,0,21
345,0,22
346,0,18
347,0,26
348,0,19
349,0,22
350,0,20
351,0,24
352,0,18
353,0,24
354,0,19
355,0,21
356,0,22
357,0,20
358,0,22
359,0,19
360,0,21
361,0,22
362,0,18
363,0,19
364,0,23
365,0,19
366,0,23
367,0,20
368,0,24
369,0,18
370,0,27
371,0,17
372,0,23
373,0,22
374,0,23
375,0,17
376,0,26
377,0,19
378,0,22
379,0,22
380,0,18
381,0,23
382,0,19
383,0,28
384,0,17
385,0,22
386,0,22
387,0,20
388,0,19
389,0,23
390,0,18
391,0,25
392,0,15
393,0,22
394,0,20
395,0,21
396,0,19
397,0,25
398,0,18
399,0,25
400,0,20
401,0,23
402,0,19
403,0,22
404,0,19
405,0,21
406,0,23
407,0,22
408,0,14
409,0,28
410,0,16
411,0,28
412,0,17
413,0,28
414,0,17
415,0,25
416,0,17
417,0,30
418,0,15
419,0,27
420,0,19
421,0,23
422,0,17
423,0,23
424,0,21
425,0,20
426,0,22
427,0,21
428,0,24
429,0,21
430,0,23
431,0,22
432,0,20
433,0,25
434,0,16
435,0,20
436,0,22
437,0,22
438,0,19
439,0,22
440,0,22
441,0,22
442,0,22
443,0,24
444,0,21
445,0,18
446,0,21
447,0,25
448,0,20
449,0,17
450,0,26
451,0,18
452,0,21
453,0,23
454,0,20
455,0,20
456,0,20
457,0,20
458,0,20
459,0,21
460,0,23
461,0,20
462,0,20
463,0,26
464,0,18
465,0,23
466,0,21
467,0,20
468,0,26
469,0,18
470,0,20
471,0,26
472,0,19
473,0,24
474,0,21
475,0,20
476,0,23
477,0,17
478,0,23
479,0,19
480,0,20
481,0,22
482,0,18
483,0,20
484,0,24
485,0,17
486,0,25
487,0,22
488,0,24
489,0,14
490,0,27
491,0,17
492,0,27
493,0,16
494,0,26
495,0,16
496,0,28
497,0,18
498,0,23
499,0,20
500,0,24
501,0,20
502,0,24
503,0,23
504,0,18
505,0,23
506,0,20
507,0,22
508,0,20
509,0,23
510,0,20
511,0,21
512,0,24
513,0,20
514,0,23
515,0,20
516,0,21
517,0,17
518,0,21
519,0,19
520,0,21
521,0,19
522,0,23
523,0,19
524,0,21
525,0,23
526,0,19
527,0,21
528,0,22
529,0,17
530,0,25
531,0,19
532,0,21
533,0,24
534,0,21
535,0,22
536,0,23
537,0,25
538,0,17
539,0,25
540,0,23
541,0,20
542,0,22
543,0,23
544,0,20
545,0,20
546,0,21
547,0,21
548,0,21
549,0,18
550,0,24
551,0,21
552,0,20
553,0,25
554,0,17
555,0,29
556,0,17
557,0,29
558,0,13
559,0,28
560,0,15
561,0,27
562,0,14
563,0,30
564,0,14
565,0,25
566,0,17
567,0,24
568,0,19
569,0,27
570,0,17
571,0,27
572,0,16
573,0,22
574,0,21
575,0,18
576,0,22
577,0,21
578,0,24
579,0,20
580,0,23
581,0,19
582,0,24
583,0,16
584,0,26
585,0,16
586,0,25
587,0,17
588,0,26
589,0,16
590,0,27
591,0,18
592,0,23
593,0,20
594,0,23
595,0,21
596,0,22
597,0,20
598,0,21
599,0,23
600,0,17
601,0,27
602,0,16
603,0,23
604,0,20
605,0,23
606,0,21
607,0,19
608,0,25
609,0,18
610,0,21
611,0,21
612,0,21
613,0,20
614,0,19
615,0,20
616,0,22
617,0,20
618,0,22
619,0,18
620,0,22
621,0,17
622,0,26
623,0,20
624,0,20
625,0,21
626,0,22
627,0,22
628,0,20
629,0,22
630,0,22
631,0,20
632,0,23
633,0,17
634,0,27
635,0,14
636,0,27
637,0,14
638,0,26
639,0,21
640,0,22
641,0,22
642,0,19
643,0,24
644,0,16
645,0,27
646,0,18
647,0,21
648,0,23
649,0,19
650,0,22
651,0,25
652,0,18
653,0,27
654,0,15
655,0,27
656,0,17
657,0,25
658,0,17
659,0,27
660,0,13
661,0,29
662,0,13
663,0,30
664,0,15
665,0,27
666,0,19
667,0,22
668,0,18
669,0,22
670,0,21
671,0,18
672,0,23
673,0,25
674,0,16
675,0,28
676,0,17
677,0,23
678,0,18
679,0,24
680,0,21
681,0,22
682,0,22
683,0,20
684,0,24
685,0,17
686,0,27
687,0,10
688,0,32
689,0,11
690,0,27
691,0,17
692,0,29
693,0,17
694,0,26
695,0,16
696,0,26
697,0,18
698,0,23
699,0,15
700,0,28
701,0,15
702,0,29
703,0,14
704,0,28
705,0,18
706,0,26
707,0,17
708,0,24
709,0,20
710,0,23
711,0,20
712,0,23
713,0,22
714,0,23
715,0,17
716,0,26
717,0,16
718,0,21
719,0,23
720,0,24
721,0,19
722,0,23
723,0,18
724,0,23
725,0,18
726,0,26
727,0,16
728,0,30
729,0,14
730,0,29
731,0,18
732,0,23
733,0,19
734,0,27
735,0,16
736,0,22
737,0,21
738,0,22
739,0,19
740,0,22
741,0,24
742,0,22
743,0,24
744,0,17
745,0,26
746,0,14
747,0,26
748,0,15
749,0,30
750,0,11
751,0,28
752,0,16
753,0,26
754,0,17
755,0,28
756,0,18
757,0,27
758,0,16
759,0,27
760,0,14
761,0,29
762,0,14
763,0,27
764,0,17
765,0,26
766,0,21
767,0,20
768,0,25
769,0,14
770,0,31
771,0,17
772,0,23
773,0,21
774,0,21
775,0,18
776,0,21
777,0,21
778,0,21
779,0,24
780,0,18
781,0,26
782,0,18
783,0,22
784,0,20
785,0,25
786,0,14
787,0,28
788,0,14
789,0,26
790,0,14
791,0,32
792,0,11
793,0,34
794,0,13
795,0,27
796,0,14
797,0,29
798,0,16
799,0,22
800,0,21
801,0,20
802,0,20
803,0,19
804,0,22
805,0,20
806,0,23
807,0,20
808,0,22
809,0,21
810,0,27
811,0,13
812,0,27
813,0,16
814,0,26
815,0,18
816,0,25
817,0,16
818,0,27
819,0,17
820,0,25
821,0,21
822,0,22
823,0,18
824,0,25
825,0,18
826,0,22
827,0,22
828,0,19
829,0,23
830,0,19
831,0,22
832,0,20
833,0,19
834,0,23
835,0,20
836,0,24
837,0,22
838,0,25
839,0,22
840,0,18
841,0,21
842,0,24
843,0,17
844,0,23
845,0,22
846,0,20
847,0,22
848,0,19
849,0,22
850,0,22
851,0,20
852,0,24
853,0,23
854,0,18
855,0,23
856,0,23
857,0,16
858,0,25
859,0,18
860,0,23
861,0,20
862,0,23
863,0,17
864,0,25
865,0,21
866,0,24
867,0,21
868,0,26
869,0,16
870,0,26
871,0,17
872,0,24
873,0,21
874,0,19
875,0,19
876,0,22
877,0,19
878,0,24
879,0,13
880,0,27
881,0,14
882,0,31
883,0,17
884,0,25
885,0,20
886,0,21
887,0,17
888,0,29
889,0,15
890,0,27
891,0,19
892,0,25
893,0,19
894,0,25
895,0,19
896,0,24
897,0,22
898,0,22
899,0,22
900,0,18
901,0,23
902,0,18
903,0,25
904,0,18
905,0,18
906,0,27
907,0,16
908,0,26
909,0,18
910,0,22
911,0,20
912,0,17
913,0,23
914,0,14
915,0,25
916,0,18
917,0,26
918,0,19
919,0,24
920,0,19
921,0,24
922,0,18
923,0,17
924,0,23
925,0,21
926,0,19
927,0,27
928,0,16
929,0,26
930,0,20
931,0,24
932,0,22
933,0,24
934,0,19
935,0,22
936,0,23
937,0,20
938,0,23
939,0,17
940,0,24
941,0,16
942,0,24
943,0,18
944,0,25
945,0,17
946,0,25
947,0,18
948,0,26
949,0,17
950,0,25
951,0,21
952,0,22
953,0,20
954,0,24
955,0,19
956,0,23
957,0,21
958,0,17
959,0,20
960,0,23
961,0,16
962,0,25
963,0,16
964,0,27
965,0,17
966,0,25
967,0,20
968,0,22
969,0,20
970,0,18
971,0,27
972,0,19
973,0,24
974,0,17
975,0,23
976,0,22
977,0,20
978,0,24
979,0,19
980,0,25
981,0,19
982,0,22
983,0,20
984,0,19
985,0,23
986,0,21
987,0,14
988,0,29
989,0,18
990,0,24
991,0,20
992,0,21
993,0,23
994,0,19
995,0,24
996,0,19
997,0,19
998,0,22
999,0,20
