#repetition,Firm0,Firm1
0,2,2
1,3,3
2,2,2
3,3,3
4,2,2
5,3,3
6,2,2
7,3,3
8,2,2
9,3,3
10,2,2
11,3,3
12,2,2
13,3,3
14,2,2
15,3,3
16,2,2
17,3,3
18,2,2
19,3,3
20,2,2
21,3,3
22,2,2
23,3,3
24,2,2
25,3,3
26,2,2
27,3,3
28,2,2
29,3,3
30,2,2
31,3,3
32,2,2
33,3,3
34,2,2
35,3,3
36,2,2
37,3,3
38,2,2
39,3,3
40,2,2
41,3,3
42,2,2
43,3,3
44,2,2
45,3,3
46,2,2
47,3,3
48,2,2
49,3,3
50,2,2
51,3,3
52,2,2
53,3,3
54,2,2
55,3,3
56,2,2
57,3,3
58,2,2
59,3,3
60,2,2
61,3,3
62,2,2
63,3,3
64,2,2
65,3,3
66,2,2
67,3,3
68,2,2
69,3,3
70,2,2
71,3,3
72,2,2
73,3,3
74,2,2
75,3,3
76,2,2
77,3,3
78,2,2
79,3,3
80,2,2
81,3,3
82,2,2
83,3,3
84,2,2
85,3,3
86,2,2
87,3,3
88,2,2
89,3,3
90,2,2
91,3,3
92,2,2
93,3,3
94,2,2
95,3,3
96,2,2
97,3,3
98,2,2
99,3,3
100,2,2
101,3,3
102,2,2
103,3,3
104,2,2
105,3,3
106,2,2
107,3,3
108,2,2
109,3,3
110,2,2
111,3,3
112,2,2
113,3,3
114,2,2
115,3,3
116,2,2
117,3,3
118,2,2
119,3,3
120,2,2
121,3,3
122,2,2
123,3,3
124,2,2
125,3,3
126,2,2
127,3,3
128,2,2
129,3,3
130,2,2
131,3,3
132,2,2
133,3,3
134,2,2
135,3,3
136,2,2
137,3,3
138,2,2
139,3,3
140,2,2
141,3,3
142,2,2
143,3,3
144,2,2
145,3,3
146,2,2
147,3,3
148,2,2
149,3,3
150,2,2
151,3,3
152,2,2
153,3,3
154,2,2
155,3,3
156,2,2
157,3,3
158,2,2
159,3,3
160,2,2
161,3,3
162,2,2
163,3,3
164,2,2
165,3,3
166,2,2
167,3,3
168,2,2
169,3,3
170,2,2
171,3,3
172,2,2
173,3,3
174,2,2
175,3,3
176,2,2
177,3,3
178,2,2
179,3,3
180,2,2
181,3,3
182,2,2
183,3,3
184,2,2
185,3,3
186,2,2
187,3,3
188,2,2
189,3,3
190,2,2
191,3,3
192,2,2
193,3,3
194,2,2
195,3,3
196,2,2
197,3,3
198,2,2
199,3,3
200,2,2
201,3,3
202,2,2
203,3,3
204,2,2
205,3,3
206,2,2
207,3,3
208,2,2
209,3,3
210,2,2
211,3,3
212,2,2
213,3,3
214,2,2
215,3,3
216,2,2
217,3,3
218,2,2
219,3,3
220,2,2
221,3,3
222,2,2
223,3,3
224,2,2
225,3,3
226,2,2
227,3,3
228,2,2
229,3,3
230,2,2
231,3,3
232,2,2
233,3,3
234,2,2
235,3,3
236,2,2
237,3,3
238,2,2
239,3,3
240,2,2
241,3,3
242,2,2
243,3,3
244,2,2
245,3,3
246,2,2
247,3,3
248,2,2
249,3,3
250,2,2
251,3,3
252,2,2
