#repetition,Firm0,Firm1
0,18.0,10.0
1,14.0,12.0
2,18.0,10.0
3,16.0,22.0
4,8.0,18.0
5,10.0,18.0
6,12.0,12.0
7,10.0,20.0
8,18.0,10.0
9,20.0,8.0
10,22.0,16.0
11,14.0,12.0
12,18.0,14.0
13,10.0,20.0
14,12.0,20.0
15,14.0,16.0
16,22.0,12.0
17,16.0,16.0
18,10.0,6.0
19,10.0,30.0
20,10.0,14.0
21,8.0,24.0
22,14.0,14.0
23,8.0,28.0
24,4.0,16.0
25,4.0,22.0
26,10.0,8.0
27,18.0,16.0
28,10.0,8.0
29,22.0,16.0
30,12.0,8.0
31,22.0,18.0
32,8.0,14.0
33,16.0,20.0
34,12.0,14.0
35,24.0,16.0
36,18.0,10.0
37,14.0,24.0
38,10.0,18.0
39,22.0,0.0
40,18.0,16.0
41,14.0,14.0
42,14.0,24.0
43,16.0,10.0
44,12.0,20.0
45,8.0,12.0
46,10.0,16.0
47,16.0,14.0
48,14.0,6.0
49,16.0,16.0
50,10.0,16.0
51,12.0,18.0
52,20.0,14.0
53,10.0,18.0
54,14.0,10.0
55,18.0,20.0
56,12.0,16.0
57,12.0,24.0
58,10.0,10.0
59,20.0,20.0
60,4.0,22.0
61,20.0,14.0
62,16.0,14.0
63,10.0,18.0
64,16.0,16.0
65,22.0,14.0
66,16.0,8.0
67,14.0,16.0
68,14.0,18.0
69,12.0,22.0
70,16.0,10.0
71,24.0,12.0
72,18.0,18.0
73,10.0,16.0
74,10.0,24.0
75,14.0,24.0
76,14.0,16.0
77,20.0,16.0
78,10.0,14.0
79,20.0,14.0
80,12.0,18.0
81,20.0,18.0
82,18.0,10.0
83,24.0,2.0
84,10.0,18.0
85,16.0,14.0
86,12.0,6.0
87,12.0,24.0
88,12.0,14.0
89,22.0,6.0
90,10.0,18.0
91,20.0,12.0
92,12.0,6.0
93,22.0,10.0
94,8.0,22.0
95,12.0,18.0
96,10.0,22.0
97,14.0,22.0
98,14.0,20.0
99,22.0,16.0
100,12.0,16.0
101,10.0,14.0
102,6.0,24.0
103,4.0,20.0
104,18.0,24.0
105,6.0,10.0
106,16.0,18.0
107,16.0,14.0
108,18.0,12.0
109,14.0,4.0
110,18.0,18.0
111,12.0,24.0
