#repetition,Firm0,Firm1
0,19,22
1,20,19
2,20,21
3,15,20
4,21,14
5,17,17
6,19,17
7,24,17
8,22,16
9,22,16
10,20,14
11,17,21
12,16,19
13,18,19
14,18,17
15,18,20
16,21,18
17,22,17
18,16,19
19,20,17
20,22,16
21,22,16
22,20,14
23,21,19
24,21,16
25,20,20
26,15,22
27,22,18
28,19,20
29,19,17
30,21,14
31,22,17
32,19,18
33,21,18
34,20,20
35,17,15
36,22,20
37,18,15
38,25,18
39,19,20
40,18,20
41,17,21
42,19,21
43,19,21
44,15,23
45,18,15
46,23,16
47,17,21
48,18,17
49,15,22
50,22,16
51,20,14
52,23,18
53,16,20
54,19,21
55,19,19
56,16,21
57,18,20
58,25,16
59,20,19
60,18,21
61,16,17
62,15,20
63,20,16
64,17,19
65,20,19
66,18,18
67,20,22
68,20,15
69,17,19
70,13,20
71,20,22
72,17,14
73,23,22
74,19,17
75,23,14
76,24,15
77,20,19
78,18,18
79,16,18
80,17,17
81,16,19
82,18,19
83,21,17
84,18,17
85,21,16
86,19,16
87,18,21
88,15,23
89,20,18
90,22,14
91,21,23
92,15,18
93,15,23
94,20,14
95,17,17
96,20,15
97,14,21
98,19,17
99,15,21
100,12,22
101,19,23
102,16,21
103,17,18
104,19,20
105,17,18
106,17,19
107,18,18
108,21,16
109,18,17
110,19,16
111,20,19
112,18,18
113,24,18
114,17,20
115,20,18
116,18,18
117,16,21
118,15,24
119,21,19
120,22,17
121,16,19
122,17,18
123,14,20
124,24,17
125,22,18
126,23,15
127,15,18
128,17,22
129,19,16
130,21,18
131,17,15
132,18,22
133,18,15
134,20,19
135,26,14
136,20,16
137,19,18
138,16,21
139,17,19
140,13,17
141,20,16
142,21,18
143,21,17
144,16,19
145,18,21
146,18,18
147,14,16
148,20,22
149,21,15
150,21,19
151,20,17
152,17,19
153,19,20
154,21,15
155,18,21
156,22,17
157,14,16
158,20,18
159,17,19
160,17,17
161,19,21
162,16,20
163,22,17
164,12,19
165,20,16
166,21,16
167,21,18
168,14,19
169,22,18
170,19,18
171,16,17
172,19,18
173,17,17
174,17,19
175,17,16
176,19,17
177,21,19
178,20,16
179,18,22
180,19,16
181,18,15
182,18,16
183,19,20
184,17,19
185,17,21
186,20,14
187,15,14
188,20,18
189,19,15
190,19,15
191,16,14
192,21,15
193,18,19
194,20,17
195,18,17
196,24,18
197,21,20
198,18,17
199,16,20
200,21,18
201,18,20
202,22,19
203,18,20
204,22,17
205,20,21
206,21,17
207,21,17
208,25,13
209,21,18
210,22,20
211,16,22
212,19,21
213,17,16
214,21,18
215,20,18
216,23,17
217,14,19
218,23,17
219,22,17
220,23,17
221,21,19
222,18,15
223,18,20
224,18,18
225,16,18
226,17,22
227,18,18
228,22,16
229,20,17
230,21,19
231,19,17
232,20,20
233,17,15
234,20,23
235,21,16
236,21,20
237,21,12
238,22,19
239,18,12
240,25,21
241,17,16
242,23,18
243,17,17
244,19,22
245,18,18
246,22,19
247,19,14
248,22,19
249,22,18
250,21,16
251,16,19
252,19,19
253,16,18
254,18,19
255,18,19
256,23,17
257,19,16
258,20,18
259,17,22
260,18,21
261,24,14
262,19,18
263,17,17
264,21,20
265,19,16
266,15,18
267,19,15
268,18,22
269,21,18
270,19,18
271,22,17
272,20,19
273,18,14
274,22,17
275,20,12
276,19,16
277,23,13
278,24,17
279,18,13
280,18,21
281,18,14
282,17,20
283,15,19
284,20,14
285,18,20
286,18,23
287,19,17
288,19,17
289,21,16
290,20,15
291,22,18
292,17,19
293,19,19
294,28,16
