#repetition,Consumer0,Consumer1,Consumer2,Consumer3,Consumer4,Consumer5,Consumer6,Consumer7,Consumer8,Consumer9,Consumer10,Consumer11,Consumer12,Consumer13,Consumer14,Consumer15,Consumer16,Consumer17,Consumer18,Consumer19,Consumer20,Consumer21,Consumer22,Consumer23,Consumer24,Consumer25,Consumer26,Consumer27,Consumer28,Consumer29,Consumer30,Consumer31,Consumer32,Consumer33,Consumer34,Consumer35,Consumer36,Consumer37,Consumer38,Consumer39,Consumer40,Consumer41,Consumer42,Consumer43,Consumer44,Consumer45,Consumer46,Consumer47,Consumer48,Consumer49
0,0,3,2,3,2,2,3,3,3,3,3,3,3,2,2,3,2,2,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3
1,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,3,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,1,3,3,2,3,2,3,3,3,3,3,3,3,3
2,2,3,2,3,3,3,3,3,3,3,2,2,2,3,3,1,3,2,2,0,3,2,3,1,3,2,3,3,3,3,3,3,3,1,3,2,0,3,3,1,3,3,3,3,3,3,2,2,2,2
3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,0,2,2,3,3,2,3,2,3,3,1,3,3,3
4,3,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,2,3,2,3,3,1,3,3,3,3,1,3,3,3,3,2,3
5,2,1,3,2,3,3,3,3,2,3,3,3,3,3,1,2,3,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3
6,1,0,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,1,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,3,3,2,2,3,3,3,3,1,3,3,3,2,3,3,3,2
7,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,1,3,3,2,3,1,3,3,2,3,3,3,3,3,3,1,3,3,3,2,0,3,3,2,1,3,3,3,3
8,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,1,3,2,2,3,3,3,3,3,1,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,1,3,3,3,1,3,3,3,3,2
9,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,2,3,3
10,1,3,2,3,2,3,3,3,2,3,2,1,2,3,3,3,3,2,3,2,2,2,2,3,3,2,3,2,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,0,3,3,3,3,3
11,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,1,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,3,1,3,3,1,3,2,3,2,0,3,3,3,3,3
12,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,0,3,3,3,2,1,3,3,3,3,1,3,3,3,2,3,2,3,3,3,3,3,3,3,1,3,3,2,3,3,3
13,2,3,3,2,2,3,1,3,3,3,3,3,3,3,1,2,3,1,3,0,3,3,3,3,3,2,3,2,3,0,3,3,3,1,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3
14,1,3,2,3,3,3,3,2,3,3,3,2,3,3,3,1,3,0,3,0,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,2,3,1,3,3,3,2,3,2,3,2,3,3,2
15,3,2,3,3,3,3,3,1,2,3,3,3,2,3,2,3,3,3,3,0,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3
16,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,0,3,2,3,2,3,2,3,3,3,1,3,2,3,1,3,2,2,3,3,2,3,3,2,3,3,3,2,3,3,2
17,2,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,1,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,1,3,2,3,2,3,3,3,3,3,3
18,1,3,2,3,3,2,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,0,3,3,2,1,2,2,3,3,3,3
19,3,3,1,2,3,1,3,3,3,1,3,2,2,3,1,2,3,3,2,3,3,3,2,3,3,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,2,3,3,3
20,3,3,0,3,2,0,3,3,3,3,3,1,3,3,0,3,3,2,3,3,3,2,1,3,3,2,3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
21,2,3,3,3,3,0,3,3,3,3,3,3,3,2,3,2,3,1,3,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,2,3,2,2,3,3
22,1,2,2,3,3,3,2,2,2,2,2,3,3,3,2,3,3,3,2,1,1,3,3,2,2,2,3,3,2,3,2,3,3,3,2,2,2,3,1,1,2,3,3,3,3,3,3,3,3,3
23,0,1,3,2,3,3,3,3,1,1,3,2,3,3,1,2,3,3,3,3,0,2,3,1,3,3,3,3,1,2,3,3,2,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,2
24,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,2,2,3,3,3,2,3,1,3,3,2,2,2,3,3,0,1,3,2,3,3,3,3,2,3
25,2,3,1,3,2,3,3,3,3,3,3,3,3,2,2,0,2,3,2,3,3,3,3,2,3,3,1,3,3,2,3,3,0,3,3,3,1,3,2,3,0,0,3,1,3,2,3,3,1,3
26,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,0,3,2,2,0,3,1,3,3,3,3,0,3,3,3,3,3,3
27,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,0,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3
28,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,1,2,3,2,3,3,3,1,3,3,0,1,3,2,2,3,3,3,3,1,3,3,3,3,2,3,3,3
29,2,3,3,3,3,3,3,2,3,3,3,3,3,1,1,2,2,3,3,3,3,3,0,3,3,3,3,3,3,3,2,3,0,3,3,3,1,3,3,3,3,0,3,3,3,2,3,2,3,3
30,1,2,2,3,3,3,3,3,3,2,3,3,3,0,0,3,1,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,0,2,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3
31,3,1,1,2,2,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,0,3,2,1,3,3,3,1,3,2,3,3,3,3,3,3,3,3
32,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,2,0,3,3,0,2,3,3,3,3,3,2,3,3,2,3,2,3,3
33,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,1,0,3,3,0,3,2,3,3,2,2,3,3,3,3,3,3,2,3
34,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3,2,3,3,2,2,2,3,3,3,3,3,0,3,2,0,2,3,2,3,1,3,2,3,3,3,3,3,3,3
35,3,3,1,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,0,3,3,3,2,3,3,3,1,3,3,2,3,2,0,2,1,0,3,3,3,3,3,2,3,2,3,3,3,2,3,3
36,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,3,3,2,0,2,3,3,3,3,2,2,0,3,3,3,2,1,0,1,3,3,2,2,3,3,3,3,2,1,3,3,3,3,3,3
37,2,2,3,3,3,3,3,3,3,3,1,3,2,3,1,2,3,1,3,3,3,3,3,3,3,1,3,3,3,2,3,3,0,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,3,3
38,1,1,2,3,2,3,2,3,3,3,3,2,1,2,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,0,3,3,2,2,3,1,3,3,3,3,2,3,3,3,3,3,3
39,3,0,3,3,3,3,1,3,3,2,3,1,3,1,2,0,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,0,3,3,3,3,2,0,3,2,2,3,3,3,3,3,3,3,3
40,3,0,2,3,3,3,3,2,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,1,3,0,3,3,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3
41,2,0,3,3,3,3,3,1,2,3,3,3,3,2,3,2,2,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,0,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
42,1,3,2,2,3,3,2,3,3,2,2,3,3,3,2,3,3,2,2,3,2,2,3,2,3,2,3,2,3,3,3,3,0,3,3,2,2,3,2,3,3,3,2,3,3,2,3,3,3,3
43,0,3,3,3,3,2,3,3,3,3,3,3,3,3,1,2,3,3,3,2,3,3,2,1,3,3,3,3,3,2,2,2,0,3,3,3,3,3,3,3,3,2,1,3,3,1,3,3,3,3
44,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,2,2,3,1,3,2,3,3,3,2,3,3,3,1,1,3,0,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3
45,2,2,3,3,2,3,3,3,3,3,3,3,3,1,2,2,3,3,3,3,3,3,3,2,3,3,2,2,3,3,0,3,0,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,2
46,1,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,1,3,3,3,3,0,1,3,2,2,2,3,3,2,1,3,3,3,3,3,1,3,1
47,3,2,3,3,2,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,0,0,2,3,3,3,3,3,3,0,3,2,3,3,3,3,3,0
48,2,1,2,3,3,3,3,3,3,3,3,2,3,2,2,1,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3,1,2,2,3,3,3,2,3,3,1,3,3,2,3,3,0
49,3,0,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,3,3,3,2,3,3,3,3,1,2,3,3,2,3,3,0,3,3,3,3,3,3,3,3,2,3,0,2,2,3,3,2,3
50,2,0,2,3,3,2,2,3,3,3,2,2,3,3,3,2,0,2,3,3,3,3,2,3,3,3,3,2,3,1,3,2,0,3,3,2,2,3,3,3,2,3,3,0,3,3,3,3,3,2
51,3,0,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,0,2,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3
52,3,0,2,3,2,3,3,3,3,1,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,0,1,3,0,2,2,3,3,3,3,2,3,3,3,3,3,3,3
53,2,0,3,3,3,3,3,3,3,3,3,2,3,2,1,2,2,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,0,3,3,0,3,3,2,3,2,2,3,2,3,3,3,3,3,3
54,1,3,2,3,2,3,3,2,3,2,3,3,3,3,3,3,1,2,1,3,3,3,3,3,3,2,2,3,1,3,3,3,0,3,3,3,2,3,1,3,1,1,3,1,3,3,2,3,3,3
55,3,2,3,3,1,3,3,1,3,3,3,3,3,2,2,2,3,1,0,2,2,3,2,3,3,3,1,3,3,2,2,3,0,3,2,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3
56,3,3,2,3,3,3,3,3,3,2,2,3,3,1,1,3,3,3,0,3,1,3,3,3,3,2,0,3,3,3,3,3,0,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3
57,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,3,0,3,3,3,2,2,2,3,3,3,3,2,3,2,0,2,3,3,3,1,3,3,2,2,3,3,3,3,3,3,3,3
58,1,3,2,3,3,3,3,2,2,3,3,3,3,3,2,3,3,2,0,3,3,2,3,3,3,2,2,3,3,3,3,3,0,1,3,2,2,3,3,3,1,3,3,2,2,3,3,3,2,3
59,3,2,3,3,3,3,3,3,3,3,2,2,3,2,1,2,3,3,3,3,3,1,2,3,3,3,1,3,3,2,3,3,0,3,3,3,1,2,3,2,3,2,2,3,3,3,3,2,3,3
60,3,3,2,3,3,3,3,3,3,3,3,1,3,1,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,0,3,3,2,3,1,3,3,3,3,3,3,3,3,3,1,3,3
61,2,2,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,0,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,3
62,1,3,2,3,3,3,3,2,3,3,3,3,3,3,3,1,3,2,3,3,3,3,3,3,3,2,3,3,2,3,1,3,0,2,3,2,2,3,3,3,1,3,1,3,3,3,1,3,3,3
63,3,3,1,2,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,0,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3
64,2,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,1,1,3,2,3,3,3,3,3,2,0,2,3,2,2,1,3,3,3,3,3,1,3,2,3,3,2,2
65,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,0,2,3,2,2,3,2,3,3,0,1,3,1,3,3,3,2,3,2,3,3,3,3,3,2,1,3
66,3,2,2,2,3,2,3,3,3,1,2,3,2,3,2,3,0,2,3,3,2,3,2,0,1,2,3,3,3,3,2,3,0,3,3,3,2,3,3,1,3,3,3,2,3,2,3,3,3,3
67,2,1,3,3,3,3,3,2,3,3,3,3,3,3,1,2,0,3,3,3,3,3,1,3,0,3,3,3,3,2,3,3,0,3,3,3,3,3,2,3,3,2,3,3,2,3,2,2,2,3
68,1,3,2,3,3,2,3,3,3,3,3,3,3,3,3,1,0,2,2,3,3,3,0,3,3,2,3,3,3,3,2,3,0,3,2,2,2,3,1,3,3,3,3,3,3,3,3,3,3,2
69,3,3,1,3,3,3,3,2,2,3,2,3,2,3,3,0,3,3,3,2,3,3,3,2,2,3,3,2,2,2,3,3,0,3,1,3,3,2,3,3,3,2,3,2,2,3,2,3,3,3
70,3,3,0,3,3,3,3,3,3,3,3,3,1,3,2,3,3,2,3,3,2,2,3,3,1,2,3,1,1,3,2,3,0,3,3,2,2,3,3,3,3,1,2,1,1,3,3,3,3,3
71,2,3,3,3,3,3,2,3,3,3,2,3,3,2,1,2,3,3,3,2,3,1,3,3,3,1,3,3,3,2,1,2,0,3,3,3,3,3,3,3,3,0,3,0,0,3,2,3,3,2
72,1,3,2,3,3,3,3,3,3,2,3,3,2,3,3,1,3,2,2,3,3,0,3,3,2,0,3,3,2,3,3,1,0,3,3,2,2,3,3,3,3,0,3,0,3,3,3,3,2,3
73,3,3,1,3,3,3,3,3,2,3,3,3,3,2,3,0,3,1,1,3,3,0,2,3,1,3,3,3,3,2,3,3,0,3,2,3,3,2,3,3,3,0,2,0,3,3,3,3,3,3
74,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,0,3,3,3,3,3,3,2,2,3,3,3,2,2,0,3,3,2,2,3,2,3,2,3,3,0,3,3,3,3,2,3
75,2,2,3,3,3,3,3,2,3,3,3,1,2,3,1,2,3,3,3,3,3,2,2,2,3,3,1,3,3,2,3,3,0,2,2,3,3,3,3,3,1,2,3,3,3,2,3,3,3,3
76,1,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,3,3,3,3,0,1,1,2,2,3,3,2,3,1,3,2,3,3,3,2,2,2
77,0,3,3,3,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,3,3,3,1,3,3,1,3,0,3,3,3,2,3,3,3,3
78,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,1,3,0,2,3,2,3,3,3,3,3,0,3,3,3,3,3,3,3,3
79,2,3,3,3,3,3,3,3,3,3,3,3,2,3,1,2,3,3,3,2,3,1,3,3,3,1,3,2,2,2,0,3,0,1,3,3,2,3,2,3,3,0,3,3,3,3,3,2,3,3
80,1,3,2,3,3,2,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,1,3,3,3,0,0,2,2,1,3,1,3,3,3,2,3,2,3,2,3,3,3
81,3,3,3,2,3,1,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,1,3,3,2,3,3,0,3,1,1,0,3,0,3,3,2,3,3,1,3,3,3,3,3
82,3,3,2,3,3,3,3,3,3,1,2,3,3,2,2,3,3,2,2,3,3,1,2,3,2,2,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,2,3,3
83,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,3,1,3,3,3,3,1,3,1,3,3,2,2,2,3,2,0,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
84,1,2,2,3,3,2,3,3,3,3,3,3,3,3,0,1,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3
85,3,1,3,3,3,3,2,3,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,0,2,2,3,3,3,2,1,2,2,3,3,3,2,3,3,3,3
86,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,3,0,1,3,2,2,2,1,3,1,3,3,3,3,3,3,3,2,3
87,2,3,3,3,2,3,3,3,3,2,3,3,2,3,1,2,3,3,3,1,3,3,3,2,3,3,1,1,3,2,3,2,0,3,3,1,3,3,3,3,0,2,3,3,3,3,3,3,3,3
88,1,3,2,3,3,3,3,2,3,1,3,3,3,3,3,1,3,2,2,0,3,3,3,3,3,2,3,0,3,3,3,1,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
89,3,2,3,3,3,2,3,3,2,3,3,2,2,3,3,3,3,1,1,3,3,3,3,3,3,3,2,3,3,2,3,3,0,3,3,2,3,3,2,2,3,2,2,3,3,3,3,3,3,2
90,3,3,2,3,3,1,2,3,3,2,3,3,3,3,2,2,2,3,0,3,3,3,2,3,3,2,3,3,3,3,3,3,0,3,3,1,2,3,1,3,3,3,3,3,3,3,3,3,3,1
91,2,2,3,3,3,3,3,3,3,3,2,3,3,3,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,0,3,2,0,3,3,3,3,3,2,3,3,3,3,3,3,3,3
92,1,3,2,3,2,3,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,1,3,2,0,2,1,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3
93,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,1,3,3,2,3,2,3,3,3,1,3,3,3,3,1,0,3,3,3,3,3,3,1,2,2,3,3,2,2,3,3,3,3
94,3,1,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,1,3,3,3,3,2,3,3,3,3,3,3,0,2,3,2,2,3,3,3,1,3,3,3,1,3,3,3,3,3
95,2,0,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,0,1,2,1,1,3,3,3,0,2,3,3,3,3,2,3,2,3
96,1,0,2,3,2,3,3,3,2,3,2,3,2,2,3,1,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,0,3,3,3,0,2,3,3,0,3,3,3,2,3,3,3,3,2
97,0,0,3,3,1,3,3,2,3,3,3,3,3,1,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,2,3,2,0,3,2,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3
98,0,0,2,3,3,3,3,1,3,3,3,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,3,0,3,1,2,2,3,3,3,3,3,3,3,3,3,1,3,2,3
99,0,0,3,3,3,2,3,3,3,2,3,3,3,3,1,2,3,3,3,2,3,3,3,2,3,3,3,3,2,2,3,2,0,3,3,3,3,3,2,3,3,2,3,3,2,2,3,2,3,2
100,3,3,2,3,3,3,3,2,3,1,3,3,3,3,0,3,3,2,3,3,3,3,3,3,3,2,3,3,1,3,3,1,0,2,3,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1
101,2,3,1,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,3,2,3,3,3,3,2,3,3,0,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,2,3
102,1,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,1,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,0,2,3,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3
103,3,3,3,3,3,3,3,3,3,3,2,3,3,2,1,2,0,3,3,3,3,3,3,3,3,1,2,3,2,2,3,3,0,3,3,3,1,2,3,3,3,2,2,3,3,3,3,3,3,3
104,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,0,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,0,3,3,2,0,3,3,3,3,3,1,3,3,3,3,3,3,3
105,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,0,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,0,3,3,3,3,3,3,3,3,2,0,3,3,3,3,3,3,2
106,1,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,0,2,3,3,3,3,3,3,3,1,3,3,3,1,1,3,0,3,3,2,2,3,3,3,2,3,3,3,3,2,2,3,3,3
107,3,3,3,2,3,2,3,3,3,1,2,3,3,3,1,2,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,3,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3
108,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,0,3,3,2,2,3,1,3,3,1,3,1,3,3,3,3,3,3
109,2,2,1,3,3,3,3,3,2,3,3,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,2,3,3,3,0,3,0,3,3,3,3,2,2
110,1,3,0,3,3,3,3,3,3,3,3,3,3,2,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3,3,2,2,1,3,3,3,3,2,0,2,3,3,3,3,3
