#repetition,Firm0,Firm1
0,111.0,0.0
1,87.0,0.0
2,108.0,0.0
3,81.0,0.0
4,111.0,0.0
5,99.0,0.0
6,96.0,0.0
7,90.0,0.0
8,87.0,0.0
9,78.0,0.0
10,90.0,0.0
11,90.0,0.0
12,87.0,0.0
13,81.0,0.0
14,87.0,0.0
15,87.0,0.0
16,90.0,0.0
17,90.0,0.0
18,96.0,0.0
19,96.0,0.0
20,96.0,0.0
21,87.0,0.0
22,90.0,0.0
23,75.0,0.0
24,90.0,0.0
25,99.0,0.0
26,81.0,0.0
27,75.0,0.0
28,87.0,0.0
29,84.0,0.0
30,87.0,0.0
31,75.0,0.0
32,75.0,0.0
33,90.0,0.0
34,93.0,0.0
35,81.0,0.0
36,90.0,0.0
37,75.0,0.0
38,72.0,0.0
39,69.0,0.0
40,81.0,0.0
41,87.0,0.0
42,90.0,0.0
43,93.0,0.0
44,99.0,0.0
45,84.0,0.0
46,99.0,0.0
47,69.0,0.0
48,96.0,0.0
49,66.0,0.0
50,87.0,0.0
51,72.0,0.0
52,78.0,0.0
53,75.0,0.0
54,87.0,0.0
55,69.0,0.0
56,87.0,0.0
57,90.0,0.0
58,72.0,0.0
59,87.0,0.0
60,93.0,0.0
61,99.0,0.0
62,72.0,0.0
63,90.0,0.0
64,81.0,0.0
65,81.0,0.0
66,93.0,0.0
67,90.0,0.0
68,93.0,0.0
69,81.0,0.0
70,87.0,0.0
71,90.0,0.0
72,96.0,0.0
73,81.0,0.0
74,87.0,0.0
75,93.0,0.0
76,84.0,0.0
77,78.0,0.0
78,102.0,0.0
79,93.0,0.0
80,87.0,0.0
81,87.0,0.0
82,90.0,0.0
83,87.0,0.0
84,93.0,0.0
85,75.0,0.0
86,84.0,0.0
87,87.0,0.0
88,96.0,0.0
89,87.0,0.0
90,84.0,0.0
91,90.0,0.0
92,96.0,0.0
93,69.0,0.0
94,81.0,0.0
95,84.0,0.0
96,90.0,0.0
97,99.0,0.0
98,90.0,0.0
99,78.0,0.0
100,78.0,0.0
101,87.0,0.0
102,93.0,0.0
103,78.0,0.0
104,75.0,0.0
105,102.0,0.0
106,99.0,0.0
107,93.0,0.0
108,93.0,0.0
109,66.0,0.0
110,81.0,0.0
111,84.0,0.0
112,93.0,0.0
113,99.0,0.0
114,90.0,0.0
115,90.0,0.0
116,87.0,0.0
117,87.0,0.0
118,75.0,0.0
119,81.0,0.0
120,90.0,0.0
121,81.0,0.0
122,102.0,0.0
123,78.0,0.0
124,87.0,0.0
125,81.0,0.0
126,87.0,0.0
127,96.0,0.0
128,81.0,0.0
129,90.0,0.0
130,87.0,0.0
131,93.0,0.0
132,81.0,0.0
133,90.0,0.0
134,78.0,0.0
135,99.0,0.0
136,75.0,0.0
137,84.0,0.0
138,75.0,0.0
139,96.0,0.0
140,93.0,0.0
141,99.0,0.0
142,81.0,0.0
143,90.0,0.0
144,72.0,0.0
145,90.0,0.0
146,75.0,0.0
147,93.0,0.0
148,87.0,0.0
149,90.0,0.0
150,90.0,0.0
151,93.0,0.0
152,60.0,0.0
153,87.0,0.0
154,84.0,0.0
155,84.0,0.0
156,72.0,0.0
157,81.0,0.0
158,84.0,0.0
159,87.0,0.0
160,78.0,0.0
161,90.0,0.0
162,96.0,0.0
163,87.0,0.0
164,87.0,0.0
165,84.0,0.0
166,96.0,0.0
167,84.0,0.0
168,81.0,0.0
169,87.0,0.0
170,84.0,0.0
171,96.0,0.0
172,78.0,0.0
173,90.0,0.0
174,84.0,0.0
175,90.0,0.0
176,78.0,0.0
177,99.0,0.0
178,87.0,0.0
179,78.0,0.0
180,90.0,0.0
181,72.0,0.0
182,69.0,0.0
183,78.0,0.0
184,78.0,0.0
185,72.0,0.0
186,87.0,0.0
187,96.0,0.0
188,93.0,0.0
189,75.0,0.0
190,87.0,0.0
191,84.0,0.0
192,99.0,0.0
193,78.0,0.0
194,93.0,0.0
195,87.0,0.0
196,90.0,0.0
197,87.0,0.0
198,75.0,0.0
199,78.0,0.0
200,99.0,0.0
201,90.0,0.0
202,90.0,0.0
203,78.0,0.0
204,90.0,0.0
205,84.0,0.0
206,96.0,0.0
207,81.0,0.0
208,96.0,0.0
209,87.0,0.0
210,93.0,0.0
211,87.0,0.0
212,96.0,0.0
213,96.0,0.0
214,75.0,0.0
215,96.0,0.0
216,96.0,0.0
217,93.0,0.0
218,84.0,0.0
219,87.0,0.0
220,69.0,0.0
221,102.0,0.0
222,84.0,0.0
223,90.0,0.0
224,87.0,0.0
225,84.0,0.0
226,84.0,0.0
227,75.0,0.0
228,78.0,0.0
229,87.0,0.0
230,93.0,0.0
231,102.0,0.0
232,90.0,0.0
233,93.0,0.0
234,84.0,0.0
235,93.0,0.0
236,99.0,0.0
237,87.0,0.0
238,81.0,0.0
239,75.0,0.0
240,84.0,0.0
241,87.0,0.0
242,96.0,0.0
243,84.0,0.0
244,87.0,0.0
245,81.0,0.0
246,81.0,0.0
247,90.0,0.0
248,75.0,0.0
249,78.0,0.0
250,93.0,0.0
251,66.0,0.0
252,84.0,0.0
253,69.0,0.0
254,78.0,0.0
255,81.0,0.0
256,90.0,0.0
257,90.0,0.0
258,81.0,0.0
259,69.0,0.0
260,90.0,0.0
261,81.0,0.0
262,84.0,0.0
263,90.0,0.0
264,78.0,0.0
265,84.0,0.0
266,99.0,0.0
267,75.0,0.0
268,93.0,0.0
269,66.0,0.0
270,75.0,0.0
271,75.0,0.0
272,81.0,0.0
273,84.0,0.0
274,93.0,0.0
275,93.0,0.0
276,90.0,0.0
277,81.0,0.0
278,90.0,0.0
279,81.0,0.0
280,90.0,0.0
281,87.0,0.0
282,90.0,0.0
283,84.0,0.0
284,96.0,0.0
285,81.0,0.0
286,84.0,0.0
287,84.0,0.0
288,96.0,0.0
289,87.0,0.0
290,84.0,0.0
291,90.0,0.0
292,93.0,0.0
293,84.0,0.0
294,87.0,0.0
295,75.0,0.0
296,69.0,0.0
297,105.0,0.0
298,81.0,0.0
299,102.0,0.0
300,78.0,0.0
301,81.0,0.0
