#repetition,Firm0,Firm1
0,39.0,21.0
1,45.0,27.0
2,36.0,27.0
3,33.0,18.0
4,33.0,30.0
5,54.0,6.0
6,48.0,36.0
7,42.0,12.0
8,42.0,33.0
9,39.0,21.0
10,39.0,33.0
11,33.0,21.0
12,33.0,33.0
13,48.0,27.0
14,48.0,33.0
15,57.0,27.0
16,45.0,27.0
17,33.0,21.0
18,51.0,21.0
19,30.0,27.0
20,30.0,45.0
21,42.0,30.0
22,51.0,12.0
23,33.0,30.0
24,42.0,27.0
25,39.0,33.0
26,51.0,21.0
27,33.0,27.0
28,33.0,12.0
29,39.0,21.0
30,30.0,30.0
31,33.0,21.0
32,42.0,27.0
33,39.0,30.0
34,39.0,27.0
35,42.0,24.0
36,33.0,33.0
37,57.0,15.0
38,39.0,27.0
39,48.0,33.0
40,63.0,18.0
41,51.0,15.0
42,48.0,24.0
43,27.0,36.0
44,39.0,24.0
45,60.0,15.0
46,39.0,18.0
47,45.0,12.0
48,36.0,21.0
49,39.0,27.0
50,27.0,24.0
51,42.0,21.0
52,39.0,33.0
53,42.0,30.0
54,45.0,39.0
55,39.0,24.0
56,45.0,27.0
57,54.0,24.0
58,42.0,27.0
59,51.0,24.0
60,45.0,21.0
61,45.0,33.0
62,48.0,33.0
63,54.0,21.0
64,45.0,24.0
65,51.0,15.0
66,51.0,21.0
67,36.0,42.0
68,30.0,39.0
69,45.0,21.0
70,42.0,30.0
71,42.0,27.0
72,48.0,27.0
73,42.0,15.0
74,45.0,18.0
75,54.0,9.0
76,39.0,30.0
77,51.0,15.0
78,51.0,21.0
79,36.0,30.0
80,21.0,27.0
81,21.0,42.0
82,42.0,33.0
83,33.0,21.0
84,33.0,24.0
85,30.0,36.0
86,54.0,30.0
87,45.0,27.0
88,42.0,30.0
89,54.0,27.0
90,48.0,30.0
91,45.0,21.0
92,57.0,24.0
93,36.0,33.0
94,36.0,27.0
95,33.0,30.0
96,39.0,15.0
97,45.0,15.0
98,48.0,21.0
99,36.0,33.0
100,42.0,24.0
101,51.0,27.0
102,36.0,30.0
103,39.0,39.0
104,45.0,27.0
105,36.0,27.0
106,42.0,24.0
107,27.0,24.0
108,33.0,24.0
109,27.0,27.0
110,51.0,12.0
111,48.0,24.0
112,45.0,24.0
113,39.0,27.0
114,33.0,33.0
115,42.0,27.0
116,27.0,39.0
117,36.0,12.0
118,39.0,18.0
119,21.0,33.0
120,36.0,24.0
121,39.0,21.0
122,42.0,15.0
123,42.0,33.0
124,39.0,21.0
125,51.0,21.0
126,36.0,18.0
127,48.0,15.0
128,24.0,36.0
129,45.0,15.0
130,39.0,27.0
131,45.0,15.0
132,39.0,30.0
133,33.0,33.0
134,21.0,30.0
135,27.0,42.0
136,48.0,21.0
137,39.0,30.0
138,42.0,39.0
139,39.0,30.0
140,45.0,33.0
141,48.0,21.0
142,36.0,39.0
143,33.0,27.0
144,42.0,27.0
145,39.0,27.0
146,39.0,33.0
147,33.0,36.0
148,33.0,18.0
149,33.0,36.0
150,36.0,21.0
151,57.0,15.0
152,48.0,30.0
153,30.0,27.0
154,42.0,36.0
155,54.0,33.0
156,45.0,18.0
157,39.0,30.0
158,39.0,21.0
159,36.0,18.0
160,42.0,24.0
161,39.0,30.0
162,54.0,18.0
163,45.0,21.0
164,33.0,21.0
165,39.0,30.0
166,42.0,24.0
167,42.0,33.0
168,30.0,33.0
169,36.0,30.0
170,18.0,36.0
171,48.0,18.0
172,48.0,30.0
173,51.0,24.0
174,48.0,15.0
175,24.0,12.0
176,36.0,39.0
177,54.0,12.0
178,45.0,12.0
179,42.0,24.0
180,36.0,21.0
181,39.0,27.0
182,48.0,24.0
