#repetition,TotalFirmProfit,TotalConsumerUtility,SocialWelfair,firmEpsilon,consumerEpsilon,Firm0's Quality,Firm1's Quality,Firm0's Price,Firm1's Price
0,-4.0,85.5625,81.5625,0.3,0.0,2.0,1.0,2.0,3.0
1,24143.0,158467.875,182610.875,0.2999996250001874,0.0,0.0,2.0,2.0,1.0
2,24280.0,162314.75,186594.75,0.29999850000299993,0.0,2.0,2.0,1.0,1.0
3,25306.0,170872.34375,196178.34375,0.2999966250151875,0.0,3.0,0.0,3.0,3.0
4,28429.0,187257.34375,215686.34375,0.2999940000479998,0.0,3.0,2.0,1.0,2.0
5,23121.0,181369.4375,204490.4375,0.29999062511718677,0.0,0.0,3.0,2.0,3.0
6,31826.0,179701.1875,211527.1875,0.2999865002429978,0.0,3.0,2.0,3.0,1.0
7,33654.0,183858.96875,217512.96875,0.2999816254501819,0.0,0.0,2.0,2.0,3.0
8,33190.0,184745.4375,217935.4375,0.2999760007679877,0.0,3.0,0.0,1.0,3.0
9,33892.0,187128.84375,221020.84375,0.2999696262301625,0.0,3.0,1.0,2.0,3.0
10,32099.0,183888.75,215987.75,0.29996250187495305,0.0,3.0,3.0,3.0,2.0
11,30713.0,187883.375,218596.375,0.2999546277451044,0.0,3.0,3.0,2.0,3.0
12,29965.0,186978.8125,216943.8125,0.29994600388785997,0.0,3.0,0.0,2.0,3.0
13,26275.0,191583.78125,217858.78125,0.2999366303549612,0.0,3.0,2.0,3.0,2.0
14,23245.0,189541.03125,212786.03125,0.2999265072026471,0.0,3.0,3.0,3.0,3.0
15,25459.0,194993.46875,220452.46875,0.2999156344916536,0.0,3.0,2.0,2.0,1.0
16,22553.0,204347.34375,226900.34375,0.29990401228721364,0.0,3.0,3.0,1.0,1.0
17,21993.0,201701.8125,223694.8125,0.2998916406590561,0.0,3.0,1.0,2.0,3.0
18,29305.0,197093.0,226398.0,0.2998785196814057,0.0,3.0,3.0,2.0,3.0
19,30124.0,199827.6875,229951.6875,0.2998646494329824,0.0,3.0,3.0,1.0,1.0
20,24061.0,197527.90625,221588.90625,0.29985002999700017,0.0,3.0,3.0,2.0,1.0
21,24046.0,202616.15625,226662.15625,0.29983466146116744,0.0,3.0,3.0,2.0,2.0
22,25218.0,195683.90625,220901.90625,0.2998185439176856,0.0,3.0,3.0,2.0,2.0
23,27855.0,199912.90625,227767.90625,0.2998016774632489,0.0,0.0,2.0,3.0,1.0
24,27127.0,199624.78125,226751.78125,0.29978406219904263,0.0,2.0,3.0,3.0,3.0
25,26770.0,202517.34375,229287.34375,0.29976569823074434,0.0,3.0,3.0,1.0,1.0
26,23935.0,206043.5,229978.5,0.29974658566852086,0.0,2.0,3.0,1.0,3.0
27,32556.0,196795.75,229351.75,0.29972672462702876,0.0,1.0,2.0,1.0,1.0
28,29012.0,204593.53125,233605.53125,0.2997061152254136,0.0,3.0,2.0,2.0,2.0
29,28935.0,202292.625,231227.625,0.2996847575873081,0.0,0.0,3.0,2.0,3.0
30,22139.0,211394.9375,233533.9375,0.2996626518408319,0.0,3.0,2.0,2.0,3.0
31,23440.0,206792.53125,230232.53125,0.29963979811859065,0.0,3.0,3.0,1.0,1.0
32,23902.0,208600.96875,232502.96875,0.29961619655767474,0.0,3.0,2.0,3.0,2.0
33,21295.0,212770.875,234065.875,0.2995918472996582,0.0,2.0,0.0,2.0,3.0
34,18966.0,212739.65625,231705.65625,0.2995667504905978,0.0,3.0,3.0,2.0,1.0
35,21853.0,206987.46875,228840.46875,0.2995409062810321,0.0,3.0,3.0,3.0,3.0
36,24122.0,206443.375,230565.375,0.29951431482597984,0.0,3.0,2.0,1.0,2.0
37,25707.0,203955.1875,229662.1875,0.2994869762849397,0.0,2.0,2.0,2.0,1.0
38,24226.0,207060.71875,231286.71875,0.29945889082188787,0.0,3.0,3.0,1.0,2.0
39,23337.0,206780.375,230117.375,0.29943005860527777,0.0,3.0,3.0,3.0,1.0
40,24611.0,206581.8125,231192.8125,0.29940047980803847,0.0,3.0,3.0,3.0,1.0
41,22964.0,208138.5625,231102.5625,0.29937015460757316,0.0,2.0,3.0,3.0,2.0
42,23151.0,205013.90625,228164.90625,0.2993390831857583,0.0,3.0,3.0,3.0,2.0
43,28324.0,203704.15625,232028.15625,0.2993072657289421,0.0,3.0,3.0,3.0,2.0
44,21546.0,211381.34375,232927.34375,0.2992747024279425,0.0,3.0,3.0,2.0,2.0
45,27981.0,204314.90625,232295.90625,0.2992413934780469,0.0,2.0,3.0,1.0,2.0
46,27373.0,201358.84375,228731.84375,0.29920733907900976,0.0,3.0,3.0,1.0,2.0
47,27946.0,202660.8125,230606.8125,0.29917253943505123,0.0,3.0,3.0,2.0,2.0
48,21663.0,212901.21875,234564.21875,0.2991369947548561,0.0,3.0,3.0,1.0,1.0
49,21033.0,213082.34375,234115.34375,0.2991007052515719,0.0,2.0,3.0,3.0,1.0
50,23068.0,208928.1875,231996.1875,0.29906367114280696,0.0,3.0,3.0,2.0,1.0
51,23380.0,207436.125,230816.125,0.2990258926506297,0.0,3.0,2.0,2.0,2.0
52,23833.0,207045.84375,230878.84375,0.29898737000156583,0.0,3.0,3.0,2.0,2.0
53,23392.0,209255.65625,232647.65625,0.2989481034265978,0.0,3.0,3.0,2.0,2.0
54,23766.0,212199.71875,235965.71875,0.2989080931611621,0.0,3.0,3.0,1.0,3.0
55,24925.0,205941.78125,230866.78125,0.298867339445148,0.0,3.0,3.0,2.0,2.0
56,24744.0,210952.6875,235696.6875,0.2988258425228957,0.0,3.0,2.0,2.0,3.0
57,22935.0,207739.125,230674.125,0.29878360264319437,0.0,3.0,3.0,2.0,3.0
58,21622.0,210406.0,232028.0,0.29874062005928026,0.0,3.0,3.0,2.0,2.0
59,22291.0,211780.90625,234071.90625,0.29869689502883523,0.0,3.0,3.0,2.0,1.0
60,23411.0,213583.125,236994.125,0.29865242781398393,0.0,2.0,3.0,3.0,3.0
61,25905.0,207328.59375,233233.59375,0.298607218681293,0.0,3.0,3.0,3.0,2.0
62,26112.0,205845.46875,231957.46875,0.29856126790176807,0.0,3.0,2.0,2.0,2.0
63,23580.0,209485.15625,233065.15625,0.29851457575085205,0.0,3.0,3.0,2.0,2.0
64,23204.0,212939.59375,236143.59375,0.2984671425084234,0.0,3.0,3.0,2.0,2.0
65,18994.0,209001.21875,227995.21875,0.2984189684587937,0.0,3.0,1.0,2.0,2.0
66,24336.0,208096.25,232432.25,0.29837005389070526,0.0,3.0,3.0,2.0,2.0
67,23546.0,212666.84375,236212.84375,0.2983203990973296,0.0,3.0,3.0,1.0,1.0
68,24648.0,209045.5625,233693.5625,0.2982700043762647,0.0,3.0,3.0,2.0,1.0
69,25578.0,208978.5625,234556.5625,0.2982188700295335,0.0,3.0,3.0,2.0,2.0
70,23728.0,207816.125,231544.125,0.29816699636358,0.0,3.0,3.0,1.0,1.0
71,18341.0,213963.5,232304.5,0.29811438368926946,0.0,3.0,3.0,2.0,1.0
72,20217.0,212346.15625,232563.15625,0.29806103232188363,0.0,3.0,3.0,1.0,3.0
73,23801.0,206278.1875,230079.1875,0.29800694258111965,0.0,3.0,2.0,2.0,1.0
74,18322.0,216429.28125,234751.28125,0.2979521147910881,0.0,3.0,3.0,3.0,3.0
75,18373.0,212390.71875,230763.71875,0.29789654928030884,0.0,3.0,2.0,1.0,2.0
76,27382.0,203750.5625,231132.5625,0.29784024638171064,0.0,3.0,3.0,2.0,3.0
77,26298.0,203125.4375,229423.4375,0.2977832064326269,0.0,3.0,3.0,2.0,1.0
78,26359.0,203496.1875,229855.1875,0.29772542977479427,0.0,2.0,1.0,1.0,3.0
79,22713.0,213805.125,236518.125,0.2976669167543495,0.0,3.0,3.0,2.0,2.0
80,24773.0,210557.96875,235330.96875,0.2976076677218272,0.0,3.0,2.0,3.0,1.0
81,26340.0,206651.40625,232991.40625,0.29754768303215695,0.0,2.0,0.0,1.0,3.0
