#repetition,Firm0,Firm1
0,36,0
1,36,0
2,37,0
3,38,0
4,41,0
5,36,0
6,37,0
7,32,0
8,42,0
9,40,0
10,36,0
11,34,0
12,36,0
13,39,0
14,38,0
15,33,0
16,36,0
17,35,0
18,33,0
19,36,0
20,35,0
21,37,0
22,38,0
23,38,0
24,35,0
25,31,0
26,33,0
27,37,0
28,36,0
29,35,0
30,38,0
31,36,0
32,38,0
33,35,0
34,34,0
35,38,0
36,40,0
37,35,0
38,38,0
39,41,0
40,36,0
41,41,0
42,35,0
43,35,0
44,34,0
45,32,0
46,37,0
47,31,0
48,38,0
49,38,0
50,39,0
51,39,0
52,40,0
53,34,0
54,39,0
55,32,0
56,34,0
57,32,0
58,41,0
59,34,0
60,33,0
61,35,0
62,35,0
63,37,0
64,31,0
65,42,0
66,35,0
67,38,0
68,38,0
69,34,0
70,35,0
71,38,0
72,35,0
73,37,0
74,36,0
75,42,0
76,30,0
77,34,0
78,40,0
79,31,0
80,35,0
81,35,0
82,36,0
83,36,0
84,40,0
85,38,0
86,35,0
87,35,0
88,35,0
89,31,0
90,35,0
91,36,0
92,37,0
93,32,0
94,35,0
95,38,0
96,37,0
97,38,0
98,45,0
99,41,0
100,38,0
101,38,0
102,40,0
103,37,0
104,34,0
105,36,0
106,34,0
107,32,0
108,39,0
109,39,0
110,34,0
111,32,0
112,34,0
113,34,0
114,37,0
115,35,0
116,39,0
117,30,0
118,34,0
119,34,0
120,32,0
121,36,0
122,38,0
123,39,0
124,33,0
125,38,0
126,35,0
127,29,0
128,36,0
129,35,0
130,38,0
131,39,0
132,37,0
133,32,0
134,37,0
135,36,0
136,40,0
137,32,0
138,34,0
139,38,0
140,35,0
141,36,0
142,31,0
143,34,0
144,36,0
145,35,0
146,37,0
147,39,0
148,38,0
149,38,0
150,36,0
151,38,0
152,37,0
153,37,0
154,39,0
155,34,0
156,33,0
157,36,0
158,36,0
159,39,0
160,38,0
161,38,0
162,37,0
163,34,0
164,41,0
165,35,0
166,37,0
167,40,0
168,33,0
169,32,0
170,34,0
171,37,0
172,34,0
173,38,0
174,38,0
175,37,0
176,42,0
177,35,0
178,35,0
179,38,0
180,34,0
181,35,0
182,38,0
183,35,0
184,36,0
185,37,0
186,33,0
187,37,0
188,39,0
189,37,0
190,37,0
191,41,0
192,37,0
193,36,0
194,36,0
195,42,0
196,40,0
197,33,0
198,39,0
199,35,0
200,33,0
201,42,0
202,39,0
203,35,0
204,32,0
205,37,0
206,33,0
207,34,0
208,34,0
209,40,0
210,33,0
211,39,0
212,33,0
213,29,0
214,34,0
215,38,0
216,41,0
217,38,0
218,37,0
219,38,0
220,39,0
221,40,0
222,35,0
223,37,0
224,36,0
225,35,0
226,35,0
227,37,0
228,37,0
229,35,0
230,37,0
231,37,0
232,38,0
233,34,0
234,36,0
235,28,0
236,32,0
237,36,0
238,37,0
239,41,0
240,34,0
241,36,0
242,31,0
243,36,0
244,39,0
245,37,0
246,32,0
247,37,0
248,35,0
249,31,0
250,39,0
251,34,0
252,37,0
253,34,0
254,36,0
255,36,0
256,32,0
257,39,0
258,37,0
259,41,0
260,33,0
261,32,0
262,32,0
263,34,0
264,37,0
265,38,0
266,32,0
267,32,0
268,38,0
269,35,0
270,38,0
271,39,0
272,37,0
273,36,0
274,35,0
275,34,0
276,37,0
277,34,0
278,40,0
279,37,0
280,39,0
281,39,0
282,31,0
283,38,0
284,35,0
285,38,0
286,34,0
287,34,0
288,35,0
289,31,0
