#repetition,Firm0,Firm1
0,2,1
1,2,3
2,2,2
3,2,1
4,2,3
5,2,2
6,2,1
7,2,3
8,2,2
9,2,1
10,2,3
11,2,2
12,2,1
13,2,3
14,2,2
15,2,1
16,2,3
17,2,2
18,2,1
19,2,3
20,2,2
21,2,1
22,2,3
23,2,2
24,2,1
25,2,3
26,2,2
27,2,1
28,2,3
29,2,2
30,2,1
31,2,3
32,2,2
33,2,1
34,2,3
35,2,2
36,2,1
37,2,3
38,2,2
39,2,1
40,2,3
41,2,2
42,2,1
43,2,3
44,2,2
45,2,1
46,2,3
47,2,2
48,2,1
49,2,3
50,2,2
51,2,1
52,2,3
53,2,2
54,2,1
55,2,3
56,2,2
57,2,1
58,2,3
59,2,2
60,2,1
61,2,3
62,2,2
63,2,1
64,2,3
65,2,2
66,2,1
67,2,3
68,2,2
69,2,1
70,2,3
71,2,2
72,2,1
73,2,3
74,2,2
75,2,1
76,2,3
77,2,2
78,2,1
79,2,3
80,2,2
81,2,1
82,2,3
83,2,2
84,2,1
85,2,3
86,2,2
87,2,1
88,2,3
89,2,2
90,2,1
91,2,3
92,2,2
93,2,1
94,2,3
95,2,2
96,2,1
97,2,3
98,2,2
99,2,1
100,2,3
101,2,2
102,2,1
103,2,3
104,2,2
105,2,1
106,2,3
107,2,2
108,2,1
109,2,3
110,2,2
111,2,1
112,2,3
113,2,2
114,2,1
115,2,3
116,2,2
117,2,1
118,2,3
119,2,2
120,2,1
121,2,3
122,2,2
123,2,1
124,2,3
125,2,2
126,2,1
127,2,3
128,2,2
129,2,1
130,2,3
131,2,2
132,2,1
133,2,3
134,2,2
135,2,1
136,2,3
137,2,2
138,2,1
139,2,3
140,2,2
141,2,1
142,2,3
143,2,2
144,2,1
145,2,3
146,2,2
147,2,1
148,2,3
149,2,2
150,2,1
151,2,3
152,2,2
153,2,1
154,2,3
155,2,2
156,2,1
157,2,3
158,2,2
159,2,1
160,2,3
161,2,2
162,2,1
163,2,3
164,2,2
165,2,1
166,2,3
167,2,2
168,2,1
169,2,3
170,2,2
171,2,1
172,2,3
173,2,2
174,2,1
175,2,3
176,2,2
177,2,1
178,2,3
179,2,2
180,2,1
181,2,3
182,2,2
183,2,1
184,2,3
185,2,2
186,2,1
187,2,3
188,2,2
189,2,1
190,2,3
191,2,2
192,2,1
193,2,3
194,2,2
195,2,1
196,2,3
197,2,2
198,2,1
199,2,3
200,2,2
201,2,1
202,2,3
203,2,2
204,2,1
205,2,3
206,2,2
207,2,1
208,2,3
209,2,2
210,2,1
211,2,3
212,2,2
213,2,1
214,2,3
215,2,2
216,2,1
217,2,3
218,2,2
219,2,1
220,2,3
221,2,2
222,2,1
223,2,3
224,2,2
225,2,1
226,2,3
227,2,2
228,2,1
229,2,3
230,2,2
231,2,1
232,2,3
233,2,2
234,2,1
235,2,3
236,2,2
237,2,1
238,2,3
239,2,2
240,2,1
241,2,3
242,2,2
243,2,1
244,2,3
245,2,2
246,2,1
247,2,3
248,2,2
249,2,1
250,2,3
251,2,2
252,2,1
253,2,3
254,2,2
255,2,1
256,2,3
257,2,2
258,2,1
259,2,3
260,2,2
261,2,1
262,2,3
263,2,2
264,2,1
265,2,3
266,2,2
267,2,1
268,2,3
269,2,2
270,2,1
271,2,3
272,2,2
273,2,1
274,2,3
275,2,2
276,2,1
277,2,3
278,2,2
279,2,1
280,2,3
281,2,2
282,2,1
283,2,3
284,2,2
285,2,1
286,2,3
287,2,2
288,2,1
289,2,3
290,2,2
291,2,1
292,2,3
293,2,2
294,2,1
295,2,3
296,2,2
297,2,1
298,2,3
299,2,2
300,2,1
301,2,3
302,2,2
303,2,1
304,2,3
305,2,2
306,2,1
307,2,3
308,2,2
