#repetition,TotalFirmProfit,TotalConsumerUtility,SocialWelfair,firmEpsilon,consumerEpsilon,Firm0's Quality,Firm1's Quality,Firm0's Price,Firm1's Price
0,-8.0,19.875,11.875,0.3,0.0,1.0,0.0,3.0,2.0
1,13410.0,73457.71875,86867.71875,0.2999996250001874,0.0,3.0,0.0,2.0,3.0
2,18121.0,74265.9375,92386.9375,0.29999850000299993,0.0,0.0,3.0,3.0,2.0
3,23982.0,81158.78125,105140.78125,0.2999966250151875,0.0,3.0,0.0,2.0,3.0
4,26146.0,83622.40625,109768.40625,0.2999940000479998,0.0,3.0,0.0,2.0,3.0
5,20043.0,81646.84375,101689.84375,0.29999062511718677,0.0,3.0,0.0,2.0,3.0
6,13969.0,87647.65625,101616.65625,0.2999865002429978,0.0,3.0,0.0,2.0,2.0
7,19629.0,94266.1875,113895.1875,0.2999816254501819,0.0,3.0,0.0,2.0,3.0
8,17166.0,97053.5,114219.5,0.2999760007679877,0.0,3.0,2.0,3.0,2.0
9,15830.0,95466.34375,111296.34375,0.2999696262301625,0.0,3.0,3.0,2.0,2.0
10,16027.0,93499.34375,109526.34375,0.29996250187495305,0.0,3.0,3.0,2.0,2.0
11,17890.0,97650.53125,115540.53125,0.2999546277451044,0.0,3.0,2.0,1.0,3.0
12,16666.0,96808.40625,113474.40625,0.29994600388785997,0.0,2.0,2.0,1.0,2.0
13,18737.0,99289.3125,118026.3125,0.2999366303549612,0.0,3.0,3.0,2.0,2.0
14,18096.0,98438.6875,116534.6875,0.2999265072026471,0.0,2.0,3.0,3.0,2.0
15,17515.0,98449.71875,115964.71875,0.2999156344916536,0.0,3.0,3.0,2.0,1.0
16,17853.0,98788.53125,116641.53125,0.29990401228721364,0.0,3.0,3.0,2.0,2.0
17,17282.0,100472.15625,117754.15625,0.2998916406590561,0.0,2.0,3.0,3.0,1.0
18,19926.0,97627.5,117553.5,0.2998785196814057,0.0,2.0,3.0,1.0,2.0
19,17988.0,99509.25,117497.25,0.2998646494329824,0.0,3.0,3.0,2.0,3.0
20,13443.0,103404.5625,116847.5625,0.29985002999700017,0.0,3.0,3.0,2.0,2.0
21,19608.0,101195.21875,120803.21875,0.29983466146116744,0.0,2.0,3.0,2.0,2.0
22,17948.0,103716.75,121664.75,0.2998185439176856,0.0,3.0,3.0,2.0,2.0
23,16615.0,104203.40625,120818.40625,0.2998016774632489,0.0,3.0,3.0,2.0,2.0
24,14209.0,104523.03125,118732.03125,0.29978406219904263,0.0,3.0,3.0,2.0,2.0
25,8390.0,105855.21875,114245.21875,0.29976569823074434,0.0,1.0,2.0,2.0,1.0
26,7481.0,109913.96875,117394.96875,0.29974658566852086,0.0,2.0,2.0,1.0,1.0
27,7671.0,109499.75,117170.75,0.29972672462702876,0.0,3.0,3.0,3.0,3.0
28,12564.0,105109.28125,117673.28125,0.2997061152254136,0.0,3.0,3.0,1.0,1.0
29,12822.0,109009.65625,121831.65625,0.2996847575873081,0.0,3.0,2.0,2.0,2.0
30,15704.0,104833.84375,120537.84375,0.2996626518408319,0.0,3.0,3.0,2.0,2.0
31,8851.0,111320.90625,120171.90625,0.29963979811859065,0.0,3.0,3.0,1.0,1.0
32,5679.0,113102.125,118781.125,0.29961619655767474,0.0,3.0,3.0,3.0,2.0
33,4838.0,112567.125,117405.125,0.2995918472996582,0.0,2.0,3.0,2.0,2.0
34,6391.0,111098.125,117489.125,0.2995667504905978,0.0,3.0,3.0,1.0,1.0
35,5041.0,112956.90625,117997.90625,0.2995409062810321,0.0,2.0,3.0,1.0,1.0
36,5367.0,113580.8125,118947.8125,0.29951431482597984,0.0,2.0,3.0,3.0,1.0
37,1596.0,115350.9375,116946.9375,0.2994869762849397,0.0,3.0,3.0,1.0,1.0
38,1378.0,115707.71875,117085.71875,0.29945889082188787,0.0,3.0,3.0,2.0,1.0
39,2519.0,113988.5,116507.5,0.29943005860527777,0.0,3.0,3.0,1.0,1.0
40,3176.0,114106.46875,117282.46875,0.29940047980803847,0.0,3.0,3.0,1.0,2.0
41,6262.0,111877.59375,118139.59375,0.29937015460757316,0.0,2.0,3.0,3.0,1.0
42,6886.0,108303.125,115189.125,0.2993390831857583,0.0,3.0,3.0,1.0,1.0
43,3372.0,114689.6875,118061.6875,0.2993072657289421,0.0,3.0,3.0,1.0,1.0
44,3869.0,117751.25,121620.25,0.2992747024279425,0.0,3.0,3.0,1.0,1.0
45,4635.0,117453.9375,122088.9375,0.2992413934780469,0.0,3.0,3.0,1.0,1.0
46,3615.0,120440.3125,124055.3125,0.29920733907900976,0.0,3.0,3.0,2.0,1.0
47,273.0,117648.03125,117921.03125,0.29917253943505123,0.0,3.0,2.0,1.0,3.0
48,3840.0,109015.5,112855.5,0.2991369947548561,0.0,3.0,2.0,2.0,3.0
49,3435.0,116259.875,119694.875,0.2991007052515719,0.0,3.0,2.0,1.0,1.0
50,-541.0,123167.5,122626.5,0.29906367114280696,0.0,3.0,1.0,3.0,1.0
51,920.0,118293.84375,119213.84375,0.2990258926506297,0.0,2.0,3.0,1.0,1.0
52,7698.0,99808.09375,107506.09375,0.29898737000156583,0.0,3.0,3.0,3.0,1.0
53,8518.0,100448.8125,108966.8125,0.2989481034265978,0.0,1.0,3.0,2.0,2.0
54,11030.0,101975.5625,113005.5625,0.2989080931611621,0.0,3.0,3.0,3.0,1.0
55,6074.0,108845.5,114919.5,0.298867339445148,0.0,3.0,3.0,2.0,1.0
56,2353.0,119051.78125,121404.78125,0.2988258425228957,0.0,3.0,3.0,1.0,2.0
57,3165.0,118222.53125,121387.53125,0.29878360264319437,0.0,0.0,3.0,2.0,2.0
58,5318.0,113699.25,119017.25,0.29874062005928026,0.0,3.0,3.0,2.0,2.0
59,5472.0,118128.90625,123600.90625,0.29869689502883523,0.0,3.0,3.0,2.0,1.0
60,4407.0,118014.1875,122421.1875,0.29865242781398393,0.0,3.0,3.0,2.0,2.0
61,-676.0,124791.34375,124115.34375,0.298607218681293,0.0,2.0,3.0,3.0,1.0
62,2244.0,118658.8125,120902.8125,0.29856126790176807,0.0,3.0,0.0,2.0,3.0
63,6158.0,111148.0625,117306.0625,0.29851457575085205,0.0,3.0,3.0,2.0,3.0
64,678.0,123261.71875,123939.71875,0.2984671425084234,0.0,3.0,3.0,1.0,1.0
65,2671.0,119300.84375,121971.84375,0.2984189684587937,0.0,0.0,3.0,1.0,2.0
66,4378.0,119389.96875,123767.96875,0.29837005389070526,0.0,3.0,3.0,1.0,1.0
67,3718.0,120598.59375,124316.59375,0.2983203990973296,0.0,3.0,3.0,3.0,3.0
68,-193.0,123164.4375,122971.4375,0.2982700043762647,0.0,3.0,3.0,1.0,1.0
69,1248.0,117427.96875,118675.96875,0.2982188700295335,0.0,3.0,3.0,1.0,1.0
70,8624.0,105430.28125,114054.28125,0.29816699636358,0.0,0.0,3.0,3.0,2.0
71,9236.0,105478.15625,114714.15625,0.29811438368926946,0.0,3.0,2.0,2.0,3.0
72,17296.0,99066.03125,116362.03125,0.29806103232188363,0.0,3.0,3.0,1.0,2.0
73,15363.0,96167.71875,111530.71875,0.29800694258111965,0.0,0.0,3.0,2.0,2.0
