#repetition,Firm0,Firm1
0,2,3
1,2,2
2,2,3
3,2,2
4,2,3
5,2,2
6,2,3
7,2,2
8,2,3
9,2,2
10,2,3
11,2,2
12,2,3
13,2,2
14,2,3
15,2,2
16,2,3
17,2,2
18,2,3
19,2,2
20,2,3
21,2,2
22,2,3
23,2,2
24,2,3
25,2,2
26,2,3
27,2,2
28,2,3
29,2,2
30,2,3
31,2,2
32,2,3
33,2,2
34,2,3
35,2,2
36,2,3
37,2,2
38,2,3
39,2,2
40,2,3
41,2,2
42,2,3
43,2,2
44,2,3
45,2,2
46,2,3
47,2,2
48,2,3
49,2,2
50,2,3
51,2,2
52,2,3
53,2,2
54,2,3
55,2,2
56,2,3
57,2,2
58,2,3
59,2,2
60,2,3
61,2,2
62,2,3
63,2,2
64,2,3
65,2,2
66,2,3
67,2,2
68,2,3
69,2,2
70,2,3
71,2,2
72,2,3
73,2,2
74,2,3
75,2,2
76,2,3
77,2,2
78,2,3
79,2,2
80,2,3
81,2,2
82,2,3
83,2,2
84,2,3
85,2,2
86,2,3
87,2,2
88,2,3
89,2,2
90,2,3
91,2,2
92,2,3
93,2,2
94,2,3
95,2,2
96,2,3
97,2,2
98,2,3
99,2,2
100,2,3
101,2,2
102,2,3
103,2,2
104,2,3
105,2,2
106,2,3
107,2,2
108,2,3
109,2,2
110,2,3
111,2,2
112,2,3
113,2,2
114,2,3
115,2,2
116,2,3
117,2,2
118,2,3
119,2,2
120,2,3
121,2,2
122,2,3
123,2,2
124,2,3
125,2,2
126,2,3
127,2,2
128,2,3
129,2,2
130,2,3
131,2,2
132,2,3
133,2,2
134,2,3
135,2,2
136,2,3
137,2,2
138,2,3
139,2,2
140,2,3
141,2,2
142,2,3
143,2,2
144,2,3
145,2,2
146,2,3
147,2,2
148,2,3
149,2,2
150,2,3
151,2,2
152,2,3
153,2,2
154,2,3
155,2,2
156,2,3
157,2,2
158,2,3
159,2,2
160,2,3
161,2,2
162,2,3
163,2,2
164,2,3
165,2,2
166,2,3
167,2,2
168,2,3
169,2,2
170,2,3
171,2,2
172,2,3
173,2,2
174,2,3
175,2,2
176,2,3
177,2,2
178,2,3
179,2,2
180,2,3
181,2,2
182,2,3
183,2,2
184,2,3
185,2,2
186,2,3
187,2,2
188,2,3
189,2,2
190,2,3
191,2,2
192,2,3
193,2,2
194,2,3
195,2,2
196,2,3
197,2,2
198,2,3
199,2,2
200,2,3
201,2,2
202,2,3
203,2,2
204,2,3
205,2,2
206,2,3
207,2,2
208,2,3
209,2,2
210,2,3
211,2,2
212,2,3
213,2,2
214,2,3
215,2,2
216,2,3
217,2,2
218,2,3
219,2,2
220,2,3
221,2,2
222,2,3
223,2,2
224,2,3
225,2,2
226,2,3
227,2,2
228,2,3
229,2,2
230,2,3
231,2,2
232,2,3
233,2,2
234,2,3
235,2,2
236,2,3
237,2,2
238,2,3
239,2,2
240,2,3
241,2,2
242,2,3
243,2,2
244,2,3
245,2,2
246,2,3
247,2,2
248,2,3
249,2,2
250,2,3
251,2,2
252,2,3
253,2,2
254,2,3
255,2,2
256,2,3
257,2,2
258,2,3
259,2,2
260,2,3
261,2,2
262,2,3
263,2,2
264,2,3
265,2,2
266,2,3
267,2,2
268,2,3
269,2,2
270,2,3
271,2,2
272,2,3
273,2,2
274,2,3
275,2,2
276,2,3
277,2,2
278,2,3
279,2,2
280,2,3
281,2,2
282,2,3
283,2,2
284,2,3
285,2,2
286,2,3
287,2,2
288,2,3
289,2,2
290,2,3
291,2,2
292,2,3
293,2,2
294,2,3
295,2,2
296,2,3
297,2,2
298,2,3
299,2,2
300,2,3
301,2,2
302,2,3
303,2,2
304,2,3
305,2,2
306,2,3
307,2,2
308,2,3
309,2,2
310,2,3
311,2,2
312,2,3
313,2,2
314,2,3
315,2,2
316,2,3
317,2,2
318,2,3
319,2,2
320,2,3
321,2,2
322,2,3
323,2,2
324,2,3
325,2,2
326,2,3
327,2,2
328,2,3
329,2,2
330,2,3
331,2,2
332,2,3
333,2,2
334,2,3
335,2,2
336,2,3
337,2,2
338,2,3
339,2,2
340,2,3
341,2,2
342,2,3
343,2,2
344,2,3
345,2,2
346,2,3
347,2,2
348,2,3
349,2,2
350,2,3
351,2,2
352,2,3
353,2,2
354,2,3
355,2,2
356,2,3
357,2,2
358,2,3
359,2,2
360,2,3
361,2,2
362,2,3
363,2,2
364,2,3
365,2,2
366,2,3
367,2,2
368,2,3
369,2,2
370,2,3
371,2,2
372,2,3
373,2,2
374,2,3
375,2,2
376,2,3
377,2,2
378,2,3
379,2,2
380,2,3
381,2,2
382,2,3
383,2,2
384,2,3
385,2,2
386,2,3
387,2,2
388,2,3
389,2,2
390,2,3
391,2,2
392,2,3
393,2,2
394,2,3
395,2,2
396,2,3
397,2,2
398,2,3
399,2,2
400,2,3
401,2,2
402,2,3
403,2,2
404,2,3
405,2,2
406,2,3
407,2,2
408,2,3
409,2,2
410,2,3
411,2,2
412,2,3
413,2,2
414,2,3
415,2,2
416,2,3
417,2,2
418,2,3
419,2,2
420,2,3
421,2,2
422,2,3
423,2,2
424,2,3
425,2,2
426,2,3
427,2,2
428,2,3
429,2,2
430,2,3
431,2,2
432,2,3
433,2,2
434,2,3
435,2,2
436,2,3
437,2,2
438,2,3
439,2,2
440,2,3
441,2,2
442,2,3
443,2,2
444,2,3
445,2,2
446,2,3
447,2,2
448,2,3
449,2,2
450,2,3
451,2,2
452,2,3
453,2,2
454,2,3
455,2,2
456,2,3
457,2,2
458,2,3
459,2,2
460,2,3
461,2,2
462,2,3
463,2,2
