#repetition,Firm0,Firm1
0,2,2
1,1,2
2,2,2
3,1,2
4,2,2
5,1,2
6,2,2
7,1,2
8,2,2
9,1,2
10,2,2
11,1,2
12,2,2
13,1,2
14,2,2
15,1,2
16,2,2
17,1,2
18,2,2
19,1,2
20,2,2
21,1,2
22,2,2
23,1,2
24,2,2
25,1,2
26,2,2
27,1,2
28,2,2
29,1,2
30,2,2
31,1,2
32,2,2
33,1,2
34,2,2
35,1,2
36,2,2
37,1,2
38,2,2
39,1,2
40,2,2
41,1,2
42,2,2
43,1,2
44,2,2
45,1,2
46,2,2
47,1,2
48,2,2
49,1,2
50,2,2
51,1,2
52,2,2
53,1,2
54,2,2
55,1,2
56,2,2
57,1,2
58,2,2
59,1,2
60,2,2
61,1,2
62,2,2
63,1,2
64,2,2
65,1,2
66,2,2
67,1,2
68,2,2
69,1,2
70,2,2
71,1,2
72,2,2
73,1,2
74,2,2
75,1,2
76,2,2
77,1,2
78,2,2
79,1,2
80,2,2
81,1,2
82,2,2
83,1,2
84,2,2
85,1,2
86,2,2
87,1,2
88,2,2
89,1,2
90,2,2
91,1,2
92,2,2
93,1,2
94,2,2
95,1,2
96,2,2
97,1,2
98,2,2
99,1,2
100,2,2
101,1,2
102,2,2
103,1,2
104,2,2
105,1,2
106,2,2
107,1,2
108,2,2
109,1,2
110,2,2
111,1,2
112,2,2
113,1,2
114,2,2
115,1,2
116,2,2
117,1,2
118,2,2
119,1,2
120,2,2
121,1,2
122,2,2
123,1,2
124,2,2
125,1,2
126,2,2
127,1,2
128,2,2
129,1,2
130,2,2
131,1,2
132,2,2
133,1,2
134,2,2
135,1,2
136,2,2
137,1,2
138,2,2
139,1,2
140,2,2
141,1,2
142,2,2
143,1,2
144,2,2
145,1,2
146,2,2
147,1,2
148,2,2
149,1,2
150,2,2
151,1,2
152,2,2
153,1,2
154,2,2
155,1,2
156,2,2
157,1,2
158,2,2
159,1,2
160,2,2
161,1,2
162,2,2
163,1,2
164,2,2
165,1,2
166,2,2
167,1,2
168,2,2
169,1,2
170,2,2
171,1,2
172,2,2
173,1,2
174,2,2
175,1,2
176,2,2
177,1,2
178,2,2
179,1,2
180,2,2
181,1,2
182,2,2
183,1,2
184,2,2
185,1,2
186,2,2
187,1,2
188,2,2
189,1,2
190,2,2
191,1,2
192,2,2
193,1,2
194,2,2
195,1,2
196,2,2
197,1,2
198,2,2
199,1,2
200,2,2
201,1,2
202,2,2
203,1,2
204,2,2
205,1,2
206,2,2
207,1,2
208,2,2
209,1,2
210,2,2
211,1,2
212,2,2
213,1,2
214,2,2
215,1,2
216,2,2
217,1,2
218,2,2
219,1,2
220,2,2
221,1,2
222,2,2
223,1,2
224,2,2
225,1,2
226,2,2
227,1,2
228,2,2
229,1,2
230,2,2
231,1,2
232,2,2
233,1,2
234,2,2
235,1,2
236,2,2
237,1,2
238,2,2
239,1,2
240,2,2
241,1,2
242,2,2
243,1,2
244,2,2
245,1,2
246,2,2
247,1,2
248,2,2
249,1,2
250,2,2
251,1,2
252,2,2
253,1,2
254,2,2
255,1,2
256,2,2
257,1,2
258,2,2
259,1,2
260,2,2
261,1,2
262,2,2
263,1,2
264,2,2
265,1,2
266,2,2
267,1,2
268,2,2
269,1,2
270,2,2
271,1,2
272,2,2
273,1,2
274,2,2
275,1,2
276,2,2
277,1,2
278,2,2
279,1,2
280,2,2
281,1,2
282,2,2
283,1,2
284,2,2
285,1,2
286,2,2
287,1,2
288,2,2
289,1,2
290,2,2
291,1,2
292,2,2
293,1,2
294,2,2
295,1,2
296,2,2
297,1,2
298,2,2
299,1,2
300,2,2
301,1,2
302,2,2
303,1,2
304,2,2
305,1,2
306,2,2
307,1,2
308,2,2
309,1,2
310,2,2
311,1,2
312,2,2
313,1,2
314,2,2
315,1,2
316,2,2
317,1,2
318,2,2
319,1,2
320,2,2
321,1,2
322,2,2
323,1,2
324,2,2
325,1,2
326,2,2
327,1,2
328,2,2
329,1,2
330,2,2
331,1,2
332,2,2
333,1,2
334,2,2
335,1,2
336,2,2
337,1,2
338,2,2
339,1,2
340,2,2
341,1,2
342,2,2
343,1,2
344,2,2
345,1,2
346,2,2
347,1,2
348,2,2
349,1,2
350,2,2
351,1,2
352,2,2
353,1,2
354,2,2
355,1,2
356,2,2
357,1,2
358,2,2
359,1,2
360,2,2
361,1,2
362,2,2
363,1,2
364,2,2
365,1,2
366,2,2
367,1,2
368,2,2
369,1,2
370,2,2
371,1,2
372,2,2
373,1,2
374,2,2
375,1,2
376,2,2
377,1,2
378,2,2
