#repetition,Firm0,Firm1
0,17.0,0.0
1,16.0,0.0
2,16.0,0.0
3,16.0,0.0
4,18.0,0.0
5,16.0,0.0
6,20.0,0.0
7,17.0,0.0
8,15.0,0.0
9,16.0,0.0
10,11.0,0.0
11,14.0,0.0
12,16.0,0.0
13,16.0,0.0
14,16.0,0.0
15,16.0,0.0
16,17.0,0.0
17,13.0,0.0
18,18.0,0.0
19,10.0,0.0
20,13.0,0.0
21,11.0,0.0
22,17.0,0.0
23,13.0,0.0
24,17.0,0.0
25,17.0,0.0
26,18.0,0.0
27,8.0,0.0
28,18.0,0.0
29,15.0,0.0
30,16.0,0.0
31,10.0,0.0
32,14.0,0.0
33,17.0,0.0
34,19.0,0.0
35,10.0,0.0
36,13.0,0.0
37,15.0,0.0
38,14.0,0.0
39,16.0,0.0
40,18.0,0.0
41,19.0,0.0
42,15.0,0.0
43,16.0,0.0
44,17.0,0.0
45,13.0,0.0
46,16.0,0.0
47,10.0,0.0
48,12.0,0.0
49,18.0,0.0
50,13.0,0.0
51,14.0,0.0
52,14.0,0.0
53,13.0,0.0
54,8.0,0.0
55,19.0,0.0
56,14.0,0.0
57,13.0,0.0
58,13.0,0.0
59,19.0,0.0
60,16.0,0.0
61,19.0,0.0
62,16.0,0.0
63,16.0,0.0
64,15.0,0.0
65,14.0,0.0
66,15.0,0.0
67,16.0,0.0
68,10.0,0.0
69,14.0,0.0
70,13.0,0.0
71,16.0,0.0
72,20.0,0.0
73,17.0,0.0
74,18.0,0.0
75,21.0,0.0
76,14.0,0.0
77,16.0,0.0
78,19.0,0.0
79,18.0,0.0
80,15.0,0.0
81,16.0,0.0
82,10.0,0.0
83,17.0,0.0
84,14.0,0.0
85,15.0,0.0
86,18.0,0.0
87,16.0,0.0
88,17.0,0.0
89,13.0,0.0
90,21.0,0.0
91,15.0,0.0
92,12.0,0.0
93,18.0,0.0
94,16.0,0.0
95,13.0,0.0
96,13.0,0.0
97,14.0,0.0
98,15.0,0.0
99,15.0,0.0
100,19.0,0.0
101,9.0,0.0
102,15.0,0.0
103,15.0,0.0
104,15.0,0.0
105,12.0,0.0
106,6.0,0.0
107,9.0,0.0
108,15.0,0.0
109,19.0,0.0
110,19.0,0.0
111,10.0,0.0
112,6.0,0.0
113,13.0,0.0
114,14.0,0.0
115,15.0,0.0
116,17.0,0.0
117,12.0,0.0
118,12.0,0.0
119,16.0,0.0
120,20.0,0.0
121,17.0,0.0
122,15.0,0.0
123,14.0,0.0
124,14.0,0.0
125,11.0,0.0
126,17.0,0.0
127,8.0,0.0
128,22.0,0.0
129,19.0,0.0
130,19.0,0.0
131,11.0,0.0
132,18.0,0.0
133,10.0,0.0
134,18.0,0.0
135,16.0,0.0
136,16.0,0.0
137,16.0,0.0
138,17.0,0.0
139,15.0,0.0
140,17.0,0.0
141,15.0,0.0
142,12.0,0.0
143,12.0,0.0
144,8.0,0.0
145,21.0,0.0
146,8.0,0.0
