#repetition,TotalFirmProfit,TotalConsumerUtility,SocialWelfair,firmEpsilon,consumerEpsilon,Firm0's Quality,Firm1's Quality,Firm0's Price,Firm1's Price
0,-28.0,-9.75,-37.75,0.3,0.0,1.0,2.0,2.0,2.0
1,-7814.0,1677.5625,-6136.4375,0.2999996250001874,0.0,2.0,0.0,3.0,3.0
2,-3249.0,1613.53125,-1635.46875,0.29999850000299993,0.0,2.0,0.0,3.0,3.0
3,-3221.0,1800.9375,-1420.0625,0.2999966250151875,0.0,0.0,0.0,3.0,2.0
4,-2358.0,1884.71875,-473.28125,0.2999940000479998,0.0,1.0,0.0,3.0,3.0
5,-3737.0,1763.625,-1973.375,0.29999062511718677,0.0,2.0,0.0,3.0,3.0
6,-3296.0,1729.3125,-1566.6875,0.2999865002429978,0.0,2.0,1.0,2.0,2.0
7,-3465.0,1850.03125,-1614.96875,0.2999816254501819,0.0,1.0,1.0,1.0,1.0
8,-4228.0,1955.15625,-2272.84375,0.2999760007679877,0.0,0.0,3.0,3.0,3.0
9,-3157.0,1901.0,-1256.0,0.2999696262301625,0.0,0.0,2.0,3.0,1.0
10,-3267.0,2015.59375,-1251.40625,0.29996250187495305,0.0,0.0,2.0,3.0,1.0
11,-3375.0,1851.71875,-1523.28125,0.2999546277451044,0.0,2.0,0.0,1.0,3.0
12,-3869.0,2100.84375,-1768.15625,0.29994600388785997,0.0,0.0,1.0,3.0,3.0
13,-3423.0,2045.96875,-1377.03125,0.2999366303549612,0.0,2.0,0.0,1.0,2.0
14,-3346.0,1960.59375,-1385.40625,0.2999265072026471,0.0,0.0,2.0,3.0,1.0
15,-3500.0,1946.5625,-1553.4375,0.2999156344916536,0.0,1.0,1.0,3.0,3.0
16,-3711.0,2043.8125,-1667.1875,0.29990401228721364,0.0,0.0,1.0,3.0,3.0
17,-4015.0,1985.40625,-2029.59375,0.2998916406590561,0.0,2.0,2.0,1.0,1.0
18,-3678.0,2146.78125,-1531.21875,0.2998785196814057,0.0,0.0,0.0,3.0,3.0
19,-3279.0,1819.1875,-1459.8125,0.2998646494329824,0.0,2.0,2.0,3.0,1.0
20,-3539.0,1869.28125,-1669.71875,0.29985002999700017,0.0,0.0,0.0,2.0,1.0
21,-4178.0,2362.375,-1815.625,0.29983466146116744,0.0,1.0,1.0,3.0,3.0
22,-2977.0,1959.59375,-1017.40625,0.2998185439176856,0.0,0.0,1.0,3.0,3.0
23,-3720.0,1899.78125,-1820.21875,0.2998016774632489,0.0,3.0,1.0,2.0,3.0
24,-3625.0,1976.5,-1648.5,0.29978406219904263,0.0,0.0,1.0,3.0,1.0
25,-3728.0,1776.71875,-1951.28125,0.29976569823074434,0.0,1.0,0.0,1.0,3.0
26,-4519.0,2175.25,-2343.75,0.29974658566852086,0.0,1.0,0.0,3.0,3.0
27,-4208.0,2143.75,-2064.25,0.29972672462702876,0.0,0.0,2.0,1.0,1.0
28,-3047.0,1926.03125,-1120.96875,0.2997061152254136,0.0,1.0,2.0,1.0,1.0
29,-3551.0,2143.15625,-1407.84375,0.2996847575873081,0.0,1.0,0.0,3.0,3.0
30,-3413.0,2607.71875,-805.28125,0.2996626518408319,0.0,1.0,1.0,3.0,2.0
31,-2547.0,2358.4375,-188.5625,0.29963979811859065,0.0,2.0,1.0,3.0,1.0
32,-2819.0,2152.4375,-666.5625,0.29961619655767474,0.0,0.0,2.0,3.0,3.0
33,-3192.0,2500.34375,-691.65625,0.2995918472996582,0.0,2.0,1.0,1.0,3.0
34,-3512.0,2622.15625,-889.84375,0.2995667504905978,0.0,0.0,2.0,3.0,1.0
35,-3640.0,2319.53125,-1320.46875,0.2995409062810321,0.0,1.0,0.0,1.0,3.0
36,-3533.0,2285.21875,-1247.78125,0.29951431482597984,0.0,1.0,0.0,1.0,3.0
37,-3197.0,2699.28125,-497.71875,0.2994869762849397,0.0,3.0,2.0,1.0,3.0
38,-3107.0,2507.375,-599.625,0.29945889082188787,0.0,1.0,0.0,3.0,3.0
39,-3991.0,2545.71875,-1445.28125,0.29943005860527777,0.0,1.0,1.0,3.0,2.0
40,-2806.0,2669.03125,-136.96875,0.29940047980803847,0.0,2.0,0.0,1.0,2.0
41,-3164.0,2425.25,-738.75,0.29937015460757316,0.0,2.0,1.0,1.0,3.0
42,-2775.0,2065.09375,-709.90625,0.2993390831857583,0.0,1.0,0.0,1.0,1.0
43,-3439.0,2539.71875,-899.28125,0.2993072657289421,0.0,2.0,0.0,1.0,3.0
44,-3130.0,2687.40625,-442.59375,0.2992747024279425,0.0,0.0,2.0,3.0,1.0
45,-3357.0,2200.71875,-1156.28125,0.2992413934780469,0.0,2.0,0.0,3.0,3.0
46,-3658.0,2589.03125,-1068.96875,0.29920733907900976,0.0,0.0,3.0,1.0,3.0
47,-3059.0,2592.6875,-466.3125,0.29917253943505123,0.0,0.0,1.0,1.0,3.0
48,-3801.0,2129.65625,-1671.34375,0.2991369947548561,0.0,2.0,2.0,1.0,2.0
49,-3631.0,2551.28125,-1079.71875,0.2991007052515719,0.0,1.0,2.0,3.0,2.0
50,-3308.0,2441.25,-866.75,0.29906367114280696,0.0,3.0,0.0,1.0,2.0
51,-4031.0,2285.1875,-1745.8125,0.2990258926506297,0.0,1.0,2.0,3.0,1.0
52,-3465.0,2392.75,-1072.25,0.29898737000156583,0.0,0.0,2.0,3.0,1.0
53,-3333.0,2177.15625,-1155.84375,0.2989481034265978,0.0,0.0,2.0,3.0,1.0
54,-3005.0,2431.75,-573.25,0.2989080931611621,0.0,2.0,1.0,1.0,3.0
55,-3462.0,2276.03125,-1185.96875,0.298867339445148,0.0,0.0,3.0,3.0,3.0
56,-2278.0,2463.5,185.5,0.2988258425228957,0.0,2.0,2.0,1.0,2.0
57,-2605.0,2083.625,-521.375,0.29878360264319437,0.0,2.0,0.0,2.0,1.0
58,-3098.0,2048.9375,-1049.0625,0.29874062005928026,0.0,2.0,0.0,1.0,1.0
59,-2319.0,2699.84375,380.84375,0.29869689502883523,0.0,2.0,0.0,1.0,1.0
60,-2898.0,2585.71875,-312.28125,0.29865242781398393,0.0,0.0,3.0,3.0,1.0
61,-3357.0,4111.71875,754.71875,0.298607218681293,0.0,1.0,0.0,3.0,3.0
62,-2044.0,5498.0625,3454.0625,0.29856126790176807,0.0,2.0,0.0,2.0,2.0
63,-3697.0,7166.625,3469.625,0.29851457575085205,0.0,3.0,0.0,1.0,1.0
64,-3068.0,5629.5625,2561.5625,0.2984671425084234,0.0,1.0,0.0,1.0,1.0
65,-3402.0,7945.84375,4543.84375,0.2984189684587937,0.0,2.0,0.0,1.0,3.0
66,-3332.0,8310.90625,4978.90625,0.29837005389070526,0.0,3.0,1.0,1.0,2.0
