#repetition,Firm0,Firm1
0,2,3
1,3,1
2,2,3
3,3,1
4,2,3
5,3,1
6,2,3
7,3,1
8,2,3
9,3,1
10,2,3
11,3,1
12,2,3
13,3,1
14,2,3
15,3,1
16,2,3
17,3,1
18,2,3
19,3,1
20,2,3
21,3,1
22,2,3
23,3,1
24,2,3
25,3,1
26,2,3
27,3,1
28,2,3
29,3,1
30,2,3
31,3,1
32,2,3
33,3,1
34,2,3
35,3,1
36,2,3
37,3,1
38,2,3
39,3,1
40,2,3
41,3,1
42,2,3
43,3,1
44,2,3
45,3,1
46,2,3
47,3,1
48,2,3
49,3,1
50,2,3
51,3,1
52,2,3
53,3,1
54,2,3
55,3,1
56,2,3
57,3,1
58,2,3
59,3,1
60,2,3
61,3,1
62,2,3
63,3,1
64,2,3
65,3,1
66,2,3
67,3,1
68,2,3
69,3,1
70,2,3
71,3,1
72,2,3
73,3,1
74,2,3
75,3,1
76,2,3
77,3,1
78,2,3
79,3,1
80,2,3
81,3,1
82,2,3
83,3,1
84,2,3
85,3,1
86,2,3
87,3,1
88,2,3
89,3,1
90,2,3
91,3,1
92,2,3
93,3,1
94,2,3
95,3,1
96,2,3
97,3,1
98,2,3
99,3,1
100,2,3
101,3,1
102,2,3
103,3,1
104,2,3
105,3,1
106,2,3
107,3,1
108,2,3
109,3,1
110,2,3
111,3,1
112,2,3
113,3,1
114,2,3
115,3,1
116,2,3
117,3,1
118,2,3
119,3,1
120,2,3
121,3,1
122,2,3
123,3,1
124,2,3
125,3,1
126,2,3
127,3,1
128,2,3
129,3,1
130,2,3
131,3,1
132,2,3
133,3,1
134,2,3
135,3,1
136,2,3
137,3,1
138,2,3
139,3,1
140,2,3
141,3,1
142,2,3
143,3,1
144,2,3
145,3,1
146,2,3
147,3,1
148,2,3
149,3,1
150,2,3
151,3,1
152,2,3
153,3,1
154,2,3
155,3,1
156,2,3
157,3,1
158,2,3
159,3,1
160,2,3
161,3,1
162,2,3
163,3,1
164,2,3
165,3,1
166,2,3
167,3,1
168,2,3
169,3,1
170,2,3
171,3,1
172,2,3
173,3,1
174,2,3
175,3,1
176,2,3
177,3,1
178,2,3
179,3,1
180,2,3
181,3,1
182,2,3
183,3,1
184,2,3
185,3,1
186,2,3
187,3,1
188,2,3
189,3,1
190,2,3
191,3,1
192,2,3
193,3,1
194,2,3
195,3,1
196,2,3
197,3,1
198,2,3
199,3,1
200,2,3
201,3,1
202,2,3
203,3,1
204,2,3
205,3,1
206,2,3
207,3,1
208,2,3
209,3,1
210,2,3
211,3,1
212,2,3
213,3,1
214,2,3
215,3,1
216,2,3
217,3,1
218,2,3
219,3,1
220,2,3
221,3,1
222,2,3
223,3,1
224,2,3
225,3,1
226,2,3
227,3,1
228,2,3
229,3,1
230,2,3
231,3,1
232,2,3
233,3,1
234,2,3
235,3,1
236,2,3
237,3,1
238,2,3
239,3,1
240,2,3
241,3,1
242,2,3
243,3,1
244,2,3
245,3,1
246,2,3
247,3,1
248,2,3
249,3,1
250,2,3
251,3,1
252,2,3
253,3,1
254,2,3
255,3,1
256,2,3
257,3,1
258,2,3
259,3,1
260,2,3
261,3,1
262,2,3
263,3,1
264,2,3
265,3,1
266,2,3
267,3,1
268,2,3
269,3,1
270,2,3
271,3,1
272,2,3
273,3,1
274,2,3
275,3,1
276,2,3
277,3,1
278,2,3
279,3,1
280,2,3
281,3,1
282,2,3
283,3,1
284,2,3
285,3,1
286,2,3
287,3,1
288,2,3
289,3,1
290,2,3
291,3,1
292,2,3
293,3,1
294,2,3
295,3,1
296,2,3
297,3,1
298,2,3
299,3,1
300,2,3
301,3,1
302,2,3
303,3,1
304,2,3
305,3,1
306,2,3
307,3,1
308,2,3
309,3,1
310,2,3
311,3,1
312,2,3
313,3,1
314,2,3
315,3,1
316,2,3
317,3,1
318,2,3
319,3,1
320,2,3
321,3,1
322,2,3
323,3,1
324,2,3
325,3,1
326,2,3
327,3,1
328,2,3
329,3,1
330,2,3
331,3,1
332,2,3
333,3,1
334,2,3
335,3,1
336,2,3
337,3,1
338,2,3
339,3,1
340,2,3
341,3,1
342,2,3
343,3,1
344,2,3
345,3,1
346,2,3
347,3,1
348,2,3
349,3,1
350,2,3
351,3,1
352,2,3
353,3,1
354,2,3
355,3,1
356,2,3
357,3,1
358,2,3
359,3,1
360,2,3
361,3,1
362,2,3
363,3,1
364,2,3
365,3,1
366,2,3
367,3,1
368,2,3
369,3,1
370,2,3
371,3,1
372,2,3
373,3,1
374,2,3
375,3,1
376,2,3
377,3,1
378,2,3
379,3,1
380,2,3
381,3,1
382,2,3
383,3,1
384,2,3
385,3,1
386,2,3
387,3,1
388,2,3
389,3,1
390,2,3
391,3,1
392,2,3
393,3,1
394,2,3
395,3,1
396,2,3
397,3,1
398,2,3
399,3,1
400,2,3
401,3,1
402,2,3
403,3,1
404,2,3
405,3,1
406,2,3
407,3,1
408,2,3
409,3,1
410,2,3
411,3,1
412,2,3
413,3,1
414,2,3
415,3,1
416,2,3
417,3,1
418,2,3
419,3,1
420,2,3
421,3,1
422,2,3
423,3,1
424,2,3
425,3,1
426,2,3
427,3,1
428,2,3
429,3,1
430,2,3
431,3,1
432,2,3
433,3,1
434,2,3
435,3,1
436,2,3
437,3,1
438,2,3
439,3,1
440,2,3
441,3,1
442,2,3
443,3,1
444,2,3
445,3,1
446,2,3
447,3,1
448,2,3
449,3,1
450,2,3
451,3,1
452,2,3
453,3,1
454,2,3
455,3,1
456,2,3
457,3,1
458,2,3
459,3,1
460,2,3
461,3,1
462,2,3
463,3,1
464,2,3
465,3,1
466,2,3
467,3,1
468,2,3
469,3,1
470,2,3
471,3,1
472,2,3
473,3,1
474,2,3
475,3,1
476,2,3
477,3,1
478,2,3
479,3,1
480,2,3
481,3,1
482,2,3
483,3,1
484,2,3
485,3,1
486,2,3
487,3,1
488,2,3
489,3,1
490,2,3
491,3,1
492,2,3
