#repetition,Firm0,Firm1
0,0,24
1,0,21
2,0,16
3,0,28
4,0,17
5,0,23
6,0,22
7,0,21
8,0,20
9,0,25
10,0,17
11,0,21
12,0,24
13,0,20
14,0,14
15,0,25
16,0,18
17,0,22
18,0,16
19,0,26
20,0,16
21,0,24
22,0,22
23,0,21
24,0,22
25,0,23
26,0,20
27,0,24
28,0,22
29,0,19
30,0,22
31,0,19
32,0,23
33,0,22
34,0,19
35,0,20
36,0,23
37,0,22
38,0,19
39,0,26
40,0,17
41,0,26
42,0,16
43,0,25
44,0,20
45,0,21
46,0,21
47,0,23
48,0,17
49,0,24
50,0,19
51,0,21
52,0,21
53,0,21
54,0,20
55,0,18
56,0,23
57,0,21
58,0,23
59,0,18
60,0,25
61,0,17
62,0,25
63,0,14
64,0,21
65,0,22
66,0,19
67,0,22
68,0,24
69,0,20
70,0,22
71,0,21
72,0,22
73,0,20
74,0,25
75,0,14
76,0,25
77,0,18
78,0,25
79,0,16
80,0,25
81,0,18
82,0,23
83,0,21
84,0,21
85,0,21
86,0,23
87,0,16
88,0,19
89,0,22
90,0,20
91,0,24
92,0,20
93,0,22
94,0,22
95,0,18
96,0,23
97,0,20
98,0,21
99,0,18
100,0,26
101,0,18
102,0,21
103,0,21
104,0,17
105,0,27
106,0,18
107,0,20
108,0,21
109,0,19
110,0,24
111,0,21
112,0,21
113,0,19
114,0,26
115,0,16
116,0,24
117,0,20
118,0,19
119,0,19
120,0,25
121,0,20
122,0,22
123,0,20
124,0,24
125,0,21
126,0,22
127,0,21
128,0,21
129,0,22
130,0,19
131,0,26
132,0,17
133,0,23
134,0,21
135,0,24
136,0,19
137,0,27
138,0,18
139,0,19
140,0,21
141,0,22
142,0,19
143,0,18
144,0,23
145,0,22
146,0,21
147,0,20
148,0,22
149,0,15
150,0,26
151,0,20
152,0,22
153,0,20
154,0,22
155,0,19
156,0,22
157,0,22
158,0,20
159,0,20
160,0,22
161,0,20
162,0,20
163,0,21
164,0,25
165,0,18
166,0,23
167,0,21
168,0,22
169,0,19
170,0,20
171,0,22
172,0,20
173,0,20
174,0,23
175,0,23
176,0,20
177,0,21
178,0,23
179,0,18
180,0,24
181,0,17
182,0,27
183,0,14
184,0,23
185,0,19
186,0,19
187,0,24
188,0,19
189,0,17
190,0,22
191,0,26
192,0,15
193,0,24
194,0,21
195,0,21
196,0,18
197,0,25
198,0,12
199,0,28
200,0,15
201,0,24
202,0,18
203,0,23
204,0,21
205,0,22
206,0,20
207,0,22
208,0,23
209,0,18
210,0,22
211,0,23
212,0,19
213,0,21
214,0,23
215,0,21
216,0,18
217,0,24
218,0,19
219,0,22
220,0,18
221,0,24
222,0,20
223,0,21
224,0,22
225,0,22
226,0,20
227,0,23
228,0,16
229,0,23
230,0,21
231,0,21
232,0,22
233,0,22
234,0,17
235,0,19
236,0,27
237,0,13
238,0,28
239,0,17
240,0,27
241,0,17
242,0,22
243,0,19
244,0,22
245,0,21
246,0,22
247,0,23
248,0,20
249,0,21
250,0,21
251,0,24
252,0,17
253,0,22
254,0,18
255,0,23
256,0,17
257,0,22
258,0,20
259,0,22
260,0,22
261,0,17
262,0,21
263,0,22
264,0,19
265,0,21
266,0,22
267,0,23
268,0,17
269,0,23
270,0,20
271,0,20
272,0,22
273,0,21
274,0,21
275,0,19
276,0,24
277,0,18
278,0,27
279,0,20
280,0,21
281,0,18
282,0,23
283,0,21
284,0,19
285,0,24
286,0,17
287,0,24
288,0,21
289,0,23
290,0,17
291,0,27
292,0,16
293,0,25
294,0,19
295,0,24
296,0,20
297,0,26
298,0,16
299,0,23
300,0,21
301,0,20
302,0,18
303,0,24
304,0,18
305,0,22
306,0,19
307,0,20
308,0,21
309,0,23
310,0,21
311,0,18
312,0,21
313,0,22
314,0,20
315,0,18
316,0,22
317,0,21
318,0,23
319,0,14
320,0,29
321,0,16
322,0,27
323,0,14
324,0,26
325,0,18
326,0,24
327,0,20
328,0,21
329,0,20
330,0,23
331,0,19
332,0,23
333,0,16
334,0,25
335,0,17
336,0,27
337,0,18
338,0,22
