#repetition,Firm0,Firm1
0,3,2
1,3,3
2,3,2
3,3,3
4,3,2
5,3,3
6,3,2
7,3,3
8,3,2
9,3,3
10,3,2
11,3,3
12,3,2
13,3,3
14,3,2
15,3,3
16,3,2
17,3,3
18,3,2
19,3,3
20,3,2
21,3,3
22,3,2
23,3,3
24,3,2
25,3,3
26,3,2
27,3,3
28,3,2
29,3,3
30,3,2
31,3,3
32,3,2
33,3,3
34,3,2
35,3,3
36,3,2
37,3,3
38,3,2
39,3,3
40,3,2
41,3,3
42,3,2
43,3,3
44,3,2
45,3,3
46,3,2
47,3,3
48,3,2
49,3,3
50,3,2
51,3,3
52,3,2
53,3,3
54,3,2
55,3,3
56,3,2
57,3,3
58,3,2
59,3,3
60,3,2
61,3,3
62,3,2
63,3,3
64,3,2
65,3,3
66,3,2
67,3,3
68,3,2
69,3,3
70,3,2
71,3,3
72,3,2
73,3,3
74,3,2
75,3,3
76,3,2
77,3,3
78,3,2
79,3,3
80,3,2
81,3,3
82,3,2
83,3,3
84,3,2
85,3,3
86,3,2
87,3,3
88,3,2
89,3,3
90,3,2
91,3,3
92,3,2
93,3,3
94,3,2
95,3,3
96,3,2
97,3,3
98,3,2
99,3,3
100,3,2
101,3,3
102,3,2
103,3,3
104,3,2
105,3,3
106,3,2
107,3,3
108,3,2
109,3,3
110,3,2
111,3,3
112,3,2
113,3,3
114,3,2
115,3,3
116,3,2
117,3,3
118,3,2
119,3,3
120,3,2
121,3,3
122,3,2
123,3,3
124,3,2
125,3,3
126,3,2
127,3,3
128,3,2
129,3,3
130,3,2
131,3,3
132,3,2
133,3,3
134,3,2
135,3,3
136,3,2
137,3,3
138,3,2
139,3,3
140,3,2
141,3,3
142,3,2
143,3,3
144,3,2
145,3,3
146,3,2
147,3,3
148,3,2
149,3,3
150,3,2
151,3,3
152,3,2
153,3,3
154,3,2
155,3,3
156,3,2
157,3,3
158,3,2
159,3,3
160,3,2
161,3,3
162,3,2
163,3,3
164,3,2
165,3,3
166,3,2
167,3,3
168,3,2
169,3,3
170,3,2
171,3,3
172,3,2
173,3,3
174,3,2
175,3,3
176,3,2
177,3,3
178,3,2
179,3,3
180,3,2
181,3,3
182,3,2
183,3,3
184,3,2
185,3,3
186,3,2
187,3,3
188,3,2
189,3,3
190,3,2
191,3,3
192,3,2
193,3,3
194,3,2
195,3,3
196,3,2
197,3,3
198,3,2
199,3,3
200,3,2
201,3,3
202,3,2
203,3,3
204,3,2
205,3,3
206,3,2
207,3,3
208,3,2
209,3,3
210,3,2
211,3,3
212,3,2
213,3,3
214,3,2
215,3,3
216,3,2
217,3,3
218,3,2
219,3,3
220,3,2
221,3,3
222,3,2
223,3,3
224,3,2
225,3,3
226,3,2
227,3,3
228,3,2
229,3,3
230,3,2
231,3,3
232,3,2
233,3,3
234,3,2
235,3,3
236,3,2
237,3,3
238,3,2
239,3,3
240,3,2
241,3,3
242,3,2
243,3,3
244,3,2
245,3,3
246,3,2
247,3,3
248,3,2
249,3,3
250,3,2
251,3,3
252,3,2
253,3,3
254,3,2
255,3,3
256,3,2
257,3,3
258,3,2
259,3,3
260,3,2
261,3,3
262,3,2
263,3,3
264,3,2
265,3,3
266,3,2
267,3,3
268,3,2
269,3,3
270,3,2
271,3,3
272,3,2
273,3,3
274,3,2
275,3,3
276,3,2
277,3,3
278,3,2
279,3,3
280,3,2
281,3,3
282,3,2
283,3,3
284,3,2
285,3,3
286,3,2
287,3,3
288,3,2
289,3,3
290,3,2
291,3,3
292,3,2
293,3,3
294,3,2
295,3,3
296,3,2
297,3,3
298,3,2
299,3,3
300,3,2
301,3,3
302,3,2
303,3,3
304,3,2
305,3,3
306,3,2
307,3,3
308,3,2
309,3,3
310,3,2
311,3,3
312,3,2
313,3,3
314,3,2
315,3,3
316,3,2
317,3,3
318,3,2
319,3,3
320,3,2
321,3,3
322,3,2
323,3,3
324,3,2
325,3,3
326,3,2
327,3,3
328,3,2
329,3,3
330,3,2
331,3,3
332,3,2
333,3,3
334,3,2
335,3,3
336,3,2
337,3,3
338,3,2
339,3,3
340,3,2
341,3,3
342,3,2
343,3,3
344,3,2
345,3,3
346,3,2
347,3,3
348,3,2
349,3,3
350,3,2
351,3,3
352,3,2
353,3,3
354,3,2
355,3,3
356,3,2
357,3,3
