#repetition,Firm0,Firm1
0,2,0
1,3,0
2,2,0
3,3,0
4,2,0
5,3,0
6,2,0
7,3,0
8,2,0
9,3,0
10,2,0
11,3,0
12,2,0
13,3,0
14,2,0
15,3,0
16,2,0
17,3,0
18,2,0
19,3,0
20,2,0
21,3,0
22,2,0
23,3,0
24,2,0
25,3,0
26,2,0
27,3,0
28,2,0
29,3,0
30,2,0
31,3,0
32,2,0
33,3,0
34,2,0
35,3,0
36,2,0
37,3,0
38,2,0
39,3,0
40,2,0
41,3,0
42,2,0
43,3,0
44,2,0
45,3,0
46,2,0
47,3,0
48,2,0
49,3,0
50,2,0
51,3,0
52,2,0
53,3,0
54,2,0
55,3,0
56,2,0
57,3,0
58,2,0
59,3,0
60,2,0
61,3,0
62,2,0
63,3,0
64,2,0
65,3,0
66,2,0
67,3,0
68,2,0
69,3,0
70,2,0
71,3,0
72,2,0
73,3,0
74,2,0
75,3,0
76,2,0
77,3,0
78,2,0
79,3,0
80,2,0
81,3,0
82,2,0
83,3,0
84,2,0
85,3,0
86,2,0
87,3,0
88,2,0
89,3,0
90,2,0
91,3,0
92,2,0
93,3,0
94,2,0
95,3,0
96,2,0
97,3,0
98,2,0
99,3,0
100,2,0
101,3,0
102,2,0
103,3,0
104,2,0
105,3,0
106,2,0
107,3,0
108,2,0
109,3,0
110,2,0
111,3,0
112,2,0
113,3,0
114,2,0
115,3,0
116,2,0
117,3,0
118,2,0
119,3,0
120,2,0
121,3,0
122,2,0
123,3,0
124,2,0
125,3,0
126,2,0
127,3,0
128,2,0
129,3,0
130,2,0
131,3,0
132,2,0
133,3,0
134,2,0
135,3,0
136,2,0
137,3,0
138,2,0
139,3,0
140,2,0
141,3,0
142,2,0
143,3,0
144,2,0
145,3,0
146,2,0
147,3,0
148,2,0
149,3,0
150,2,0
151,3,0
152,2,0
153,3,0
154,2,0
155,3,0
156,2,0
157,3,0
158,2,0
159,3,0
160,2,0
161,3,0
162,2,0
163,3,0
164,2,0
165,3,0
166,2,0
167,3,0
168,2,0
169,3,0
170,2,0
171,3,0
172,2,0
173,3,0
174,2,0
175,3,0
176,2,0
177,3,0
178,2,0
179,3,0
180,2,0
181,3,0
182,2,0
183,3,0
184,2,0
185,3,0
186,2,0
187,3,0
188,2,0
189,3,0
190,2,0
191,3,0
192,2,0
193,3,0
194,2,0
195,3,0
196,2,0
197,3,0
198,2,0
199,3,0
200,2,0
201,3,0
202,2,0
203,3,0
204,2,0
205,3,0
206,2,0
207,3,0
208,2,0
209,3,0
210,2,0
211,3,0
212,2,0
213,3,0
214,2,0
215,3,0
216,2,0
217,3,0
218,2,0
219,3,0
220,2,0
221,3,0
222,2,0
223,3,0
224,2,0
225,3,0
226,2,0
227,3,0
228,2,0
229,3,0
230,2,0
231,3,0
232,2,0
233,3,0
234,2,0
235,3,0
236,2,0
237,3,0
238,2,0
239,3,0
240,2,0
241,3,0
242,2,0
243,3,0
244,2,0
245,3,0
246,2,0
247,3,0
248,2,0
249,3,0
250,2,0
251,3,0
252,2,0
253,3,0
254,2,0
255,3,0
256,2,0
257,3,0
258,2,0
259,3,0
260,2,0
261,3,0
262,2,0
263,3,0
264,2,0
265,3,0
266,2,0
267,3,0
268,2,0
269,3,0
270,2,0
271,3,0
272,2,0
273,3,0
274,2,0
275,3,0
276,2,0
277,3,0
278,2,0
279,3,0
280,2,0
281,3,0
282,2,0
283,3,0
284,2,0
285,3,0
286,2,0
287,3,0
288,2,0
289,3,0
290,2,0
291,3,0
292,2,0
293,3,0
294,2,0
295,3,0
296,2,0
297,3,0
298,2,0
299,3,0
300,2,0
301,3,0
302,2,0
303,3,0
304,2,0
305,3,0
306,2,0
307,3,0
308,2,0
309,3,0
310,2,0
311,3,0
312,2,0
313,3,0
314,2,0
315,3,0
316,2,0
317,3,0
318,2,0
319,3,0
320,2,0
321,3,0
322,2,0
323,3,0
324,2,0
325,3,0
326,2,0
327,3,0
328,2,0
329,3,0
330,2,0
331,3,0
332,2,0
333,3,0
334,2,0
335,3,0
336,2,0
337,3,0
338,2,0
339,3,0
340,2,0
341,3,0
342,2,0
343,3,0
344,2,0
345,3,0
346,2,0
347,3,0
348,2,0
349,3,0
350,2,0
351,3,0
352,2,0
353,3,0
354,2,0
355,3,0
356,2,0
357,3,0
358,2,0
359,3,0
360,2,0
361,3,0
362,2,0
363,3,0
364,2,0
365,3,0
366,2,0
367,3,0
368,2,0
369,3,0
370,2,0
371,3,0
372,2,0
373,3,0
374,2,0
375,3,0
376,2,0
377,3,0
378,2,0
379,3,0
380,2,0
381,3,0
382,2,0
383,3,0
384,2,0
385,3,0
386,2,0
387,3,0
388,2,0
389,3,0
390,2,0
391,3,0
392,2,0
393,3,0
394,2,0
395,3,0
396,2,0
397,3,0
398,2,0
399,3,0
400,2,0
401,3,0
402,2,0
403,3,0
404,2,0
405,3,0
406,2,0
407,3,0
408,2,0
409,3,0
410,2,0
411,3,0
412,2,0
413,3,0
414,2,0
415,3,0
416,2,0
417,3,0
418,2,0
419,3,0
420,2,0
421,3,0
422,2,0
423,3,0
424,2,0
425,3,0
426,2,0
427,3,0
428,2,0
429,3,0
430,2,0
431,3,0
432,2,0
433,3,0
434,2,0
435,3,0
436,2,0
437,3,0
438,2,0
439,3,0
440,2,0
441,3,0
442,2,0
443,3,0
444,2,0
445,3,0
446,2,0
447,3,0
448,2,0
449,3,0
450,2,0
451,3,0
452,2,0
453,3,0
454,2,0
455,3,0
456,2,0
457,3,0
458,2,0
459,3,0
460,2,0
461,3,0
462,2,0
463,3,0
464,2,0
465,3,0
466,2,0
467,3,0
468,2,0
469,3,0
470,2,0
471,3,0
472,2,0
473,3,0
474,2,0
475,3,0
476,2,0
477,3,0
478,2,0
479,3,0
480,2,0
481,3,0
482,2,0
483,3,0
484,2,0
485,3,0
486,2,0
487,3,0
488,2,0
489,3,0
490,2,0
491,3,0
492,2,0
493,3,0
494,2,0
495,3,0
496,2,0
497,3,0
498,2,0
499,3,0
500,2,0
501,3,0
502,2,0
503,3,0
504,2,0
505,3,0
506,2,0
507,3,0
508,2,0
509,3,0
510,2,0
511,3,0
512,2,0
513,3,0
514,2,0
515,3,0
516,2,0
517,3,0
518,2,0
519,3,0
520,2,0
521,3,0
522,2,0
523,3,0
524,2,0
525,3,0
526,2,0
527,3,0
528,2,0
529,3,0
530,2,0
531,3,0
532,2,0
533,3,0
534,2,0
535,3,0
536,2,0
537,3,0
538,2,0
539,3,0
540,2,0
541,3,0
542,2,0
543,3,0
544,2,0
545,3,0
546,2,0
547,3,0
548,2,0
549,3,0
550,2,0
551,3,0
552,2,0
553,3,0
554,2,0
555,3,0
556,2,0
557,3,0
558,2,0
559,3,0
560,2,0
561,3,0
562,2,0
563,3,0
564,2,0
565,3,0
566,2,0
567,3,0
568,2,0
569,3,0
570,2,0
571,3,0
572,2,0
573,3,0
574,2,0
575,3,0
576,2,0
577,3,0
578,2,0
579,3,0
580,2,0
581,3,0
