#repetition,Firm0,Firm1
0,51.0,0.0
1,33.0,0.0
2,42.0,0.0
3,42.0,0.0
4,36.0,0.0
5,48.0,0.0
6,24.0,0.0
7,51.0,0.0
8,36.0,0.0
9,45.0,0.0
10,33.0,0.0
11,48.0,0.0
12,42.0,0.0
13,45.0,0.0
14,27.0,0.0
15,48.0,0.0
16,39.0,0.0
17,36.0,0.0
18,48.0,0.0
19,33.0,0.0
20,42.0,0.0
21,48.0,0.0
22,27.0,0.0
23,39.0,0.0
24,42.0,0.0
25,48.0,0.0
26,36.0,0.0
27,42.0,0.0
28,42.0,0.0
29,42.0,0.0
30,48.0,0.0
31,33.0,0.0
32,60.0,0.0
33,15.0,0.0
34,51.0,0.0
35,27.0,0.0
36,54.0,0.0
37,21.0,0.0
38,36.0,0.0
39,42.0,0.0
40,45.0,0.0
41,33.0,0.0
42,39.0,0.0
43,39.0,0.0
44,39.0,0.0
45,39.0,0.0
46,39.0,0.0
47,39.0,0.0
48,51.0,0.0
49,39.0,0.0
50,36.0,0.0
51,57.0,0.0
52,24.0,0.0
53,30.0,0.0
54,51.0,0.0
55,33.0,0.0
56,45.0,0.0
57,21.0,0.0
58,57.0,0.0
59,27.0,0.0
60,36.0,0.0
61,48.0,0.0
62,33.0,0.0
63,39.0,0.0
64,45.0,0.0
65,42.0,0.0
66,33.0,0.0
67,39.0,0.0
68,45.0,0.0
69,36.0,0.0
70,33.0,0.0
71,51.0,0.0
72,36.0,0.0
73,42.0,0.0
74,39.0,0.0
75,45.0,0.0
76,33.0,0.0
77,42.0,0.0
78,39.0,0.0
79,33.0,0.0
80,45.0,0.0
81,24.0,0.0
82,54.0,0.0
83,21.0,0.0
84,51.0,0.0
85,36.0,0.0
86,36.0,0.0
87,36.0,0.0
88,39.0,0.0
89,39.0,0.0
90,39.0,0.0
91,39.0,0.0
92,27.0,0.0
93,33.0,0.0
94,45.0,0.0
95,48.0,0.0
96,33.0,0.0
97,51.0,0.0
98,39.0,0.0
99,42.0,0.0
100,45.0,0.0
101,45.0,0.0
102,30.0,0.0
103,48.0,0.0
104,36.0,0.0
105,36.0,0.0
106,48.0,0.0
107,39.0,0.0
108,45.0,0.0
109,33.0,0.0
110,42.0,0.0
111,30.0,0.0
112,42.0,0.0
113,36.0,0.0
114,39.0,0.0
115,42.0,0.0
116,48.0,0.0
117,30.0,0.0
118,39.0,0.0
119,45.0,0.0
120,36.0,0.0
121,33.0,0.0
122,45.0,0.0
123,42.0,0.0
124,36.0,0.0
125,45.0,0.0
126,33.0,0.0
127,42.0,0.0
128,42.0,0.0
129,36.0,0.0
130,42.0,0.0
131,39.0,0.0
132,45.0,0.0
133,36.0,0.0
134,42.0,0.0
135,42.0,0.0
136,33.0,0.0
137,54.0,0.0
138,15.0,0.0
139,60.0,0.0
140,39.0,0.0
141,36.0,0.0
142,48.0,0.0
143,42.0,0.0
144,45.0,0.0
145,30.0,0.0
146,54.0,0.0
147,33.0,0.0
148,42.0,0.0
149,45.0,0.0
150,39.0,0.0
151,24.0,0.0
152,60.0,0.0
153,24.0,0.0
154,39.0,0.0
155,27.0,0.0
156,54.0,0.0
157,36.0,0.0
158,39.0,0.0
159,45.0,0.0
160,39.0,0.0
161,42.0,0.0
162,24.0,0.0
163,51.0,0.0
164,33.0,0.0
165,51.0,0.0
166,27.0,0.0
167,45.0,0.0
168,33.0,0.0
169,39.0,0.0
170,51.0,0.0
171,27.0,0.0
172,42.0,0.0
173,30.0,0.0
174,57.0,0.0
175,30.0,0.0
176,39.0,0.0
177,36.0,0.0
178,48.0,0.0
179,30.0,0.0
180,45.0,0.0
181,33.0,0.0
182,39.0,0.0
183,42.0,0.0
184,39.0,0.0
185,39.0,0.0
186,51.0,0.0
187,36.0,0.0
188,39.0,0.0
189,42.0,0.0
190,36.0,0.0
191,36.0,0.0
192,48.0,0.0
193,45.0,0.0
194,30.0,0.0
195,51.0,0.0
196,39.0,0.0
197,42.0,0.0
198,36.0,0.0
199,51.0,0.0
200,45.0,0.0
201,36.0,0.0
202,36.0,0.0
203,42.0,0.0
204,39.0,0.0
205,51.0,0.0
206,33.0,0.0
207,33.0,0.0
208,51.0,0.0
209,36.0,0.0
210,39.0,0.0
211,30.0,0.0
212,51.0,0.0
213,27.0,0.0
214,45.0,0.0
215,39.0,0.0
216,48.0,0.0
217,33.0,0.0
218,57.0,0.0
219,33.0,0.0
220,54.0,0.0
