#repetition,Consumer0,Consumer1,Consumer2,Consumer3,Consumer4,Consumer5,Consumer6,Consumer7,Consumer8,Consumer9,Consumer10,Consumer11,Consumer12,Consumer13,Consumer14,Consumer15,Consumer16,Consumer17,Consumer18,Consumer19,Consumer20,Consumer21,Consumer22,Consumer23,Consumer24,Consumer25,Consumer26,Consumer27,Consumer28,Consumer29,Consumer30,Consumer31,Consumer32,Consumer33,Consumer34,Consumer35,Consumer36,Consumer37,Consumer38,Consumer39,Consumer40,Consumer41,Consumer42,Consumer43,Consumer44,Consumer45,Consumer46,Consumer47,Consumer48,Consumer49
0,1,1,2,2,1,2,1,2,2,2,2,0,1,2,1,1,2,0,1,2,2,1,1,1,0,1,1,0,1,1,0,1,1,0,1,2,1,2,2,1,2,2,1,1,1,1,2,0,2,1
1,2,0,1,1,2,1,2,1,1,1,1,0,2,1,2,2,1,2,0,1,1,2,2,0,0,0,2,2,2,2,2,0,0,2,2,1,2,1,1,2,1,1,2,2,2,2,1,2,1,0
2,1,0,2,2,1,0,1,2,2,2,0,2,1,2,1,1,0,1,2,2,2,1,1,0,0,0,1,1,1,1,1,2,2,1,1,0,1,0,2,1,2,2,1,1,1,1,2,1,2,2
3,2,2,1,1,0,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,0,1,1
4,1,1,0,2,2,1,1,2,2,0,1,0,1,0,1,1,1,1,2,2,2,0,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2
5,0,2,2,1,1,2,2,1,1,2,0,2,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,1,0,1,1,2,2,2,0,1,1,1,1
6,2,1,1,2,2,1,1,0,0,1,2,1,1,1,1,1,1,1,0,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,0,2,2,2,1,1,1,2,0,0,0,2
7,1,2,0,1,1,0,2,2,2,2,1,2,0,2,0,2,0,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,0,1,2,2,2,1
8,2,1,2,2,2,0,1,1,1,1,0,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2
9,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,0,2,2,2,2,0,0,0,0,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,0,2,1
10,0,1,0,2,2,1,1,1,1,1,1,1,0,1,2,1,2,1,1,0,2,2,2,1,1,1,1,2,2,2,0,2,1,0,1,1,1,1,1,2,0,2,1,1,2,2,1,2,1,2
11,2,2,2,1,1,2,2,2,2,2,0,2,0,0,1,2,1,2,2,0,1,1,1,2,2,2,2,1,1,1,2,1,2,0,2,2,2,2,2,1,2,1,2,0,1,1,2,1,2,1
12,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,0,1,0,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,0,1,2
13,2,2,2,1,1,0,0,0,2,2,1,2,1,1,1,2,1,0,2,1,1,1,1,2,2,2,2,1,1,0,2,0,2,1,2,2,2,2,2,1,2,1,0,1,1,1,2,2,2,1
14,1,1,1,0,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,0,2,2,2,1,1,1,1,2,0,0,1,2,1,2,1,1,1,1,1,2,1,2,2,2,0,2,1,1,1,2
15,2,2,2,2,1,1,1,1,2,0,1,2,1,1,1,2,1,1,0,2,1,1,1,2,2,2,2,1,0,2,0,1,2,1,0,2,2,0,2,1,2,1,1,1,2,1,2,0,2,1
16,1,1,1,1,2,0,2,2,1,0,2,1,2,2,2,1,2,0,2,1,2,2,2,1,1,1,1,2,0,1,2,2,1,0,2,1,1,2,1,2,1,2,2,0,1,0,1,2,1,2
17,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,0,2,1,0,1,2,1,1,2,2,2,2,1,2,1
18,1,1,1,1,2,1,2,0,1,1,2,1,2,2,0,1,2,1,0,1,2,2,2,1,1,1,1,2,1,1,0,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,1,0,1,0
19,2,2,2,2,1,2,1,2,0,2,1,2,1,1,2,2,1,2,2,0,1,1,1,2,2,2,0,1,2,2,0,1,2,2,1,1,2,1,1,1,2,1,1,0,2,2,2,2,2,2
20,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,0,0,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
21,2,2,2,2,1,2,1,0,1,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,0,1,1,2,2,0,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,0,2,2
22,1,1,1,1,0,1,2,2,2,1,2,1,2,0,1,1,2,1,1,2,2,2,2,1,1,2,2,0,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1
23,2,2,2,2,2,2,1,1,1,2,1,2,1,2,0,2,1,0,2,1,1,1,1,2,2,1,1,0,2,2,1,2,2,2,1,1,2,1,1,1,0,1,1,1,2,2,2,1,0,0
24,1,1,1,1,1,1,2,2,2,1,2,1,2,1,0,1,2,0,1,2,2,2,2,1,1,2,2,0,1,1,2,1,1,1,2,2,1,0,2,2,2,2,2,2,1,1,1,0,0,2
25,2,0,2,2,0,2,1,1,1,2,1,2,1,2,0,2,1,2,2,1,1,1,1,2,2,1,1,2,0,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,0,0,2,2,2,1
26,1,2,1,1,0,1,2,2,2,1,2,1,2,1,0,1,2,1,1,0,2,2,0,1,1,2,2,1,0,1,2,1,1,1,2,0,1,1,2,2,2,2,2,2,2,2,1,1,1,2
27,2,1,2,2,2,2,1,1,1,0,1,2,1,0,2,0,1,2,2,2,1,1,2,2,2,1,1,2,0,2,1,2,2,2,1,0,2,2,1,1,1,1,1,1,1,1,2,0,2,1
28,1,2,1,1,1,1,2,2,2,2,2,1,0,0,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,0,1,1,2,2,0,2,2,0,2,2,1,2,1,0
29,0,1,2,2,2,2,1,1,1,1,1,2,2,0,2,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,0,2,2,1,2,2,2,1,1,2,1,1,0,1,1,0,1,2,2
30,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,0,1,1,2,1,1,1,2,2,1,0,2,0,0,2,2,0,1,1
31,1,1,2,2,2,2,1,1,1,1,1,2,0,1,0,1,1,0,2,2,1,1,2,0,2,1,1,2,1,2,1,0,2,2,1,2,0,2,1,1,2,2,1,2,2,1,1,2,2,2
32,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,0,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,0,1,2,2,1,1,0,1,1,2,2,1,1,1
33,1,1,2,2,0,2,1,0,1,1,1,2,1,1,1,1,2,1,2,2,1,1,0,1,2,1,1,0,1,2,1,1,2,0,1,2,2,2,1,1,0,0,2,2,2,1,1,0,2,2
34,2,2,1,1,2,1,2,0,0,2,2,1,2,2,0,0,1,2,1,1,0,0,2,2,1,2,0,2,2,1,2,2,1,2,0,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1
35,1,1,2,2,1,2,1,2,0,1,1,0,1,1,2,0,0,1,2,2,2,2,1,1,0,1,2,1,1,2,1,1,2,1,0,2,2,0,1,1,1,1,2,0,2,1,1,1,0,0
36,2,2,1,1,2,1,0,1,2,2,2,0,2,2,1,2,2,0,1,1,1,1,2,2,2,2,1,2,2,1,0,0,1,2,2,1,1,2,2,2,2,0,1,2,1,2,2,0,2,2
