#repetition,Firm0,Firm1
0,24,0
1,21,0
2,19,0
3,22,0
4,24,0
5,21,0
6,20,0
7,27,0
8,17,0
9,28,0
10,14,0
11,28,0
12,19,0
13,30,0
14,14,0
15,31,0
16,16,0
17,24,0
18,24,0
19,20,0
20,20,0
21,24,0
22,20,0
23,24,0
24,23,0
25,19,0
26,22,0
27,23,0
28,18,0
29,23,0
30,19,0
31,25,0
32,20,0
33,22,0
34,19,0
35,26,0
36,20,0
37,24,0
38,20,0
39,27,0
40,17,0
41,27,0
42,19,0
43,27,0
44,20,0
45,22,0
46,20,0
47,24,0
48,23,0
49,21,0
50,22,0
51,24,0
52,21,0
53,23,0
54,19,0
55,27,0
56,16,0
57,27,0
58,17,0
59,24,0
60,19,0
61,25,0
62,21,0
63,19,0
64,23,0
65,24,0
66,21,0
67,22,0
68,23,0
69,22,0
70,25,0
71,20,0
72,24,0
73,21,0
74,24,0
75,23,0
76,19,0
77,26,0
78,17,0
79,27,0
80,20,0
81,27,0
82,20,0
83,22,0
84,24,0
85,22,0
86,19,0
87,27,0
88,16,0
89,28,0
90,20,0
91,24,0
92,23,0
93,22,0
94,23,0
95,22,0
96,20,0
97,24,0
98,18,0
99,25,0
100,22,0
101,23,0
102,23,0
103,24,0
104,23,0
105,18,0
106,27,0
107,20,0
108,21,0
109,25,0
110,19,0
111,28,0
112,20,0
113,22,0
114,17,0
115,26,0
116,20,0
117,25,0
118,20,0
119,25,0
120,19,0
121,26,0
122,19,0
123,23,0
124,24,0
125,23,0
126,22,0
127,20,0
128,22,0
129,22,0
130,22,0
131,23,0
132,22,0
133,25,0
134,21,0
135,22,0
136,23,0
137,20,0
138,26,0
139,17,0
140,21,0
141,23,0
142,20,0
143,27,0
144,16,0
145,30,0
146,17,0
147,26,0
148,18,0
149,24,0
150,17,0
151,32,0
152,15,0
153,30,0
154,16,0
155,29,0
156,16,0
157,29,0
158,17,0
159,26,0
160,17,0
161,24,0
162,21,0
163,24,0
164,16,0
165,29,0
166,17,0
167,28,0
168,18,0
169,25,0
170,17,0
171,25,0
172,22,0
173,23,0
174,24,0
175,21,0
176,23,0
177,24,0
178,22,0
179,22,0
180,24,0
181,22,0
182,25,0
183,16,0
184,26,0
185,20,0
186,23,0
187,22,0
188,16,0
189,26,0
190,18,0
191,30,0
192,17,0
193,26,0
194,19,0
195,25,0
196,21,0
197,21,0
198,21,0
199,20,0
200,25,0
201,20,0
202,26,0
203,17,0
204,26,0
205,16,0
206,25,0
207,17,0
208,26,0
209,20,0
210,26,0
211,13,0
212,28,0
213,20,0
214,22,0
215,24,0
216,23,0
217,20,0
218,23,0
219,22,0
220,23,0
221,22,0
222,24,0
223,23,0
224,24,0
225,19,0
226,22,0
227,24,0
228,22,0
229,25,0
230,20,0
231,24,0
232,19,0
233,26,0
234,17,0
235,29,0
236,16,0
237,21,0
238,24,0
239,21,0
240,25,0
241,21,0
242,24,0
243,22,0
244,24,0
245,23,0
246,21,0
247,23,0
248,25,0
249,20,0
250,25,0
251,22,0
252,25,0
253,21,0
254,25,0
255,19,0
256,24,0
257,21,0
258,21,0
259,24,0
260,18,0
261,27,0
262,18,0
263,23,0
264,22,0
265,16,0
266,25,0
267,20,0
268,24,0
269,22,0
270,21,0
271,27,0
272,18,0
273,28,0
274,17,0
275,24,0
276,20,0
277,26,0
278,18,0
279,26,0
280,17,0
281,25,0
282,21,0
283,23,0
284,22,0
285,20,0
286,23,0
287,22,0
288,22,0
289,24,0
290,20,0
291,26,0
292,19,0
293,22,0
294,21,0
295,23,0
296,23,0
297,19,0
298,20,0
299,21,0
300,22,0
301,21,0
302,25,0
303,19,0
304,23,0
305,22,0
306,19,0
307,23,0
308,19,0
309,29,0
310,17,0
311,29,0
312,18,0
313,30,0
314,18,0
315,29,0
316,15,0
317,29,0
318,21,0
319,26,0
320,19,0
321,26,0
322,15,0
323,28,0
324,16,0
325,30,0
326,14,0
327,30,0
328,15,0
329,25,0
330,21,0
331,25,0
332,23,0
333,20,0
334,25,0
335,21,0
336,25,0
337,19,0
338,25,0
339,18,0
340,26,0
341,23,0
342,21,0
343,25,0
344,19,0
345,20,0
