#repetition,Firm0,Firm1
0,3,1
1,3,2
2,3,3
3,3,1
4,3,2
5,3,3
6,3,1
7,3,2
8,3,3
9,3,1
10,3,2
11,3,3
12,3,1
13,3,2
14,3,3
15,3,1
16,3,2
17,3,3
18,3,1
19,3,2
20,3,3
21,3,1
22,3,2
23,3,3
24,3,1
25,3,2
26,3,3
27,3,1
28,3,2
29,3,3
30,3,1
31,3,2
32,3,3
33,3,1
34,3,2
35,3,3
36,3,1
37,3,2
38,3,3
39,3,1
40,3,2
41,3,3
42,3,1
43,3,2
44,3,3
45,3,1
46,3,2
47,3,3
48,3,1
49,3,2
50,3,3
51,3,1
52,3,2
53,3,3
54,3,1
55,3,2
56,3,3
57,3,1
58,3,2
59,3,3
60,3,1
61,3,2
62,3,3
63,3,1
64,3,2
65,3,3
66,3,1
67,3,2
68,3,3
69,3,1
70,3,2
71,3,3
72,3,1
73,3,2
74,3,3
75,3,1
76,3,2
77,3,3
78,3,1
79,3,2
80,3,3
81,3,1
82,3,2
83,3,3
84,3,1
85,3,2
86,3,3
87,3,1
88,3,2
89,3,3
90,3,1
91,3,2
92,3,3
93,3,1
94,3,2
95,3,3
96,3,1
97,3,2
98,3,3
99,3,1
100,3,2
101,3,3
102,3,1
103,3,2
104,3,3
105,3,1
106,3,2
107,3,3
108,3,1
109,3,2
110,3,3
111,3,1
112,3,2
113,3,3
114,3,1
115,3,2
116,3,3
117,3,1
118,3,2
119,3,3
120,3,1
121,3,2
122,3,3
123,3,1
124,3,2
125,3,3
126,3,1
127,3,2
128,3,3
129,3,1
130,3,2
131,3,3
132,3,1
133,3,2
134,3,3
135,3,1
136,3,2
137,3,3
138,3,1
139,3,2
140,3,3
141,3,1
142,3,2
143,3,3
144,3,1
145,3,2
146,3,3
147,3,1
148,3,2
149,3,3
150,3,1
151,3,2
152,3,3
153,3,1
154,3,2
155,3,3
156,3,1
157,3,2
158,3,3
159,3,1
160,3,2
161,3,3
162,3,1
163,3,2
164,3,3
165,3,1
166,3,2
167,3,3
168,3,1
169,3,2
170,3,3
171,3,1
172,3,2
