#repetition,Firm0,Firm1
0,3,3
1,3,1
2,2,2
3,3,3
4,3,1
5,2,2
6,3,3
7,3,1
8,2,2
9,3,3
10,3,1
11,2,2
12,3,3
13,3,1
14,2,2
15,3,3
16,3,1
17,2,2
18,3,3
19,3,1
20,2,2
21,3,3
22,3,1
23,2,2
24,3,3
25,3,1
26,2,2
27,3,3
28,3,1
29,2,2
30,3,3
31,3,1
32,2,2
33,3,3
34,3,1
35,2,2
36,3,3
37,3,1
38,2,2
39,3,3
40,3,1
41,2,2
42,3,3
43,3,1
44,2,2
45,3,3
46,3,1
47,2,2
48,3,3
49,3,1
50,2,2
51,3,3
52,3,1
53,2,2
54,3,3
55,3,1
56,2,2
57,3,3
58,3,1
59,2,2
60,3,3
61,3,1
62,2,2
63,3,3
64,3,1
65,2,2
66,3,3
67,3,1
68,2,2
69,3,3
70,3,1
71,2,2
72,3,3
73,3,1
74,2,2
75,3,3
76,3,1
77,2,2
78,3,3
79,3,1
80,2,2
81,3,3
82,3,1
83,2,2
84,3,3
85,3,1
86,2,2
87,3,3
88,3,1
89,2,2
90,3,3
91,3,1
92,2,2
93,3,3
94,3,1
95,2,2
96,3,3
97,3,1
98,2,2
99,3,3
100,3,1
101,2,2
102,3,3
103,3,1
104,2,2
105,3,3
106,3,1
107,2,2
108,3,3
109,3,1
110,2,2
111,3,3
112,3,1
113,2,2
114,3,3
115,3,1
116,2,2
117,3,3
118,3,1
119,2,2
120,3,3
121,3,1
122,2,2
123,3,3
124,3,1
125,2,2
126,3,3
127,3,1
128,2,2
129,3,3
130,3,1
131,2,2
132,3,3
133,3,1
134,2,2
135,3,3
136,3,1
137,2,2
138,3,3
139,3,1
140,2,2
141,3,3
142,3,1
143,2,2
144,3,3
145,3,1
146,2,2
147,3,3
148,3,1
149,2,2
150,3,3
151,3,1
152,2,2
153,3,3
154,3,1
155,2,2
156,3,3
157,3,1
158,2,2
159,3,3
160,3,1
161,2,2
162,3,3
163,3,1
164,2,2
165,3,3
166,3,1
167,2,2
168,3,3
169,3,1
170,2,2
171,3,3
172,3,1
173,2,2
174,3,3
175,3,1
176,2,2
177,3,3
178,3,1
179,2,2
180,3,3
181,3,1
182,2,2
183,3,3
184,3,1
185,2,2
186,3,3
187,3,1
188,2,2
189,3,3
190,3,1
191,2,2
192,3,3
193,3,1
194,2,2
195,3,3
196,3,1
197,2,2
198,3,3
199,3,1
200,2,2
201,3,3
202,3,1
203,2,2
204,3,3
205,3,1
206,2,2
207,3,3
208,3,1
209,2,2
