#repetition,Firm0,Firm1
0,39,0
1,35,0
2,28,0
3,34,0
4,33,0
5,32,0
6,38,0
7,39,0
8,34,0
9,32,0
10,38,0
11,36,0
12,37,0
13,37,0
14,39,0
15,37,0
16,41,0
17,35,0
18,37,0
19,39,0
20,32,0
21,35,0
22,33,0
23,36,0
24,33,0
25,38,0
26,38,0
27,34,0
28,38,0
29,38,0
30,38,0
31,37,0
32,36,0
33,37,0
34,38,0
35,31,0
36,36,0
37,36,0
38,34,0
39,38,0
40,34,0
41,35,0
42,31,0
43,36,0
44,34,0
45,38,0
46,34,0
47,27,0
48,35,0
49,37,0
50,33,0
51,37,0
52,35,0
53,35,0
54,35,0
55,34,0
56,38,0
57,36,0
58,33,0
59,40,0
60,32,0
61,30,0
62,36,0
63,35,0
64,36,0
65,40,0
66,34,0
67,34,0
68,35,0
69,34,0
70,34,0
71,36,0
72,36,0
73,31,0
74,33,0
75,37,0
76,36,0
77,31,0
78,36,0
79,35,0
80,34,0
81,41,0
82,37,0
83,33,0
84,34,0
85,41,0
86,32,0
87,29,0
88,37,0
89,38,0
90,40,0
91,36,0
92,36,0
93,35,0
94,39,0
95,34,0
96,34,0
97,40,0
98,35,0
99,34,0
100,39,0
101,37,0
102,30,0
103,33,0
104,38,0
105,42,0
106,33,0
107,32,0
108,30,0
109,40,0
110,34,0
111,33,0
112,36,0
113,31,0
114,37,0
115,41,0
116,36,0
117,39,0
118,34,0
119,39,0
120,38,0
121,36,0
122,40,0
123,37,0
124,35,0
125,32,0
126,35,0
127,34,0
128,36,0
129,38,0
130,36,0
131,32,0
132,38,0
133,35,0
134,35,0
135,35,0
136,34,0
137,27,0
138,37,0
139,38,0
140,35,0
141,32,0
142,35,0
143,32,0
144,29,0
145,37,0
146,37,0
147,41,0
148,38,0
149,36,0
150,35,0
151,39,0
152,36,0
153,38,0
154,36,0
155,40,0
156,43,0
157,33,0
158,33,0
159,39,0
160,37,0
161,35,0
162,37,0
163,36,0
164,35,0
165,38,0
166,30,0
167,36,0
168,33,0
169,40,0
170,31,0
171,37,0
172,33,0
173,31,0
174,34,0
175,35,0
176,36,0
177,32,0
178,31,0
179,36,0
180,34,0
181,34,0
182,40,0
183,33,0
184,33,0
185,37,0
186,37,0
187,34,0
188,42,0
189,35,0
190,36,0
191,36,0
192,28,0
193,37,0
194,32,0
195,36,0
196,34,0
197,37,0
198,37,0
199,40,0
200,22,0
201,36,0
202,31,0
203,38,0
204,32,0
205,35,0
206,34,0
207,38,0
208,39,0
209,35,0
210,32,0
211,37,0
212,38,0
213,35,0
214,30,0
215,28,0
216,35,0
217,36,0
218,35,0
219,35,0
220,35,0
221,36,0
222,40,0
223,35,0
224,36,0
225,35,0
226,38,0
227,38,0
228,31,0
229,33,0
230,30,0
231,42,0
232,34,0
233,32,0
234,35,0
235,33,0
236,32,0
237,36,0
238,35,0
239,39,0
240,40,0
241,33,0
242,39,0
243,34,0
244,36,0
245,38,0
246,38,0
247,31,0
248,35,0
249,35,0
250,35,0
251,31,0
252,36,0
253,34,0
254,36,0
255,37,0
256,33,0
257,33,0
258,29,0
259,30,0
260,40,0
261,33,0
262,37,0
263,37,0
264,37,0
265,37,0
266,35,0
267,32,0
268,27,0
269,33,0
270,40,0
271,36,0
272,35,0
273,36,0
274,36,0
275,37,0
276,38,0
277,34,0
278,35,0
279,39,0
280,33,0
281,35,0
282,36,0
283,36,0
284,38,0
285,33,0
286,34,0
287,34,0
288,39,0
289,36,0
290,36,0
291,33,0
292,32,0
293,33,0
294,32,0
295,38,0
296,33,0
297,36,0
298,35,0
299,35,0
300,38,0
301,34,0
302,34,0
303,33,0
304,35,0
305,33,0
306,35,0
307,34,0
308,32,0
309,33,0
310,37,0
311,32,0
312,36,0
313,34,0
314,35,0
315,33,0
316,39,0
317,34,0
318,34,0
319,29,0
320,38,0
321,36,0
322,35,0
323,31,0
324,37,0
325,39,0
326,35,0
327,36,0
328,36,0
329,36,0
330,33,0
331,33,0
332,36,0
333,35,0
334,37,0
335,40,0
336,33,0
337,37,0
338,39,0
339,35,0
340,35,0
341,36,0
342,34,0
343,36,0
344,34,0
345,37,0
346,35,0
347,32,0
348,33,0
349,33,0
350,35,0
351,36,0
352,34,0
353,32,0
354,31,0
355,38,0
356,34,0
357,36,0
358,38,0
359,29,0
360,38,0
361,34,0
362,39,0
363,35,0
364,35,0
365,34,0
366,36,0
367,36,0
368,39,0
369,33,0
370,38,0
371,34,0
372,32,0
373,34,0
374,38,0
375,35,0
376,38,0
377,37,0
378,32,0
379,37,0
380,33,0
381,35,0
382,33,0
383,42,0
384,30,0
385,36,0
386,37,0
387,38,0
388,39,0
389,31,0
390,36,0
391,28,0
392,39,0
393,34,0
394,38,0
395,36,0
396,37,0
397,36,0
398,37,0
399,40,0
400,34,0
401,38,0
402,34,0
403,40,0
404,38,0
405,35,0
406,34,0
407,36,0
408,34,0
409,32,0
410,39,0
411,41,0
412,38,0
413,36,0
414,37,0
415,35,0
416,36,0
417,36,0
418,38,0
419,38,0
420,31,0
421,34,0
422,38,0
423,33,0
424,29,0
425,39,0
426,37,0
427,41,0
428,32,0
429,34,0
430,26,0
431,38,0
432,39,0
