#repetition,Firm0,Firm1
0,24,12
1,23,16
2,21,15
3,22,18
4,16,16
5,19,18
6,20,17
7,18,19
8,18,13
9,19,17
10,17,18
11,22,14
12,19,20
13,22,16
14,20,15
15,19,18
16,22,18
17,21,13
18,22,19
19,14,20
20,23,16
21,14,15
22,22,19
23,17,19
24,17,14
25,25,16
26,19,14
27,22,13
28,20,13
29,23,15
30,19,19
31,17,14
32,24,16
33,15,15
34,19,18
35,11,17
36,18,17
37,21,15
38,16,17
39,19,12
40,14,20
41,19,17
42,17,21
43,16,17
44,20,20
45,18,22
46,16,18
47,16,16
48,16,23
49,18,16
50,20,18
51,16,15
52,20,16
53,22,17
54,18,18
55,18,18
56,17,17
57,21,18
58,16,19
59,19,19
60,20,16
61,19,18
62,19,20
63,23,20
64,16,16
65,21,20
66,18,16
67,21,16
68,21,19
69,20,19
70,19,20
71,22,18
72,18,17
73,21,18
74,16,16
75,21,21
76,24,15
77,22,17
78,21,15
79,14,17
80,18,12
81,19,19
82,22,19
83,22,20
84,24,15
85,19,19
86,18,18
87,19,18
88,20,16
89,19,20
90,19,14
91,15,19
92,21,16
93,23,17
94,20,15
95,19,14
96,21,14
97,23,17
98,22,15
99,22,16
100,21,18
101,23,14
102,17,18
103,17,19
104,23,12
105,20,18
106,19,19
107,20,15
108,18,17
109,22,15
110,22,18
111,19,19
112,17,17
113,18,16
114,21,17
115,19,14
116,19,22
117,17,14
118,22,16
119,19,16
120,21,16
121,18,17
122,19,15
123,16,20
124,18,17
125,19,20
126,16,19
127,20,17
128,22,18
129,19,18
130,18,20
131,16,20
132,16,14
133,26,16
134,17,17
135,21,15
136,20,19
137,15,22
138,18,18
139,19,18
140,16,15
141,22,18
142,16,19
143,19,19
144,15,18
145,20,15
146,15,21
147,15,21
148,17,18
149,15,17
150,19,17
151,16,21
152,20,16
153,17,18
154,15,16
155,21,18
156,16,21
157,21,14
158,19,17
159,17,14
160,16,19
161,19,21
162,21,15
163,22,13
164,21,17
165,19,13
166,23,13
167,20,15
168,16,22
169,20,16
170,14,18
171,19,18
172,16,15
173,22,20
174,19,18
175,16,18
176,18,18
177,19,13
178,25,15
179,22,16
180,20,18
181,25,12
182,17,14
183,18,18
184,19,21
185,19,18
186,15,17
187,18,17
188,15,20
189,15,17
190,18,21
191,16,18
192,21,16
193,18,18
194,20,15
195,16,16
196,22,12
197,24,15
198,26,12
199,20,15
200,19,20
201,15,21
202,18,16
203,17,18
204,16,20
205,19,17
206,16,14
207,19,22
208,17,18
209,22,17
210,14,14
211,15,18
212,16,18
213,20,14
214,23,16
215,17,17
216,21,19
217,17,18
218,23,19
219,22,16
220,20,15
221,19,19
222,18,18
223,20,15
224,20,16
225,19,17
226,19,20
227,22,16
228,23,16
229,21,18
230,19,16
231,23,15
232,21,13
233,22,12
234,16,17
235,16,19
236,19,12
237,23,16
238,19,15
239,24,14
240,18,13
241,24,14
242,20,15
243,25,17
244,13,19
245,21,16
246,14,19
247,21,16
248,20,17
249,19,18
250,21,18
251,19,17
252,22,16
253,17,19
254,15,16
255,13,21
256,17,17
257,19,18
258,18,16
259,26,12
260,21,15
261,18,17
262,15,18
263,20,16
264,18,20
265,19,14
266,21,15
267,19,15
268,22,15
269,19,20
270,22,15
271,19,19
272,21,19
273,20,17
274,23,18
275,17,16
276,22,22
277,17,16
278,23,13
279,21,17
280,21,19
281,21,17
282,21,19
283,16,20
284,23,16
285,21,19
286,22,16
287,17,17
288,21,15
289,21,13
290,24,13
291,21,17
292,17,20
293,18,21
294,18,18
295,22,11
296,22,14
297,22,16
298,17,19
299,19,16
300,16,18
301,25,16
302,20,14
303,22,15
304,17,22
305,13,24
306,18,19
307,18,16
308,23,17
309,18,16
310,19,14
311,26,14
312,18,17
313,22,18
314,16,22
315,17,18
316,18,19
317,19,17
318,25,15
319,15,19
320,20,18
321,18,17
322,20,18
323,17,16
324,20,17
325,17,18
326,19,17
327,22,17
328,18,14
329,24,15
330,15,16
331,22,15
332,17,15
333,18,25
334,15,17
335,17,21
336,17,20
337,19,17
338,20,15
339,22,17
340,18,14
341,24,19
342,20,14
343,21,17
344,19,15
345,20,16
346,20,17
347,20,18
348,17,15
349,21,19
350,20,16
351,21,18
352,17,17
353,19,20
354,21,19
355,19,18
356,21,12
357,18,15
358,22,18
359,19,20
360,19,19
361,17,17
362,24,15
363,19,20
364,19,16
365,19,16
366,19,17
367,20,20
368,18,14
369,19,20
370,15,18
371,22,16
372,20,17
373,17,20
374,19,17
375,18,16
376,18,16
377,18,18
378,22,10
379,22,17
380,23,14
381,16,18
382,21,16
383,21,14
384,20,16
385,18,16
386,19,18
387,15,16
388,17,20
389,20,15
390,18,19
391,18,18
392,17,17
393,21,15
394,19,19
395,17,12
396,20,20
397,15,18
398,21,19
399,20,16
400,14,18
401,19,19
402,19,15
403,18,14
404,21,18
405,18,18
406,23,15
407,19,12
408,25,18
409,18,19
410,15,18
411,20,20
412,18,17
413,21,14
414,17,22
415,19,19
416,18,16
417,15,16
418,18,21
419,21,17
420,18,14
421,24,17
422,16,21
423,18,18
424,20,19
425,21,13
426,19,18
427,18,15
428,19,16
429,17,17
430,17,20
431,17,17
432,22,15
433,19,16
434,17,22
435,17,17
436,22,18
437,19,16
438,20,15
439,22,15
440,22,12
441,24,16
442,22,19
443,16,16
444,19,17
445,19,18
446,20,17
447,18,13
448,21,15
449,16,19
450,23,20
451,20,15
452,22,15
453,18,13
454,20,17
455,19,16
456,18,17
457,22,16
458,19,16
459,18,18
460,20,19
461,17,17
462,21,18
463,18,18
464,23,19
465,20,14
466,26,14
467,14,18
468,22,11
469,16,20
470,20,15
471,21,18
472,19,18
473,15,18
474,18,17
475,16,13
476,16,17
477,20,15
478,18,15
479,18,17
480,20,15
481,17,20
482,17,22
483,19,22
484,19,17
485,19,16
486,21,16
487,22,18
488,21,17
489,17,17
490,20,16
491,19,15
492,24,16
493,23,13
494,20,13
495,16,18
496,18,18
497,20,17
498,19,17
499,19,21
500,21,18
501,20,15
502,20,15
503,19,14
504,20,18
505,20,14
506,22,16
507,19,17
508,20,23
509,19,17
510,17,15
511,19,17
512,20,22
513,19,19
514,20,13
515,23,19
516,19,13
517,21,16
518,19,15
519,18,17
520,18,17
521,14,18
522,19,19
523,13,18
524,18,23
525,18,14
526,19,17
527,18,21
528,16,17
529,16,18
530,19,19
531,18,16
532,18,17
533,18,15
534,21,14
535,21,21
536,18,11
537,25,17
538,18,18
539,19,15
540,24,15
541,15,16
542,17,17
543,19,18
544,21,16
545,18,16
546,18,15
547,18,18
548,18,19
549,19,22
550,18,18
551,18,18
552,17,20
553,20,16
554,17,15
555,23,15
556,19,16
557,19,18
558,15,17
559,19,17
560,22,18
561,23,14
562,19,15
563,19,20
564,20,17
565,16,18
566,19,21
567,14,21
568,16,19
569,15,21
570,18,21
571,18,16
572,20,21
573,18,16
574,19,18
575,18,20
576,18,19
577,17,16
578,21,18
579,15,20
580,18,20
581,17,17
582,23,16
583,20,15
584,21,13
585,18,18
