#repetition,Firm0,Firm1
0,3,3
1,2,3
2,3,3
3,2,3
4,3,3
5,2,3
6,3,3
7,2,3
8,3,3
9,2,3
10,3,3
11,2,3
12,3,3
13,2,3
14,3,3
15,2,3
16,3,3
17,2,3
18,3,3
19,2,3
20,3,3
21,2,3
22,3,3
23,2,3
24,3,3
25,2,3
26,3,3
27,2,3
28,3,3
29,2,3
30,3,3
31,2,3
32,3,3
33,2,3
34,3,3
35,2,3
36,3,3
37,2,3
38,3,3
39,2,3
40,3,3
41,2,3
42,3,3
43,2,3
44,3,3
45,2,3
46,3,3
47,2,3
48,3,3
49,2,3
50,3,3
51,2,3
52,3,3
53,2,3
54,3,3
55,2,3
56,3,3
57,2,3
58,3,3
59,2,3
60,3,3
61,2,3
62,3,3
63,2,3
64,3,3
65,2,3
66,3,3
67,2,3
68,3,3
69,2,3
70,3,3
71,2,3
72,3,3
73,2,3
74,3,3
75,2,3
76,3,3
77,2,3
78,3,3
79,2,3
80,3,3
81,2,3
82,3,3
83,2,3
84,3,3
85,2,3
86,3,3
87,2,3
88,3,3
89,2,3
90,3,3
91,2,3
92,3,3
93,2,3
94,3,3
95,2,3
96,3,3
97,2,3
98,3,3
99,2,3
100,3,3
101,2,3
102,3,3
103,2,3
104,3,3
105,2,3
106,3,3
107,2,3
108,3,3
109,2,3
110,3,3
111,2,3
112,3,3
113,2,3
114,3,3
115,2,3
116,3,3
117,2,3
118,3,3
119,2,3
120,3,3
121,2,3
122,3,3
123,2,3
124,3,3
125,2,3
126,3,3
127,2,3
128,3,3
129,2,3
130,3,3
131,2,3
132,3,3
133,2,3
134,3,3
135,2,3
136,3,3
137,2,3
138,3,3
139,2,3
140,3,3
141,2,3
142,3,3
143,2,3
144,3,3
145,2,3
146,3,3
147,2,3
148,3,3
149,2,3
150,3,3
151,2,3
152,3,3
153,2,3
154,3,3
155,2,3
156,3,3
157,2,3
158,3,3
159,2,3
160,3,3
161,2,3
162,3,3
163,2,3
164,3,3
165,2,3
166,3,3
167,2,3
168,3,3
169,2,3
170,3,3
171,2,3
172,3,3
173,2,3
174,3,3
175,2,3
176,3,3
177,2,3
178,3,3
179,2,3
180,3,3
181,2,3
182,3,3
183,2,3
184,3,3
185,2,3
186,3,3
187,2,3
188,3,3
189,2,3
190,3,3
191,2,3
192,3,3
193,2,3
194,3,3
195,2,3
196,3,3
197,2,3
198,3,3
199,2,3
200,3,3
201,2,3
202,3,3
203,2,3
204,3,3
205,2,3
206,3,3
207,2,3
208,3,3
209,2,3
210,3,3
211,2,3
212,3,3
213,2,3
214,3,3
215,2,3
216,3,3
217,2,3
218,3,3
219,2,3
220,3,3
221,2,3
222,3,3
223,2,3
