#repetition,Firm0,Firm1
0,0,21
1,0,25
2,0,24
3,0,27
4,0,23
5,0,22
6,0,28
7,0,20
8,0,25
9,0,26
10,0,22
11,0,22
12,0,30
13,0,22
14,0,25
15,0,22
16,0,24
17,0,25
18,0,22
19,0,29
20,0,21
21,0,31
22,0,20
23,0,29
24,0,24
25,0,23
26,0,27
27,0,17
28,0,29
29,0,23
30,0,29
31,0,21
32,0,27
33,0,24
34,0,27
35,0,23
36,0,21
37,0,28
38,0,22
39,0,24
40,0,24
41,0,23
42,0,24
43,0,24
44,0,27
45,0,25
46,0,23
47,0,26
48,0,23
49,0,27
50,0,22
51,0,24
52,0,24
53,0,27
54,0,24
55,0,22
56,0,26
57,0,20
58,0,23
59,0,27
60,0,18
61,0,23
62,0,23
63,0,25
64,0,19
65,0,23
66,0,27
67,0,22
68,0,25
69,0,22
70,0,20
71,0,21
72,0,26
73,0,23
74,0,24
75,0,28
76,0,20
77,0,27
78,0,23
79,0,22
80,0,26
81,0,26
82,0,24
83,0,28
84,0,25
85,0,24
86,0,22
87,0,29
88,0,23
89,0,26
90,0,25
91,0,20
92,0,20
93,0,24
94,0,22
95,0,25
96,0,25
97,0,25
98,0,24
99,0,26
100,0,22
101,0,28
102,0,22
103,0,26
104,0,21
105,0,27
106,0,24
107,0,28
108,0,20
109,0,25
110,0,23
111,0,30
112,0,18
113,0,27
114,0,23
115,0,24
116,0,26
117,0,25
118,0,24
119,0,25
120,0,28
121,0,23
122,0,27
123,0,19
124,0,25
125,0,22
126,0,30
127,0,20
128,0,27
129,0,17
130,0,28
131,0,21
132,0,25
133,0,24
134,0,29
135,0,21
136,0,27
137,0,24
138,0,26
139,0,20
140,0,32
141,0,19
142,0,24
143,0,25
144,0,25
145,0,26
146,0,24
147,0,23
148,0,21
149,0,30
150,0,19
151,0,30
152,0,21
153,0,29
154,0,19
155,0,32
156,0,20
157,0,28
158,0,25
159,0,27
160,0,21
161,0,26
162,0,24
163,0,23
164,0,22
165,0,29
166,0,17
167,0,30
168,0,19
169,0,21
170,0,26
171,0,18
172,0,26
173,0,22
174,0,24
175,0,19
176,0,29
177,0,22
178,0,23
