#repetition,Firm0,Firm1
0,3,3
1,2,2
2,3,2
3,3,3
4,2,2
5,3,2
6,3,3
7,2,2
8,3,2
9,3,3
10,2,2
11,3,2
12,3,3
13,2,2
14,3,2
15,3,3
16,2,2
17,3,2
18,3,3
19,2,2
20,3,2
21,3,3
22,2,2
23,3,2
24,3,3
25,2,2
26,3,2
27,3,3
28,2,2
29,3,2
30,3,3
31,2,2
32,3,2
33,3,3
34,2,2
35,3,2
36,3,3
37,2,2
38,3,2
39,3,3
40,2,2
41,3,2
42,3,3
43,2,2
44,3,2
45,3,3
46,2,2
47,3,2
48,3,3
49,2,2
50,3,2
51,3,3
52,2,2
53,3,2
54,3,3
55,2,2
56,3,2
57,3,3
58,2,2
59,3,2
60,3,3
61,2,2
62,3,2
63,3,3
64,2,2
65,3,2
66,3,3
67,2,2
68,3,2
69,3,3
70,2,2
71,3,2
72,3,3
73,2,2
74,3,2
75,3,3
76,2,2
77,3,2
78,3,3
79,2,2
80,3,2
81,3,3
82,2,2
83,3,2
84,3,3
85,2,2
86,3,2
87,3,3
88,2,2
89,3,2
90,3,3
91,2,2
92,3,2
93,3,3
94,2,2
95,3,2
96,3,3
97,2,2
98,3,2
99,3,3
100,2,2
101,3,2
102,3,3
103,2,2
104,3,2
105,3,3
106,2,2
107,3,2
108,3,3
109,2,2
110,3,2
111,3,3
112,2,2
113,3,2
114,3,3
115,2,2
116,3,2
117,3,3
118,2,2
119,3,2
120,3,3
121,2,2
122,3,2
123,3,3
124,2,2
125,3,2
126,3,3
127,2,2
128,3,2
129,3,3
130,2,2
131,3,2
132,3,3
133,2,2
134,3,2
135,3,3
136,2,2
137,3,2
138,3,3
139,2,2
140,3,2
141,3,3
142,2,2
143,3,2
144,3,3
145,2,2
146,3,2
147,3,3
148,2,2
149,3,2
150,3,3
151,2,2
152,3,2
153,3,3
154,2,2
155,3,2
156,3,3
157,2,2
158,3,2
159,3,3
160,2,2
161,3,2
162,3,3
163,2,2
164,3,2
165,3,3
166,2,2
167,3,2
168,3,3
169,2,2
170,3,2
171,3,3
172,2,2
173,3,2
174,3,3
175,2,2
176,3,2
177,3,3
