#repetition,Firm0,Firm1
0,69.0,0.0
1,66.0,0.0
2,66.0,0.0
3,72.0,0.0
4,78.0,0.0
5,69.0,0.0
6,63.0,0.0
7,78.0,0.0
8,63.0,0.0
9,75.0,0.0
10,63.0,0.0
11,81.0,0.0
12,72.0,0.0
13,75.0,0.0
14,75.0,0.0
15,60.0,0.0
16,87.0,0.0
17,66.0,0.0
18,75.0,0.0
19,81.0,0.0
20,78.0,0.0
21,81.0,0.0
22,63.0,0.0
23,63.0,0.0
24,75.0,0.0
25,78.0,0.0
26,81.0,0.0
27,66.0,0.0
28,72.0,0.0
29,75.0,0.0
30,54.0,0.0
31,81.0,0.0
32,66.0,0.0
33,75.0,0.0
34,66.0,0.0
35,78.0,0.0
36,66.0,0.0
37,66.0,0.0
38,78.0,0.0
39,75.0,0.0
40,81.0,0.0
41,57.0,0.0
42,66.0,0.0
43,63.0,0.0
44,78.0,0.0
45,60.0,0.0
46,81.0,0.0
47,54.0,0.0
48,81.0,0.0
49,57.0,0.0
50,90.0,0.0
51,54.0,0.0
52,87.0,0.0
53,60.0,0.0
54,90.0,0.0
55,63.0,0.0
56,87.0,0.0
57,87.0,0.0
58,66.0,0.0
59,72.0,0.0
60,66.0,0.0
61,66.0,0.0
62,69.0,0.0
63,63.0,0.0
64,60.0,0.0
65,66.0,0.0
66,66.0,0.0
67,60.0,0.0
68,81.0,0.0
69,75.0,0.0
70,57.0,0.0
71,78.0,0.0
72,66.0,0.0
73,81.0,0.0
74,87.0,0.0
75,63.0,0.0
76,78.0,0.0
77,69.0,0.0
78,63.0,0.0
79,57.0,0.0
80,78.0,0.0
81,69.0,0.0
82,72.0,0.0
83,66.0,0.0
84,69.0,0.0
85,69.0,0.0
86,63.0,0.0
87,84.0,0.0
88,66.0,0.0
89,75.0,0.0
90,63.0,0.0
91,75.0,0.0
92,78.0,0.0
93,69.0,0.0
94,63.0,0.0
95,72.0,0.0
96,69.0,0.0
97,75.0,0.0
98,66.0,0.0
99,72.0,0.0
100,78.0,0.0
101,78.0,0.0
102,78.0,0.0
103,63.0,0.0
104,66.0,0.0
105,66.0,0.0
106,72.0,0.0
107,72.0,0.0
108,75.0,0.0
109,54.0,0.0
110,75.0,0.0
111,72.0,0.0
112,69.0,0.0
113,69.0,0.0
114,84.0,0.0
115,69.0,0.0
116,51.0,0.0
117,66.0,0.0
118,72.0,0.0
119,75.0,0.0
120,66.0,0.0
121,87.0,0.0
122,48.0,0.0
123,66.0,0.0
124,72.0,0.0
125,54.0,0.0
126,66.0,0.0
127,72.0,0.0
128,75.0,0.0
129,78.0,0.0
130,78.0,0.0
131,60.0,0.0
132,72.0,0.0
133,69.0,0.0
134,81.0,0.0
135,66.0,0.0
136,84.0,0.0
137,63.0,0.0
138,87.0,0.0
139,63.0,0.0
140,84.0,0.0
141,72.0,0.0
142,78.0,0.0
143,69.0,0.0
144,66.0,0.0
145,84.0,0.0
146,60.0,0.0
147,96.0,0.0
148,54.0,0.0
149,84.0,0.0
150,69.0,0.0
151,72.0,0.0
152,78.0,0.0
153,78.0,0.0
154,78.0,0.0
155,63.0,0.0
156,69.0,0.0
157,66.0,0.0
158,78.0,0.0
159,54.0,0.0
160,72.0,0.0
161,78.0,0.0
162,51.0,0.0
163,69.0,0.0
164,63.0,0.0
165,75.0,0.0
166,69.0,0.0
167,72.0,0.0
168,54.0,0.0
169,90.0,0.0
170,69.0,0.0
171,57.0,0.0
172,66.0,0.0
173,66.0,0.0
174,48.0,0.0
175,87.0,0.0
176,63.0,0.0
177,87.0,0.0
178,51.0,0.0
179,87.0,0.0
180,48.0,0.0
181,90.0,0.0
182,54.0,0.0
183,81.0,0.0
184,75.0,0.0
185,66.0,0.0
186,72.0,0.0
187,69.0,0.0
188,63.0,0.0
189,78.0,0.0
190,66.0,0.0
191,72.0,0.0
192,69.0,0.0
