#repetition,Firm0,Firm1
0,24.0,42.0
1,45.0,27.0
2,27.0,27.0
3,42.0,42.0
4,42.0,33.0
5,45.0,30.0
6,39.0,42.0
7,27.0,54.0
8,36.0,39.0
9,48.0,30.0
10,39.0,33.0
11,39.0,36.0
12,42.0,45.0
13,45.0,42.0
14,39.0,45.0
15,18.0,39.0
16,36.0,24.0
17,27.0,42.0
18,39.0,48.0
19,42.0,39.0
20,33.0,30.0
21,45.0,30.0
22,30.0,39.0
23,21.0,45.0
24,27.0,42.0
25,39.0,33.0
26,48.0,36.0
27,45.0,39.0
28,33.0,42.0
29,30.0,36.0
30,45.0,24.0
31,30.0,33.0
32,33.0,33.0
33,42.0,36.0
34,42.0,18.0
35,36.0,42.0
36,33.0,42.0
37,45.0,42.0
38,45.0,45.0
39,30.0,39.0
40,33.0,27.0
41,54.0,24.0
42,30.0,42.0
43,39.0,30.0
44,39.0,30.0
45,42.0,27.0
46,51.0,24.0
47,36.0,27.0
48,33.0,39.0
49,30.0,39.0
50,30.0,42.0
51,30.0,33.0
52,36.0,36.0
53,54.0,30.0
54,30.0,48.0
55,36.0,30.0
56,15.0,60.0
57,33.0,48.0
58,30.0,39.0
59,24.0,42.0
60,39.0,42.0
61,39.0,33.0
62,36.0,27.0
63,24.0,42.0
64,30.0,42.0
65,24.0,39.0
66,39.0,36.0
67,45.0,30.0
68,48.0,27.0
69,36.0,30.0
70,36.0,27.0
71,54.0,27.0
72,42.0,27.0
73,48.0,30.0
74,24.0,54.0
75,33.0,48.0
76,24.0,45.0
77,39.0,36.0
78,39.0,36.0
79,30.0,36.0
80,21.0,48.0
81,54.0,30.0
82,39.0,39.0
83,42.0,33.0
84,48.0,42.0
85,39.0,27.0
86,48.0,27.0
87,39.0,42.0
88,12.0,39.0
89,42.0,39.0
90,39.0,36.0
91,33.0,39.0
92,33.0,42.0
93,45.0,45.0
94,33.0,36.0
95,30.0,30.0
96,36.0,39.0
97,36.0,30.0
98,48.0,42.0
99,42.0,27.0
100,45.0,39.0
101,36.0,36.0
102,42.0,36.0
103,30.0,39.0
104,33.0,33.0
105,42.0,27.0
106,24.0,51.0
107,24.0,45.0
108,36.0,33.0
109,39.0,39.0
110,42.0,36.0
111,30.0,27.0
112,21.0,48.0
113,33.0,36.0
114,42.0,30.0
115,42.0,30.0
116,27.0,48.0
117,42.0,39.0
118,39.0,45.0
119,51.0,33.0
120,30.0,33.0
121,33.0,21.0
122,36.0,39.0
123,36.0,42.0
124,33.0,51.0
125,30.0,42.0
126,36.0,42.0
127,33.0,36.0
128,30.0,33.0
129,36.0,33.0
130,51.0,27.0
131,54.0,18.0
132,57.0,33.0
133,42.0,27.0
134,36.0,39.0
135,27.0,36.0
136,33.0,36.0
137,42.0,39.0
138,24.0,42.0
139,30.0,39.0
140,39.0,30.0
141,42.0,33.0
142,33.0,21.0
143,33.0,42.0
144,42.0,27.0
145,33.0,39.0
146,42.0,39.0
147,36.0,21.0
148,51.0,27.0
149,36.0,33.0
150,36.0,24.0
151,39.0,36.0
152,45.0,36.0
153,45.0,48.0
154,42.0,33.0
155,51.0,27.0
156,39.0,42.0
157,33.0,18.0
158,51.0,24.0
159,39.0,27.0
160,48.0,30.0
161,48.0,30.0
162,42.0,33.0
163,51.0,18.0
164,42.0,21.0
165,42.0,24.0
166,51.0,21.0
167,36.0,39.0
168,33.0,33.0
169,42.0,30.0
170,33.0,30.0
171,45.0,42.0
172,24.0,36.0
173,30.0,42.0
174,33.0,36.0
175,24.0,45.0
176,33.0,42.0
177,30.0,48.0
178,36.0,33.0
179,36.0,33.0
180,57.0,33.0
181,48.0,39.0
182,48.0,36.0
183,33.0,36.0
184,45.0,30.0
185,24.0,36.0
186,21.0,48.0
187,27.0,42.0
188,18.0,39.0
189,42.0,36.0
190,39.0,36.0
191,36.0,39.0
192,36.0,36.0
193,45.0,42.0
194,27.0,39.0
195,30.0,42.0
196,36.0,45.0
197,24.0,30.0
198,36.0,27.0
199,24.0,27.0
200,39.0,42.0
201,30.0,36.0
202,33.0,30.0
203,36.0,51.0
204,39.0,36.0
205,45.0,30.0
206,33.0,36.0
207,45.0,33.0
208,39.0,27.0
209,48.0,30.0
210,36.0,33.0
211,36.0,42.0
212,33.0,30.0
213,36.0,42.0
214,45.0,42.0
215,33.0,36.0
216,39.0,36.0
217,45.0,21.0
218,42.0,42.0
219,42.0,30.0
220,45.0,27.0
221,39.0,42.0
222,33.0,42.0
223,30.0,30.0
224,42.0,36.0
225,33.0,27.0
226,30.0,36.0
227,27.0,15.0
228,45.0,36.0
229,45.0,27.0
230,36.0,27.0
231,27.0,42.0
232,39.0,45.0
233,36.0,42.0
234,36.0,36.0
235,42.0,27.0
236,48.0,36.0
237,42.0,39.0
238,30.0,39.0
239,39.0,42.0
240,42.0,39.0
241,48.0,36.0
242,33.0,42.0
243,33.0,42.0
244,36.0,39.0
245,42.0,27.0
246,48.0,18.0
247,51.0,27.0
248,45.0,18.0
249,51.0,33.0
250,30.0,27.0
251,42.0,33.0
252,36.0,33.0
253,36.0,42.0
254,39.0,45.0
255,42.0,39.0
256,48.0,39.0
257,30.0,30.0
258,30.0,39.0
259,39.0,33.0
260,36.0,45.0
261,24.0,27.0
262,36.0,42.0
263,48.0,36.0
264,39.0,27.0
265,30.0,45.0
266,36.0,27.0
267,39.0,42.0
268,24.0,42.0
269,42.0,36.0
270,33.0,39.0
271,39.0,36.0
272,36.0,39.0
273,36.0,39.0
274,45.0,33.0
275,27.0,30.0
276,42.0,18.0
277,45.0,39.0
278,33.0,36.0
279,42.0,30.0
280,36.0,42.0
281,36.0,33.0
282,33.0,33.0
283,42.0,21.0
284,42.0,42.0
285,30.0,36.0
286,36.0,30.0
287,45.0,36.0
288,33.0,42.0
289,30.0,48.0
290,36.0,39.0
291,42.0,39.0
292,30.0,39.0
293,39.0,36.0
294,39.0,39.0
295,39.0,30.0
296,51.0,30.0
297,54.0,24.0
298,33.0,36.0
299,39.0,30.0
300,39.0,30.0
301,36.0,33.0
302,42.0,30.0
303,42.0,36.0
304,24.0,42.0
305,30.0,51.0
306,36.0,51.0
307,51.0,21.0
308,54.0,27.0
309,39.0,36.0
310,33.0,30.0
311,36.0,33.0
312,36.0,39.0
313,42.0,33.0
314,33.0,45.0
315,39.0,36.0
316,24.0,36.0
317,42.0,36.0
318,42.0,33.0
319,48.0,33.0
320,48.0,45.0
321,36.0,33.0
322,36.0,42.0
323,39.0,36.0
324,30.0,33.0
325,51.0,24.0
326,48.0,36.0
327,42.0,42.0
328,30.0,39.0
329,36.0,27.0
330,30.0,51.0
331,30.0,51.0
332,51.0,24.0
333,42.0,36.0
334,39.0,24.0
335,21.0,57.0
336,42.0,42.0
337,33.0,42.0
338,27.0,51.0
339,30.0,39.0
340,30.0,48.0
341,33.0,30.0
342,39.0,42.0
343,30.0,36.0
344,33.0,42.0
345,39.0,27.0
346,36.0,36.0
347,51.0,39.0
348,48.0,36.0
349,36.0,33.0
350,36.0,24.0
351,33.0,48.0
352,33.0,42.0
353,30.0,27.0
354,48.0,36.0
355,48.0,45.0
356,45.0,42.0
357,33.0,36.0
358,42.0,21.0
359,48.0,42.0
360,51.0,33.0
361,42.0,36.0
362,42.0,18.0
363,57.0,39.0
364,21.0,39.0
365,42.0,39.0
366,42.0,33.0
367,21.0,48.0
368,33.0,33.0
369,42.0,27.0
370,45.0,33.0
371,39.0,33.0
372,48.0,42.0
373,48.0,30.0
374,30.0,39.0
375,27.0,39.0
376,24.0,36.0
377,51.0,9.0
378,57.0,27.0
379,42.0,27.0
380,36.0,39.0
381,30.0,48.0
382,30.0,51.0
383,24.0,42.0
384,42.0,39.0
385,45.0,39.0
386,42.0,39.0
387,39.0,36.0
388,27.0,27.0
389,48.0,27.0
390,33.0,27.0
391,30.0,36.0
392,36.0,45.0
393,33.0,42.0
394,36.0,42.0
395,33.0,30.0
396,45.0,27.0
397,33.0,27.0
398,30.0,36.0
399,36.0,36.0
400,51.0,18.0
401,45.0,21.0
402,30.0,42.0
403,33.0,33.0
404,39.0,27.0
405,36.0,30.0
406,33.0,39.0
407,42.0,39.0
408,39.0,39.0
409,27.0,33.0
410,36.0,45.0
411,33.0,33.0
412,42.0,39.0
413,27.0,48.0
414,12.0,36.0
415,51.0,33.0
416,45.0,27.0
417,48.0,30.0
418,33.0,30.0
419,42.0,27.0
420,27.0,33.0
421,48.0,30.0
422,12.0,39.0
423,39.0,33.0
424,45.0,30.0
425,33.0,42.0
426,42.0,30.0
427,15.0,45.0
428,21.0,45.0
429,21.0,54.0
430,42.0,33.0
431,36.0,36.0
432,45.0,45.0
433,48.0,39.0
434,48.0,33.0
435,48.0,24.0
436,48.0,21.0
437,36.0,21.0
438,36.0,42.0
439,33.0,36.0
440,30.0,36.0
441,30.0,33.0
442,33.0,39.0
443,30.0,42.0
444,33.0,36.0
445,36.0,30.0
446,48.0,33.0
447,42.0,27.0
448,39.0,36.0
449,45.0,30.0
450,39.0,27.0
451,39.0,21.0
452,45.0,27.0
453,24.0,51.0
454,33.0,45.0
455,36.0,33.0
456,27.0,45.0
457,33.0,42.0
458,18.0,39.0
459,42.0,42.0
460,36.0,39.0
461,45.0,21.0
462,60.0,24.0
463,39.0,33.0
464,27.0,45.0
465,24.0,36.0
466,33.0,33.0
467,24.0,36.0
468,30.0,39.0
469,51.0,33.0
470,39.0,39.0
471,48.0,30.0
472,42.0,30.0
473,30.0,36.0
474,48.0,36.0
475,42.0,33.0
476,54.0,30.0
477,48.0,30.0
478,42.0,36.0
479,33.0,48.0
480,27.0,42.0
481,21.0,33.0
482,39.0,36.0
483,36.0,30.0
484,30.0,42.0
485,48.0,39.0
486,36.0,42.0
487,24.0,45.0
488,36.0,54.0
489,30.0,33.0
490,33.0,30.0
491,36.0,36.0
492,39.0,36.0
493,42.0,33.0
494,51.0,33.0
495,18.0,39.0
496,36.0,33.0
497,27.0,27.0
498,30.0,33.0
499,45.0,36.0
500,39.0,42.0
501,33.0,36.0
502,33.0,33.0
503,33.0,39.0
504,42.0,33.0
505,45.0,33.0
506,39.0,36.0
507,33.0,39.0
508,39.0,30.0
509,36.0,42.0
510,33.0,42.0
511,39.0,27.0
512,48.0,21.0
513,30.0,39.0
514,48.0,33.0
515,45.0,24.0
516,33.0,36.0
517,21.0,42.0
518,27.0,45.0
519,21.0,48.0
520,36.0,39.0
521,39.0,27.0
522,27.0,39.0
523,45.0,42.0
524,48.0,27.0
525,57.0,27.0
526,36.0,24.0
527,33.0,42.0
528,18.0,42.0
529,45.0,42.0
530,30.0,27.0
531,30.0,48.0
532,33.0,45.0
533,36.0,36.0
534,36.0,30.0
535,45.0,21.0
536,51.0,33.0
537,33.0,36.0
538,24.0,42.0
539,39.0,42.0
540,24.0,42.0
541,33.0,42.0
542,36.0,36.0
543,45.0,33.0
544,39.0,39.0
545,36.0,27.0
546,36.0,33.0
547,54.0,30.0
548,33.0,36.0
549,36.0,42.0
550,42.0,33.0
551,36.0,33.0
552,45.0,36.0
553,33.0,45.0
554,30.0,39.0
555,48.0,18.0
556,39.0,39.0
557,33.0,39.0
558,39.0,39.0
559,45.0,42.0
560,30.0,33.0
561,42.0,39.0
562,33.0,48.0
563,36.0,39.0
564,48.0,33.0
565,45.0,27.0
566,48.0,30.0
567,33.0,42.0
568,45.0,30.0
569,57.0,15.0
570,48.0,30.0
571,33.0,36.0
572,36.0,42.0
573,45.0,39.0
574,30.0,45.0
575,39.0,33.0
576,45.0,42.0
577,45.0,27.0
578,39.0,24.0
579,42.0,33.0
580,45.0,30.0
581,42.0,30.0
582,30.0,42.0
583,33.0,42.0
584,36.0,39.0
585,39.0,18.0
586,42.0,30.0
587,45.0,30.0
588,36.0,36.0
589,42.0,27.0
590,45.0,36.0
591,30.0,27.0
592,30.0,33.0
593,30.0,39.0
594,27.0,42.0
595,39.0,36.0
596,39.0,45.0
597,36.0,36.0
598,45.0,45.0
599,39.0,36.0
600,27.0,24.0
601,27.0,39.0
602,51.0,39.0
603,36.0,33.0
604,24.0,45.0
605,30.0,45.0
606,15.0,36.0
607,39.0,39.0
608,45.0,36.0
609,39.0,27.0
610,45.0,30.0
611,42.0,42.0
612,48.0,33.0
613,57.0,27.0
614,39.0,33.0
615,33.0,27.0
616,39.0,39.0
617,27.0,39.0
618,27.0,42.0
619,30.0,39.0
620,21.0,39.0
621,57.0,30.0
622,45.0,33.0
623,39.0,39.0
624,33.0,30.0
625,42.0,36.0
626,42.0,30.0
627,36.0,39.0
628,30.0,42.0
629,42.0,27.0
630,21.0,48.0
631,39.0,30.0
632,21.0,36.0
633,36.0,39.0
634,33.0,39.0
635,42.0,42.0
636,39.0,42.0
637,45.0,24.0
638,36.0,36.0
639,45.0,36.0
640,39.0,39.0
641,33.0,27.0
642,45.0,36.0
643,33.0,36.0
644,36.0,30.0
645,39.0,42.0
646,42.0,39.0
647,30.0,51.0
648,24.0,36.0
649,30.0,48.0
650,30.0,48.0
651,27.0,45.0
652,33.0,30.0
653,36.0,33.0
654,30.0,39.0
655,51.0,30.0
656,45.0,30.0
657,36.0,24.0
658,33.0,33.0
659,27.0,33.0
660,42.0,42.0
661,51.0,21.0
662,51.0,30.0
663,45.0,33.0
664,48.0,27.0
665,42.0,30.0
666,39.0,33.0
667,36.0,33.0
668,30.0,27.0
669,48.0,51.0
670,27.0,48.0
671,27.0,48.0
672,36.0,33.0
673,33.0,45.0
674,36.0,39.0
675,36.0,33.0
676,27.0,30.0
677,30.0,54.0
678,33.0,39.0
679,33.0,33.0
680,33.0,39.0
681,33.0,51.0
682,33.0,51.0
683,30.0,42.0
684,24.0,39.0
685,36.0,33.0
686,33.0,36.0
687,51.0,33.0
688,33.0,24.0
689,27.0,39.0
690,36.0,30.0
691,24.0,39.0
692,24.0,39.0
693,36.0,30.0
694,36.0,39.0
695,39.0,36.0
696,30.0,42.0
697,24.0,42.0
698,33.0,42.0
699,24.0,42.0
700,42.0,36.0
701,48.0,27.0
702,27.0,33.0
703,39.0,33.0
704,48.0,27.0
705,42.0,27.0
706,33.0,39.0
707,30.0,36.0
708,39.0,42.0
709,48.0,30.0
710,54.0,30.0
711,36.0,24.0
712,33.0,33.0
713,30.0,33.0
714,24.0,54.0
715,39.0,36.0
716,36.0,39.0
717,30.0,36.0
718,27.0,36.0
719,42.0,33.0
720,39.0,36.0
721,30.0,45.0
722,48.0,39.0
723,39.0,30.0
724,51.0,30.0
725,45.0,21.0
726,42.0,33.0
727,33.0,21.0
728,39.0,36.0
729,36.0,45.0
730,33.0,42.0
731,30.0,45.0
732,39.0,39.0
733,24.0,39.0
734,30.0,24.0
735,45.0,39.0
736,39.0,36.0
737,39.0,45.0
738,27.0,33.0
739,30.0,36.0
740,36.0,45.0
741,33.0,45.0
742,39.0,33.0
743,51.0,24.0
744,36.0,30.0
745,42.0,33.0
746,36.0,39.0
747,36.0,42.0
748,27.0,42.0
749,39.0,42.0
750,33.0,36.0
751,39.0,33.0
752,30.0,39.0
753,36.0,21.0
754,33.0,36.0
755,33.0,39.0
756,27.0,36.0
757,57.0,24.0
758,33.0,30.0
759,36.0,33.0
760,33.0,39.0
761,36.0,39.0
762,51.0,30.0
763,36.0,36.0
764,54.0,30.0
765,36.0,39.0
