#repetition,Firm0,Firm1
0,2,1
1,2,3
2,2,1
3,2,3
4,2,1
5,2,3
6,2,1
7,2,3
8,2,1
9,2,3
10,2,1
11,2,3
12,2,1
13,2,3
14,2,1
15,2,3
16,2,1
17,2,3
18,2,1
19,2,3
20,2,1
21,2,3
22,2,1
23,2,3
24,2,1
25,2,3
26,2,1
27,2,3
28,2,1
29,2,3
30,2,1
31,2,3
32,2,1
33,2,3
34,2,1
35,2,3
36,2,1
37,2,3
38,2,1
39,2,3
40,2,1
41,2,3
42,2,1
43,2,3
44,2,1
45,2,3
46,2,1
47,2,3
48,2,1
49,2,3
50,2,1
51,2,3
52,2,1
53,2,3
54,2,1
55,2,3
56,2,1
57,2,3
58,2,1
59,2,3
60,2,1
61,2,3
62,2,1
63,2,3
64,2,1
65,2,3
66,2,1
67,2,3
68,2,1
69,2,3
70,2,1
71,2,3
72,2,1
73,2,3
74,2,1
75,2,3
76,2,1
77,2,3
78,2,1
79,2,3
80,2,1
81,2,3
82,2,1
83,2,3
84,2,1
85,2,3
86,2,1
87,2,3
88,2,1
89,2,3
90,2,1
91,2,3
92,2,1
93,2,3
94,2,1
95,2,3
96,2,1
97,2,3
98,2,1
99,2,3
100,2,1
101,2,3
102,2,1
103,2,3
104,2,1
105,2,3
106,2,1
107,2,3
108,2,1
109,2,3
110,2,1
111,2,3
112,2,1
113,2,3
114,2,1
115,2,3
116,2,1
117,2,3
118,2,1
119,2,3
120,2,1
121,2,3
122,2,1
123,2,3
124,2,1
125,2,3
126,2,1
127,2,3
128,2,1
129,2,3
130,2,1
131,2,3
132,2,1
133,2,3
134,2,1
135,2,3
136,2,1
137,2,3
138,2,1
139,2,3
140,2,1
141,2,3
142,2,1
143,2,3
144,2,1
145,2,3
146,2,1
147,2,3
148,2,1
149,2,3
150,2,1
151,2,3
152,2,1
153,2,3
154,2,1
155,2,3
156,2,1
157,2,3
158,2,1
159,2,3
160,2,1
161,2,3
162,2,1
163,2,3
164,2,1
165,2,3
166,2,1
167,2,3
168,2,1
169,2,3
170,2,1
171,2,3
172,2,1
173,2,3
174,2,1
175,2,3
176,2,1
177,2,3
178,2,1
179,2,3
180,2,1
181,2,3
182,2,1
183,2,3
184,2,1
185,2,3
186,2,1
187,2,3
188,2,1
189,2,3
190,2,1
191,2,3
192,2,1
193,2,3
194,2,1
195,2,3
196,2,1
197,2,3
198,2,1
199,2,3
200,2,1
201,2,3
202,2,1
203,2,3
204,2,1
205,2,3
206,2,1
207,2,3
208,2,1
209,2,3
210,2,1
211,2,3
212,2,1
213,2,3
214,2,1
215,2,3
216,2,1
217,2,3
218,2,1
219,2,3
220,2,1
221,2,3
222,2,1
223,2,3
224,2,1
225,2,3
226,2,1
227,2,3
228,2,1
229,2,3
230,2,1
231,2,3
232,2,1
233,2,3
234,2,1
235,2,3
236,2,1
237,2,3
238,2,1
239,2,3
240,2,1
241,2,3
242,2,1
243,2,3
244,2,1
245,2,3
246,2,1
247,2,3
248,2,1
249,2,3
250,2,1
251,2,3
252,2,1
253,2,3
254,2,1
255,2,3
256,2,1
257,2,3
258,2,1
259,2,3
260,2,1
261,2,3
262,2,1
263,2,3
264,2,1
265,2,3
266,2,1
267,2,3
268,2,1
269,2,3
270,2,1
271,2,3
272,2,1
273,2,3
274,2,1
275,2,3
276,2,1
277,2,3
278,2,1
279,2,3
280,2,1
281,2,3
282,2,1
283,2,3
284,2,1
285,2,3
286,2,1
287,2,3
288,2,1
289,2,3
290,2,1
291,2,3
292,2,1
293,2,3
294,2,1
295,2,3
296,2,1
297,2,3
298,2,1
299,2,3
300,2,1
301,2,3
302,2,1
303,2,3
304,2,1
305,2,3
306,2,1
307,2,3
308,2,1
