#repetition,Firm0,Firm1
0,60.0,0.0
1,60.0,0.0
2,60.0,0.0
3,58.0,0.0
4,56.0,0.0
5,54.0,0.0
6,62.0,0.0
7,52.0,0.0
8,56.0,0.0
9,48.0,0.0
10,60.0,0.0
11,50.0,0.0
12,56.0,0.0
13,54.0,0.0
14,56.0,0.0
15,52.0,0.0
16,60.0,0.0
17,52.0,0.0
18,48.0,0.0
19,60.0,0.0
20,56.0,0.0
21,62.0,0.0
22,54.0,0.0
23,56.0,0.0
24,56.0,0.0
25,52.0,0.0
26,64.0,0.0
27,52.0,0.0
28,46.0,0.0
29,40.0,0.0
30,68.0,0.0
31,58.0,0.0
32,56.0,0.0
33,56.0,0.0
34,54.0,0.0
35,56.0,0.0
36,62.0,0.0
37,60.0,0.0
38,64.0,0.0
39,54.0,0.0
40,62.0,0.0
41,60.0,0.0
42,58.0,0.0
43,42.0,0.0
44,58.0,0.0
45,48.0,0.0
46,66.0,0.0
47,60.0,0.0
48,54.0,0.0
49,46.0,0.0
50,50.0,0.0
51,46.0,0.0
52,50.0,0.0
53,52.0,0.0
54,52.0,0.0
55,52.0,0.0
56,60.0,0.0
57,48.0,0.0
58,56.0,0.0
59,48.0,0.0
60,54.0,0.0
61,62.0,0.0
62,62.0,0.0
63,58.0,0.0
64,56.0,0.0
65,56.0,0.0
66,38.0,0.0
67,56.0,0.0
68,54.0,0.0
69,54.0,0.0
70,56.0,0.0
71,46.0,0.0
72,54.0,0.0
73,56.0,0.0
74,58.0,0.0
75,60.0,0.0
76,50.0,0.0
77,48.0,0.0
78,52.0,0.0
79,42.0,0.0
80,46.0,0.0
81,44.0,0.0
82,58.0,0.0
83,48.0,0.0
84,56.0,0.0
85,56.0,0.0
86,56.0,0.0
87,62.0,0.0
88,56.0,0.0
89,62.0,0.0
90,58.0,0.0
91,44.0,0.0
92,52.0,0.0
93,46.0,0.0
94,56.0,0.0
95,50.0,0.0
96,56.0,0.0
97,48.0,0.0
98,50.0,0.0
99,56.0,0.0
100,56.0,0.0
101,50.0,0.0
102,64.0,0.0
103,54.0,0.0
104,54.0,0.0
105,52.0,0.0
106,46.0,0.0
107,58.0,0.0
108,56.0,0.0
109,58.0,0.0
110,54.0,0.0
111,48.0,0.0
112,54.0,0.0
113,46.0,0.0
114,54.0,0.0
115,56.0,0.0
116,52.0,0.0
117,56.0,0.0
118,48.0,0.0
119,54.0,0.0
120,50.0,0.0
121,60.0,0.0
122,60.0,0.0
123,58.0,0.0
124,60.0,0.0
125,50.0,0.0
126,44.0,0.0
127,62.0,0.0
128,60.0,0.0
129,54.0,0.0
130,54.0,0.0
131,56.0,0.0
132,58.0,0.0
133,52.0,0.0
134,54.0,0.0
135,54.0,0.0
136,62.0,0.0
137,40.0,0.0
138,54.0,0.0
139,56.0,0.0
140,58.0,0.0
141,56.0,0.0
142,46.0,0.0
143,58.0,0.0
144,54.0,0.0
145,56.0,0.0
146,54.0,0.0
147,62.0,0.0
148,46.0,0.0
149,58.0,0.0
150,64.0,0.0
151,42.0,0.0
152,58.0,0.0
153,60.0,0.0
154,62.0,0.0
155,56.0,0.0
156,56.0,0.0
157,54.0,0.0
158,70.0,0.0
159,48.0,0.0
160,54.0,0.0
161,60.0,0.0
162,58.0,0.0
163,52.0,0.0
164,54.0,0.0
165,60.0,0.0
166,60.0,0.0
167,50.0,0.0
168,48.0,0.0
169,46.0,0.0
170,58.0,0.0
171,60.0,0.0
172,66.0,0.0
173,46.0,0.0
174,54.0,0.0
175,50.0,0.0
176,54.0,0.0
177,36.0,0.0
178,56.0,0.0
179,42.0,0.0
180,50.0,0.0
181,58.0,0.0
182,58.0,0.0
