#repetition,Firm0,Firm1
0,2,2
1,2,1
2,2,2
3,2,1
4,2,2
5,2,1
6,2,2
7,2,1
8,2,2
9,2,1
10,2,2
11,2,1
12,2,2
13,2,1
14,2,2
15,2,1
16,2,2
17,2,1
18,2,2
19,2,1
20,2,2
21,2,1
22,2,2
23,2,1
24,2,2
25,2,1
26,2,2
27,2,1
28,2,2
29,2,1
30,2,2
31,2,1
32,2,2
33,2,1
34,2,2
35,2,1
36,2,2
37,2,1
38,2,2
39,2,1
40,2,2
41,2,1
42,2,2
43,2,1
44,2,2
45,2,1
46,2,2
47,2,1
48,2,2
49,2,1
50,2,2
51,2,1
52,2,2
53,2,1
54,2,2
55,2,1
56,2,2
57,2,1
58,2,2
59,2,1
60,2,2
61,2,1
62,2,2
63,2,1
64,2,2
65,2,1
66,2,2
67,2,1
68,2,2
69,2,1
70,2,2
71,2,1
72,2,2
73,2,1
74,2,2
75,2,1
76,2,2
77,2,1
78,2,2
79,2,1
80,2,2
81,2,1
82,2,2
83,2,1
84,2,2
85,2,1
86,2,2
87,2,1
88,2,2
89,2,1
90,2,2
91,2,1
92,2,2
93,2,1
94,2,2
95,2,1
96,2,2
97,2,1
98,2,2
99,2,1
100,2,2
101,2,1
102,2,2
103,2,1
104,2,2
105,2,1
106,2,2
107,2,1
108,2,2
109,2,1
110,2,2
111,2,1
112,2,2
113,2,1
114,2,2
115,2,1
116,2,2
117,2,1
118,2,2
119,2,1
120,2,2
121,2,1
122,2,2
123,2,1
124,2,2
125,2,1
126,2,2
127,2,1
128,2,2
129,2,1
130,2,2
131,2,1
132,2,2
133,2,1
134,2,2
135,2,1
136,2,2
137,2,1
138,2,2
139,2,1
140,2,2
141,2,1
142,2,2
143,2,1
144,2,2
145,2,1
146,2,2
147,2,1
148,2,2
149,2,1
150,2,2
151,2,1
152,2,2
153,2,1
154,2,2
155,2,1
156,2,2
157,2,1
158,2,2
159,2,1
160,2,2
161,2,1
162,2,2
163,2,1
164,2,2
165,2,1
166,2,2
167,2,1
168,2,2
169,2,1
170,2,2
171,2,1
172,2,2
173,2,1
174,2,2
175,2,1
176,2,2
177,2,1
178,2,2
179,2,1
180,2,2
181,2,1
182,2,2
183,2,1
