#repetition,Firm0,Firm1
0,23,0
1,19,0
2,26,0
3,17,0
4,22,0
5,20,0
6,26,0
7,16,0
8,25,0
9,21,0
10,22,0
11,23,0
12,23,0
13,21,0
14,21,0
15,21,0
16,23,0
17,17,0
18,24,0
19,21,0
20,19,0
21,23,0
22,21,0
23,22,0
24,24,0
25,17,0
26,22,0
27,21,0
28,22,0
29,22,0
30,18,0
31,25,0
32,18,0
33,24,0
34,19,0
35,23,0
36,19,0
37,22,0
38,21,0
39,19,0
40,25,0
41,18,0
42,29,0
43,13,0
44,30,0
45,16,0
46,27,0
47,14,0
48,26,0
49,14,0
50,27,0
51,18,0
52,25,0
53,17,0
54,25,0
55,19,0
56,24,0
57,19,0
58,22,0
59,21,0
60,21,0
61,22,0
62,23,0
63,18,0
64,23,0
65,23,0
66,19,0
67,20,0
68,24,0
69,22,0
70,19,0
71,20,0
72,20,0
73,21,0
74,25,0
75,16,0
76,21,0
77,24,0
78,18,0
79,21,0
80,23,0
81,22,0
82,22,0
83,21,0
84,23,0
85,17,0
86,26,0
87,17,0
88,18,0
89,28,0
90,16,0
91,23,0
92,21,0
93,22,0
94,19,0
95,25,0
96,14,0
97,24,0
98,21,0
99,23,0
100,17,0
101,24,0
102,18,0
103,21,0
104,18,0
105,25,0
106,19,0
107,25,0
108,21,0
109,25,0
110,16,0
111,23,0
112,23,0
113,22,0
114,22,0
115,20,0
116,22,0
117,18,0
118,24,0
119,18,0
120,21,0
121,23,0
122,21,0
123,22,0
124,19,0
125,25,0
126,21,0
127,22,0
128,26,0
129,20,0
130,21,0
131,21,0
132,23,0
133,22,0
134,19,0
135,21,0
136,21,0
137,20,0
138,22,0
139,19,0
140,19,0
141,23,0
142,18,0
143,23,0
144,20,0
145,24,0
146,19,0
147,23,0
148,21,0
149,18,0
150,22,0
151,20,0
152,26,0
153,13,0
154,31,0
155,14,0
156,24,0
157,21,0
158,21,0
159,23,0
160,18,0
161,21,0
162,20,0
163,23,0
164,17,0
165,27,0
166,17,0
167,22,0
168,21,0
169,24,0
170,19,0
171,21,0
172,25,0
173,18,0
174,23,0
175,17,0
176,28,0
177,11,0
178,29,0
179,14,0
180,26,0
181,20,0
182,20,0
183,24,0
184,22,0
185,19,0
186,24,0
187,22,0
188,21,0
189,18,0
190,30,0
191,14,0
192,27,0
193,18,0
194,29,0
195,17,0
196,24,0
197,17,0
198,24,0
199,18,0
200,24,0
201,20,0
202,23,0
203,21,0
204,18,0
205,30,0
206,15,0
207,21,0
208,20,0
209,23,0
210,15,0
211,27,0
212,16,0
213,22,0
214,22,0
215,20,0
216,18,0
217,24,0
218,19,0
219,24,0
220,18,0
221,25,0
222,17,0
223,22,0
224,22,0
225,21,0
226,20,0
227,23,0
228,21,0
229,16,0
230,25,0
231,23,0
232,21,0
233,21,0
234,24,0
235,22,0
236,16,0
237,26,0
238,17,0
239,22,0
240,20,0
241,20,0
242,21,0
243,23,0
244,17,0
245,22,0
246,20,0
247,20,0
248,26,0
249,18,0
250,26,0
251,18,0
252,25,0
253,21,0
254,24,0
255,18,0
256,28,0
257,15,0
258,24,0
259,19,0
260,25,0
261,21,0
262,22,0
263,20,0
264,25,0
265,21,0
266,25,0
267,18,0
268,23,0
269,23,0
270,18,0
271,26,0
272,15,0
273,26,0
274,16,0
275,26,0
276,15,0
277,26,0
278,16,0
279,25,0
280,18,0
281,25,0
282,13,0
283,28,0
284,15,0
285,30,0
286,12,0
287,26,0
288,21,0
289,21,0
290,21,0
291,22,0
292,20,0
293,18,0
294,20,0
295,21,0
296,24,0
297,18,0
298,23,0
299,22,0
300,20,0
301,21,0
302,23,0
303,20,0
304,21,0
305,20,0
306,24,0
307,19,0
308,25,0
309,13,0
310,31,0
311,13,0
312,27,0
313,17,0
314,24,0
315,21,0
316,18,0
317,25,0
318,22,0
319,18,0
320,23,0
321,20,0
322,23,0
323,18,0
324,25,0
325,16,0
326,26,0
327,19,0
328,22,0
329,20,0
330,22,0
331,19,0
332,26,0
333,16,0
334,24,0
335,20,0
336,22,0
337,20,0
338,21,0
339,22,0
340,20,0
341,24,0
342,20,0
343,21,0
344,23,0
345,22,0
346,16,0
347,26,0
348,19,0
349,19,0
350,22,0
351,18,0
352,24,0
353,21,0
354,23,0
355,17,0
356,27,0
357,17,0
358,28,0
359,14,0
360,31,0
361,12,0
362,30,0
363,12,0
364,30,0
365,17,0
366,24,0
367,20,0
368,25,0
369,16,0
370,25,0
371,20,0
372,19,0
373,25,0
374,22,0
375,20,0
376,26,0
377,17,0
378,25,0
379,17,0
380,24,0
381,19,0
382,25,0
383,15,0
384,25,0
385,18,0
386,22,0
387,21,0
388,20,0
389,24,0
390,22,0
391,21,0
392,20,0
393,21,0
394,21,0
395,23,0
396,19,0
397,24,0
398,19,0
399,26,0
400,19,0
401,26,0
402,20,0
403,24,0
404,18,0
405,23,0
406,18,0
407,22,0
408,20,0
409,21,0
410,22,0
411,20,0
412,25,0
413,17,0
414,24,0
415,23,0
416,17,0
417,22,0
418,23,0
419,22,0
420,23,0
421,16,0
422,26,0
423,11,0
424,29,0
425,14,0
426,26,0
427,19,0
428,26,0
429,16,0
430,26,0
431,18,0
432,19,0
433,24,0
434,20,0
435,22,0
436,24,0
437,20,0
438,18,0
439,25,0
440,15,0
441,27,0
442,15,0
443,23,0
444,20,0
445,24,0
446,19,0
447,23,0
448,22,0
449,23,0
450,16,0
451,27,0
452,15,0
453,27,0
454,18,0
455,22,0
456,17,0
457,21,0
458,17,0
459,19,0
460,20,0
461,22,0
462,17,0
463,27,0
464,16,0
465,21,0
466,24,0
467,19,0
468,20,0
469,19,0
470,24,0
471,20,0
472,21,0
473,22,0
474,22,0
475,24,0
476,18,0
477,24,0
478,15,0
479,21,0
480,22,0
481,20,0
482,24,0
483,20,0
484,22,0
485,17,0
486,24,0
487,20,0
488,22,0
489,22,0
490,23,0
491,24,0
492,20,0
493,24,0
494,16,0
495,27,0
496,14,0
497,24,0
498,20,0
499,22,0
500,18,0
501,25,0
502,16,0
503,25,0
504,22,0
505,20,0
506,24,0
507,21,0
508,20,0
509,21,0
510,16,0
511,25,0
512,15,0
513,27,0
514,16,0
515,22,0
516,23,0
517,20,0
518,23,0
519,21,0
520,21,0
521,20,0
522,22,0
523,21,0
524,22,0
525,20,0
526,25,0
527,19,0
528,23,0
529,19,0
530,23,0
531,19,0
532,25,0
533,18,0
534,25,0
535,18,0
536,21,0
537,22,0
538,19,0
539,26,0
540,20,0
541,22,0
542,24,0
543,18,0
544,23,0
545,20,0
546,24,0
547,18,0
548,26,0
549,19,0
550,27,0
551,13,0
552,31,0
553,12,0
554,25,0
555,18,0
556,24,0
557,18,0
558,24,0
559,21,0
560,25,0
561,16,0
562,23,0
563,20,0
564,21,0
565,20,0
566,20,0
567,22,0
